sentiment,sentiment_score,tweet_text
anticipation,2.219,"tbh if you a non black person and you not donating/sharing the link for medical supplies, bail out funds, and the gofundme for george floyd, do not talk to me. put the performative activism away, and start putting your money where your mouth is."
fear,1.9680000000000002,what is illegal about peacefully assembling on the capitol lawn white people get to do it to protest wearing mask but not people of color when someone is murdered? #blacklivesmatter #georgeflyod #denver
trust,3.733,"if the officer accused wa not responsible for breaking the window of the autozone, then should not he have a body cam recording to exonerate himself? saint paul police department manual 442.18 body worn camera policy, page 7 #minneapolisriots #georgefloyd #sppd422"
trust,1.219,lmao the asian people i know that wa speaking out about covid racism where you all at now? knowing an asian cop is one of the one responsible for george floyd is death?
fear,1.828,"it is only going to get worse if there is not criminal charge brought against those 4 coward who had a badge. two wrong do not make a right, but if this what it take for justice to be served, so be it. #minneapolisriots #nojusticenopeace #georgefloyd"
anticipation,0.398,a vigil for george floyd.
sadness,1.6789999999999998,george floyd .. that man died for nothing .
trust,1.383,y'all do not say all life matter unless it is a response to black people begging to be treated like human beings. i do not wanna hear it.
anger,3.751,"the pain felt by #georgefloyd is family is unimaginable. we are sick and tired, frustrated and hurting — and with our collective outcry, we will hold 4 officer accountable!! call da mike freeman 612-348-5550 confusion and insist they are arrested and charged for murder! #blacklivesmatter"
fear,1.807,"minneapolis police precinct on fire, a protest grow over the death of #georgefloyd"
fear,2.7430000000000003,elie honig said this is deadly serious a if killing george floyd wasn't
fear,1.7919999999999998,"why is not there #justiceforgeorgefloyd? his murderer were caught on camera. they were fired. should not they be under arrest by now? unfortunately, the hennepin county da is in a huge hurry to give them a free pass. there is no justice in minneapolis. #blacklivesmatter"
trust,2.39,"the national guard, law-enforcement, vigilantes, and people who just do not give a f*ck are all on the ground now. every action change eventually and we are about to see the climate shift tonight. i do not like how this feels, it is not fear but it is evil. #georgefloyd"
trust,1.204,"#blacklivesmatter doe not mean that *only* black life matter, nor doe it mean that the life of everyone do not matter. the fact we have to point out that black life *do* matter is because we live in a society where it feel a though their life are easily disregarded."
trust,0.477,all life can not matter until #blacklivesmatter
sadness,1.4300000000000002,justice for #georgefloyd in #amerikkka being black is a death sentence #blacklivesmatter
trust,0.477,black life matter.
fear,1.909,this is the moment when minneapolis police officer abandoned the 3rd precinct building. rioter chased them a they left and continued to throw object at the police vehicles. #georgefloyd
trust,1.3119999999999998,drive by macing by police in minneapolis of people walking around. just like they did to the white nationalist reopening protests. oh wait.... #blacklivesmatter #minneapolisriots
fear,1.386,extremely chaotic and dangerous tonight in minneapolis for the #georgefloyd protests. no sign of authority here. fire all over.
anger,1.8730000000000002,"it took 2 day of riot and all of a sudden george floyd is name is lost in the news because city are burning to the ground. great work, everyone."
trust,1.234,"anyone else think about george floyd and realize that you could wake up one day and the same thing could happen to your brothers, cousins, uncle or father and get terrified? #blacklivesmatter"
joy,1.126,"you are posting too much black life matter content, go back to jokes. do not care, did not ask, you are the problem."
fear,0.8590000000000001,"a minneapolis, la manifestation a dégénéré. affrontements avec la police. un commissariat en feu, ainsi qu'une maison voisine. bcp de colère alors que le 4 policiers mi en because dans la mort de george floyd n'ont toujours pa été inculpés."
fear,1.422,"i just signed a petition to demand that the 4 police officer involved in murdered george floyd be arrested and charged immediately, a any regular citizen would be had we done this. watch the video. if you agree, please sign."
fear,1.7919999999999998,3rd precinct would not be burnt down if murderer would have been arrested and charged. target would not be looted if murderer would have been arrested and charged. minnesota would not be in complete chaos if murderer would have been arrested and charged. #georgefloyd
anticipation,0.484,"the burning of the 3rd precinct on minneapolis is not a horrendous scene. shocking? yes. concerning? for sure. but what happened to #georgefloyd wa absolutely horrendous, and it is been three day with no arrests. #blacklivesmatter #minneapolisprotests"
