Word	ErrorFrequency	CorrectFrequency	ErrorProbability
bandana	0	1	0.0
downhill	0	7	0.0
gateway	0	2	0.0
drabber	0	1	0.0
solidification	0	1	0.0
loves	2	1133	0.001762114537444934
goddess	0	4	0.0
wrinkly	0	2	0.0
wilt	0	2	0.0
futile	0	2	0.0
earthy	0	1	0.0
finking	0	2	0.0
premiers	0	1	0.0
languishing	0	1	0.0
biweekly	0	2	0.0
frolicking	0	1	0.0
tally	0	2	0.0
genders	0	31	0.0
polities	0	1	0.0
decode	0	1	0.0
festal	0	1	0.0
lazier	0	1	0.0
pasts	0	1	0.0
super	0	223	0.0
resentments	0	1	0.0
rebound	0	2	0.0
natural	1	1442	6.93000693000693E-4
fleshy	0	1	0.0
cheeps	0	2	0.0
invisible	0	7	0.0
boundary	0	5	0.0
aptitudes	0	1	0.0
races	0	17	0.0
islet	0	3	0.0
metrics	0	6	0.0
deplored	0	1	0.0
crowns	0	1	0.0
answers	3	329	0.009036144578313253
nomination	0	27	0.0
dramatic	1	107	0.009259259259259259
caffeine	0	3	0.0
somebody	2	386	0.005154639175257732
privatization	0	1	0.0
manicure	0	3	0.0
recovers	0	2	0.0
surrounded	1	93	0.010638297872340425
musicals	0	13	0.0
idealized	0	2	0.0
babble	0	1	0.0
pluses	0	3	0.0
clutched	0	1	0.0
husky	0	1	0.0
specializing	0	12	0.0
hired	1	102	0.009708737864077669
delete	0	3	0.0
temporary	0	103	0.0
widen	0	3	0.0
deceitful	0	2	0.0
tombs	0	2	0.0
cliché	0	1	0.0
pits	0	1	0.0
chemical	4	263	0.0149812734082397
killed	0	278	0.0
overwork	0	16	0.0
relic	0	1	0.0
ankle	2	10	0.16666666666666666
syllabi	0	1	0.0
compared	0	281	0.0
nightmares	0	3	0.0
beak	0	6	0.0
cooperated	0	1	0.0
scramble	0	5	0.0
sweets	1	117	0.00847457627118644
corrective	0	7	0.0
coordinator	12	103	0.10434782608695652
mailbox	0	9	0.0
crazy	4	385	0.010282776349614395
handwriting	0	6	0.0
guardians	0	3	0.0
nautical	0	2	0.0
swimsuits	0	5	0.0
lee	0	140	0.0
blenders	0	2	0.0
assessed	0	9	0.0
pip	0	5	0.0
casing	0	2	0.0
salads	0	94	0.0
adhere	0	6	0.0
rubbish	3	50	0.05660377358490566
locomotive	0	1	0.0
elbowroom	0	1	0.0
puddle	0	7	0.0
lubricants	1	1	0.5
accomplished	0	29	0.0
accidentally	0	27	0.0
tenant	0	29	0.0
enumeration	0	1	0.0
undeniably	0	3	0.0
grains	0	6	0.0
idiosyncrasies	0	1	0.0
frustrated	2	36	0.05263157894736842
scored	5	1558	0.003198976327575176
narrate	0	3	0.0
healthful	0	5	0.0
invest	1	267	0.0037313432835820895
options	0	307	0.0
opposed	0	17	0.0
speeches	1	9	0.1
mall	4	422	0.009389671361502348
form	2	966	0.002066115702479339
immunology	1	4	0.2
incisive	0	1	0.0
lenses	0	6	0.0
fallows	0	2	0.0
advisors	0	4	0.0
handbook	0	2	0.0
maintain	11	167	0.06179775280898876
spiral	0	3	0.0
rabbits	0	48	0.0
splinter	0	1	0.0
trafficking	0	2	0.0
trainers	0	44	0.0
teenage	2	228	0.008695652173913044
completed	0	139	0.0
follow	6	1543	0.003873466752743706
syringe	0	1	0.0
sweeping	0	27	0.0
dumplings	0	12	0.0
manipulation	0	4	0.0
cracker	0	4	0.0
speared	0	1	0.0
guitarists	0	2	0.0
hanging	0	46	0.0
feeding	0	722	0.0
nucleic	0	1	0.0
snowing	0	18	0.0
needless	0	16	0.0
fructifying	0	1	0.0
imam	0	3	0.0
herons	0	1	0.0
implements	0	2	0.0
swamp	0	5	0.0
skillet	0	1	0.0
lighthouses	0	1	0.0
astonished	0	51	0.0
join	2	810	0.0024630541871921183
ideals	0	6	0.0
admirable	0	3	0.0
sturdy	0	6	0.0
captains	0	7	0.0
dimension	0	10	0.0
fer	0	10	0.0
medals	1	7	0.125
resolver	0	2	0.0
gleaned	0	1	0.0
mop	14	1183	0.011695906432748537
aesthetic	2	4	0.3333333333333333
wider	0	21	0.0
aspired	1	224	0.0044444444444444444
toasted	0	3	0.0
savor	0	4	0.0
staffing	0	3	0.0
biology	0	150	0.0
unoccupied	0	4	0.0
advisers	1	3	0.25
rediscovering	0	1	0.0
overseen	0	1	0.0
wonderland	0	11	0.0
aborigines	0	2	0.0
lawyer	64	616	0.09411764705882353
cockroach	0	6	0.0
melodrama	0	3	0.0
await	1	107	0.009259259259259259
jiujitsu	0	3	0.0
segment	1	33	0.029411764705882353
forte	0	7	0.0
liars	0	2	0.0
kisses	3	742	0.004026845637583893
surviving	0	8	0.0
security	7	762	0.009102730819245773
freights	0	2	0.0
thumbnails	0	1	0.0
perceptions	0	3	0.0
paralysis	0	1	0.0
lasting	0	11	0.0
coy	0	2	0.0
spacecrafts	0	2	0.0
sandbar	0	1	0.0
maltreated	0	1	0.0
tried	17	788	0.02111801242236025
desk	6	2276	0.0026292725679228747
combed	0	1	0.0
ascertained	0	1	0.0
tragic	0	23	0.0
automatics	0	2	0.0
hear	1	2191	4.562043795620438E-4
billed	0	1	0.0
privacy	0	67	0.0
perfecting	1	1	0.5
granddad	1	14	0.06666666666666667
dealer	0	45	0.0
graduation	4	608	0.006535947712418301
wherefore	0	2	0.0
assailant	0	1	0.0
inches	0	37	0.0
ales	0	10	0.0
compels	0	1	0.0
checkpoint	0	1	0.0
cataclysms	0	1	0.0
disembarking	0	2	0.0
erases	0	4	0.0
fertilize	0	1	0.0
generator	0	6	0.0
cultural	0	153	0.0
mime	0	11	0.0
rid	0	110	0.0
enlarge	0	24	0.0
seat	0	238	0.0
cloudless	0	2	0.0
slurred	0	1	0.0
spleen	0	1	0.0
sues	0	1	0.0
extras	0	26	0.0
majestically	0	1	0.0
worthily	0	1	0.0
clinic	2	333	0.005970149253731343
serendipity	0	1	0.0
heavenly	0	2	0.0
trouble	1	250	0.00398406374501992
oats	0	1	0.0
affects	0	27	0.0
basis	0	516	0.0
snoopy	0	2	0.0
homepage	0	8	0.0
dreadfully	0	3	0.0
lice	0	6	0.0
avoided	0	33	0.0
factor	0	25	0.0
peanut	0	99	0.0
tweeting	0	1	0.0
tunic	0	8	0.0
cheaply	0	10	0.0
crewman	0	1	0.0
telephone	12	419	0.027842227378190254
meters	12	4692	0.002551020408163265
nightly	0	3	0.0
among	0	458	0.0
impersonal	0	1	0.0
diversity	0	71	0.0
throughout	2	308	0.0064516129032258064
newsagents	4	240	0.01639344262295082
gutted	0	1	0.0
unconsciously	0	3	0.0
chords	0	2	0.0
grade	0	135	0.0
thinner	0	2	0.0
calm	1	483	0.002066115702479339
housewives	0	6	0.0
slush	0	1	0.0
outshines	0	1	0.0
boutiques	0	5	0.0
artless	0	1	0.0
classified	0	74	0.0
crisp	0	7	0.0
meticulously	0	1	0.0
bravely	0	7	0.0
airsickness	0	1	0.0
regretted	0	10	0.0
tattooist	0	1	0.0
hosted	0	9	0.0
pirates	0	20	0.0
alcohols	0	1	0.0
sandals	5	240	0.02040816326530612
murderers	0	2	0.0
southeast	1	14	0.06666666666666667
mahatma	0	2	0.0
publicized	0	4	0.0
marine	0	65	0.0
take	9	19603	4.589027126249235E-4
tissue	0	8	0.0
caramel	0	13	0.0
obsessions	0	1	0.0
skyline	0	1	0.0
prerogative	0	1	0.0
rollers	0	2	0.0
visibly	0	1	0.0
farm	0	265	0.0
where	5	4037	0.0012370113805047005
sayings	0	3	0.0
straw	0	12	0.0
trembled	0	1	0.0
listing	0	43	0.0
garlic	7	1087	0.006398537477148081
dishes	13	8188	0.0015851725399341544
stubborn	0	22	0.0
alimony	0	1	0.0
cardiologist	0	1	0.0
explanations	0	44	0.0
anomaly	0	1	0.0
guides	0	13	0.0
uncultured	0	2	0.0
headhunter	0	3	0.0
redefine	0	1	0.0
launched	1	47	0.020833333333333332
willing	0	253	0.0
checker	0	1	0.0
pedagogic	0	4	0.0
reproduce	0	4	0.0
yell	1	891	0.0011210762331838565
settles	0	6	0.0
umpteenth	0	1	0.0
poles	0	3	0.0
arouse	0	7	0.0
minors	0	4	0.0
compass	0	3	0.0
commit	0	72	0.0
methodologies	0	8	0.0
clown	0	14	0.0
slam	0	6	0.0
bump	0	9	0.0
panty	0	3	0.0
trilogy	0	5	0.0
trucked	0	1	0.0
chides	0	1	0.0
chicle	0	1	0.0
malignant	0	1	0.0
satisfactions	0	3	0.0
kale	0	5	0.0
contoured	0	1	0.0
petrochemical	2	21	0.08695652173913043
autocratic	0	1	0.0
query	0	8	0.0
imps	0	1	0.0
metropolis	1	7	0.125
readers	0	109	0.0
menu	4	2657	0.001503194287861706
penetrating	0	1	0.0
soaks	0	3	0.0
checkout	0	6	0.0
meeting	18	3423	0.0052310374891020054
vodka	4	47	0.0784313725490196
rip	0	5	0.0
cheat	0	73	0.0
eucalyptus	9	309	0.02830188679245283
enlist	0	3	0.0
racial	0	31	0.0
language	36	2465	0.014394242303078768
meddle	0	6	0.0
aerodynamics	0	6	0.0
boulevard	0	12	0.0
maliciously	0	1	0.0
stable	1	211	0.0047169811320754715
ways	0	424	0.0
jaguars	0	1	0.0
blank	0	35	0.0
wrestling	0	5	0.0
angry	10	2275	0.00437636761487965
scarcely	0	1	0.0
wheelchair	0	8	0.0
sleigh	0	2	0.0
implies	0	17	0.0
rustling	0	4	0.0
exhibitions	0	26	0.0
capricious	0	2	0.0
omitted	0	4	0.0
shared	0	48	0.0
turnovers	0	1	0.0
triptych	0	1	0.0
inline	0	4	0.0
loosing	0	28	0.0
sadistic	0	1	0.0
drinkable	0	1	0.0
neighborly	0	1	0.0
plugged	0	2	0.0
totalitarian	0	2	0.0
treat	0	246	0.0
pineapples	0	9	0.0
expensive	43	2473	0.017090620031796504
imprinting	0	1	0.0
guidebook	0	17	0.0
amoral	0	1	0.0
baffled	0	1	0.0
possessive	0	3	0.0
tableaus	0	1	0.0
retracted	0	1	0.0
staying	8	794	0.00997506234413965
thrusting	0	3	0.0
budgeting	0	6	0.0
brilliance	0	2	0.0
cleanness	0	3	0.0
sprain	0	9	0.0
apron	0	4	0.0
posting	0	13	0.0
tabloids	0	7	0.0
temper	0	23	0.0
secretarial	0	4	0.0
troubles	1	120	0.008264462809917356
timely	0	21	0.0
deterrent	0	2	0.0
cartons	0	8	0.0
missionaries	0	2	0.0
progresses	0	3	0.0
spectacles	0	2	0.0
joyous	0	1	0.0
landfill	0	1	0.0
uncommonly	0	2	0.0
gem	0	9	0.0
thirtieth	0	7	0.0
buzzed	0	1	0.0
dressing	0	80	0.0
viewer	0	16	0.0
sedans	0	1	0.0
brash	0	10	0.0
aviator	0	1	0.0
pumps	0	13	0.0
storeys	0	1	0.0
stabilization	0	4	0.0
crimson	0	1	0.0
brands	0	49	0.0
seabed	0	1	0.0
discrepancies	0	1	0.0
abnormal	0	4	0.0
safest	0	4	0.0
appointment	3	281	0.01056338028169014
alleys	0	3	0.0
combatted	0	1	0.0
geraniums	0	1	0.0
vacationing	0	8	0.0
writhing	0	5	0.0
walks	3	358	0.008310249307479225
outsides	0	4	0.0
grave	0	24	0.0
reheating	0	1	0.0
dazzling	2	19	0.09523809523809523
instrument	9	560	0.015817223198594025
airports	1	44	0.022222222222222223
obsession	0	6	0.0
dislocation	0	2	0.0
prediction	0	5	0.0
accountancy	2	21	0.08695652173913043
cellar	0	6	0.0
trademark	0	8	0.0
memorizing	0	8	0.0
condemnatory	0	1	0.0
dateline	0	1	0.0
fatalities	0	1	0.0
skidding	0	1	0.0
essays	0	7	0.0
bureaucratic	0	4	0.0
prosperous	0	18	0.0
bells	0	5	0.0
informality	0	1	0.0
ascend	0	2	0.0
duly	0	1	0.0
emotes	0	1	0.0
strategically	0	4	0.0
cinemas	0	23	0.0
pretend	1	102	0.009708737864077669
descended	0	3	0.0
castle	0	71	0.0
instance	1	102	0.009708737864077669
reproduced	0	1	0.0
opportunities	24	411	0.05517241379310345
backs	0	12	0.0
cheeses	0	41	0.0
amusement	0	26	0.0
digest	0	2	0.0
complements	0	8	0.0
colloquial	0	3	0.0
generated	1	12	0.07692307692307693
spraying	0	1	0.0
beg	1	32	0.030303030303030304
useful	18	1060	0.016697588126159554
mentality	0	7	0.0
regulations	0	22	0.0
stationary	0	15	0.0
cancellations	0	1	0.0
egoism	0	1	0.0
site	0	458	0.0
examining	0	5	0.0
standby	0	1	0.0
remake	0	9	0.0
ham	1	52	0.018867924528301886
stations	1	33	0.029411764705882353
eminent	0	2	0.0
hazelnuts	0	4	0.0
eyeglasses	0	7	0.0
bimbo	0	4	0.0
singed	0	6	0.0
pastel	0	6	0.0
fragments	0	3	0.0
physicians	0	8	0.0
sojourns	0	1	0.0
advents	0	5	0.0
crews	0	2	0.0
situation	2	1419	0.0014074595355383533
playboy	0	31	0.0
dreamers	0	1	0.0
waterfalls	0	41	0.0
lenient	0	2	0.0
ruining	0	6	0.0
scriptwriter	0	1	0.0
parables	0	1	0.0
democratically	0	1	0.0
mussels	0	1	0.0
occurrences	0	4	0.0
ambitiousness	0	1	0.0
patting	0	1	0.0
alleviates	0	2	0.0
call	2	2426	8.237232289950577E-4
surmount	0	1	0.0
gazing	0	1	0.0
logotypes	1	1	0.5
dull	0	18	0.0
stored	0	16	0.0
irritate	0	4	0.0
upper	0	52	0.0
innovations	1	9	0.1
fitness	0	1277	0.0
permitted	8	42	0.16
executing	0	7	0.0
awaken	0	4	0.0
fidget	0	2	0.0
talked	0	379	0.0
cafeterias	0	2	0.0
senna	0	4	0.0
seventh	0	18	0.0
downsizing	0	2	0.0
artist	2	237	0.008368200836820083
attached	3	350	0.0084985835694051
fry	0	16	0.0
voting	0	36	0.0
peels	0	4	0.0
sprinkles	0	1	0.0
pier	0	18	0.0
lashing	0	1	0.0
autographs	0	1	0.0
cooler	1	40	0.024390243902439025
pump	0	11	0.0
lowland	0	1	0.0
ochre	0	1	0.0
dispute	0	9	0.0
sponsorship	0	18	0.0
fullness	0	1	0.0
figure	0	388	0.0
opened	5	260	0.018867924528301886
personals	0	4	0.0
measly	0	1	0.0
enrolment	0	1	0.0
knocker	0	1	0.0
demarcate	0	2	0.0
sports	5	2759	0.001808972503617945
swore	0	5	0.0
readying	0	2	0.0
buying	5	922	0.005393743257820928
chopsticks	0	2	0.0
won	1	520	0.0019193857965451055
eyed	1	9	0.1
author	6	579	0.010256410256410256
proves	1	45	0.021739130434782608
creeps	0	2	0.0
boundless	0	2	0.0
continual	0	6	0.0
anarchy	0	1	0.0
cost	10	1641	0.0060569351907934586
furnished	0	34	0.0
crimes	0	29	0.0
dreams	3	773	0.003865979381443299
chief	2	182	0.010869565217391304
reordered	0	1	0.0
grooms	0	1	0.0
mariner	0	1	0.0
waists	0	1	0.0
brokered	0	2	0.0
luxury	0	153	0.0
cigar	0	5	0.0
smashed	0	6	0.0
reggae	3	31	0.08823529411764706
richly	0	1	0.0
clutter	0	6	0.0
spider	0	21	0.0
lone	0	12	0.0
soled	0	1	0.0
vomits	0	2	0.0
escalate	0	2	0.0
waif	0	15	0.0
naturalists	0	1	0.0
lightness	0	4	0.0
comport	0	1	0.0
categorize	0	3	0.0
angle	0	14	0.0
leap	0	3	0.0
convalescents	0	1	0.0
biologist	4	49	0.07547169811320754
pack	0	167	0.0
rapport	0	3	0.0
beaver	0	1	0.0
transaction	0	7	0.0
interruptions	0	7	0.0
destruct	0	1	0.0
jacket	29	2071	0.01380952380952381
leak	0	16	0.0
comforts	0	1	0.0
acquainted	0	21	0.0
practically	3	25	0.10714285714285714
mandarins	0	1	0.0
falsify	0	1	0.0
stifling	0	1	0.0
tasks	3	398	0.007481296758104738
tender	0	52	0.0
exasperated	0	3	0.0
unpunished	0	1	0.0
figurines	0	1	0.0
reptiles	0	4	0.0
simplifies	0	3	0.0
biblical	0	4	0.0
removal	0	55	0.0
deviance	0	1	0.0
superbly	0	1	0.0
vanished	0	7	0.0
instructional	2	3	0.4
licences	0	2	0.0
lithium	0	1	0.0
bunny	0	2	0.0
sash	0	1	0.0
promises	3	85	0.03409090909090909
balls	3	407	0.007317073170731708
unveils	0	1	0.0
modify	0	18	0.0
optical	1	13	0.07142857142857142
fray	0	3	0.0
repulsive	0	1	0.0
comfortable	279	1516	0.1554317548746518
annotations	0	1	0.0
irregular	0	13	0.0
panning	0	5	0.0
overthrew	0	1	0.0
finger	0	52	0.0
supplicants	0	1	0.0
margins	0	4	0.0
goats	0	13	0.0
substance	0	7	0.0
cannibalism	0	1	0.0
marches	0	1	0.0
squeeze	0	7	0.0
tour	0	308	0.0
cannon	0	2	0.0
rune	0	1	0.0
roamed	0	1	0.0
complete	2	558	0.0035714285714285713
steering	0	3	0.0
stares	0	1	0.0
picking	0	31	0.0
earthly	0	1	0.0
ebony	0	6	0.0
wool	0	52	0.0
necessarily	1	26	0.037037037037037035
colleen	0	4	0.0
calculation	0	21	0.0
showcase	0	8	0.0
specify	0	16	0.0
psychologists	2	5	0.2857142857142857
coffers	0	1	0.0
rooftops	0	7	0.0
sanders	0	1	0.0
materialism	0	1	0.0
wale	0	1	0.0
undercover	0	18	0.0
caste	0	1	0.0
interface	0	11	0.0
infection	5	229	0.021367521367521368
ashy	0	1	0.0
overly	0	4	0.0
suspension	0	3	0.0
interpreting	0	3	0.0
lovers	0	115	0.0
avatar	0	7	0.0
govern	0	7	0.0
combination	3	119	0.02459016393442623
mangy	0	1	0.0
betrayals	1	1	0.5
posts	0	10	0.0
railways	0	7	0.0
familiars	0	4	0.0
incidences	0	1	0.0
recovered	0	32	0.0
steadied	0	1	0.0
shifts	0	23	0.0
volcano	0	24	0.0
broker	0	40	0.0
paps	0	3	0.0
canton	0	1	0.0
policies	0	114	0.0
refill	2	6	0.25
bra	0	5	0.0
landowner	0	2	0.0
negotiated	1	10	0.09090909090909091
improving	2	224	0.008849557522123894
aspirants	0	2	0.0
opposing	0	33	0.0
specialty	0	41	0.0
confirms	0	10	0.0
paying	0	431	0.0
remark	0	21	0.0
weeded	0	1	0.0
sensation	0	33	0.0
equations	0	1	0.0
shipwrecks	0	1	0.0
sequences	0	2	0.0
vomit	0	17	0.0
postpone	1	19	0.05
malnutrition	0	1	0.0
transition	0	10	0.0
answerable	0	1	0.0
misled	1	2	0.3333333333333333
ate	1	1106	9.033423667570009E-4
willow	3	508	0.005870841487279843
leader	4	908	0.0043859649122807015
adverts	0	1212	0.0
buzzing	0	1	0.0
shanks	0	1	0.0
butchery	0	1	0.0
insights	0	4	0.0
minted	0	1	0.0
asset	0	247	0.0
perfected	0	6	0.0
even	1	2347	4.2589437819420784E-4
gaiter	0	1	0.0
uneasiness	0	1	0.0
probabilities	0	1	0.0
minute	0	120	0.0
sufferers	0	5	0.0
cadet	0	1	0.0
biologists	0	2	0.0
notoriety	0	2	0.0
suspects	0	14	0.0
emblem	0	1	0.0
loading	0	6	0.0
themes	0	33	0.0
rousing	0	1	0.0
freeman	0	5	0.0
witness	0	66	0.0
irritates	0	4	0.0
sleek	0	4	0.0
palate	0	1	0.0
travels	1	156	0.006369426751592357
rickety	1	1	0.5
salted	0	11	0.0
endear	0	1	0.0
insignificantly	0	3	0.0
optimizing	0	2	0.0
family	72	21460	0.0033438603009474273
fraud	0	9	0.0
juicer	0	6	0.0
envisaged	0	2	0.0
talks	0	234	0.0
festive	0	6	0.0
aromatic	0	4	0.0
caching	0	2	0.0
panicked	0	4	0.0
germinal	0	2	0.0
reclassify	0	1	0.0
woken	0	3	0.0
snicker	0	1	0.0
opportunists	0	1	0.0
sentiment	0	5	0.0
big	2	14514	1.3777900248002206E-4
homonym	0	1	0.0
belch	0	1	0.0
whoever	0	27	0.0
peals	0	2	0.0
columnists	0	1	0.0
flu	4	396	0.01
smelly	0	10	0.0
drummer	0	18	0.0
asshole	0	1	0.0
disagrees	0	5	0.0
opine	0	2	0.0
dragging	0	2	0.0
legend	0	42	0.0
truffle	0	1	0.0
cult	0	12	0.0
ruffles	0	1	0.0
tailor	0	13	0.0
prawn	0	4	0.0
placid	0	4	0.0
announcements	2	36	0.05263157894736842
memorable	0	41	0.0
consented	0	1	0.0
methodically	0	1	0.0
cab	0	36	0.0
stroke	0	17	0.0
handbags	0	19	0.0
converged	0	1	0.0
rendering	0	3	0.0
overtaking	0	1	0.0
eyebrows	0	7	0.0
philology	0	4	0.0
wobbly	0	1	0.0
candles	0	18	0.0
moist	0	5	0.0
chaser	0	1	0.0
superconductors	0	2	0.0
tribute	0	7	0.0
cable	2	55	0.03508771929824561
posses	0	4	0.0
molten	0	1	0.0
rake	0	3	0.0
seemingly	0	7	0.0
overviews	0	1	0.0
imposes	0	1	0.0
manipulating	0	15	0.0
umbrellas	0	17	0.0
tulips	0	3	0.0
monsters	0	6	0.0
traitors	0	2	0.0
equally	1	104	0.009523809523809525
deceived	0	7	0.0
housing	1	34	0.02857142857142857
edifying	0	1	0.0
vista	0	62	0.0
simulates	0	1	0.0
underlined	0	2	0.0
carve	0	4	0.0
deceits	0	1	0.0
converting	0	8	0.0
liberal	0	7	0.0
gates	0	17	0.0
sanction	0	6	0.0
disband	0	2	0.0
packs	0	29	0.0
skilful	0	2	0.0
apprehensive	0	3	0.0
embassy	0	21	0.0
tony	0	220	0.0
olive	3	402	0.007407407407407408
broiler	0	2	0.0
wilderness	0	7	0.0
groundbreaking	0	1	0.0
wind	1	560	0.0017825311942959
esteem	1	69	0.014285714285714285
japan	0	1084	0.0
pliers	0	1	0.0
canvassing	0	1	0.0
entrant	0	1	0.0
pacemakers	0	1	0.0
preserves	0	1	0.0
waffle	0	2	0.0
parties	13	158	0.07602339181286549
handcuffs	0	1	0.0
sculpting	0	1	0.0
adrift	0	2	0.0
stutterer	0	1	0.0
geothermal	1	22	0.043478260869565216
since	1	2477	4.035512510088781E-4
petting	0	1	0.0
varies	0	19	0.0
carnival	8	115	0.06504065040650407
guess	3	531	0.0056179775280898875
runway	0	15	0.0
networks	2	168	0.011764705882352941
precept	0	1	0.0
decks	0	10	0.0
marry	1	698	0.001430615164520744
ravioli	1	1	0.5
adjectives	0	9	0.0
contrasted	0	2	0.0
deference	0	2	0.0
kitchens	0	11	0.0
inpatient	1	4	0.2
pacify	0	1	0.0
polish	0	24	0.0
wharf	0	4	0.0
homeless	0	122	0.0
addictive	0	3	0.0
momentarily	0	1	0.0
throat	20	1295	0.015209125475285171
cannibals	0	2	0.0
weirdest	0	1	0.0
representatives	1	15	0.0625
costumes	2	56	0.034482758620689655
evangelizing	0	1	0.0
wildly	0	3	0.0
constantly	2	103	0.01904761904761905
circuit	0	9	0.0
adulation	0	2	0.0
dent	0	3	0.0
warp	0	1	0.0
thorn	0	8	0.0
medics	0	5	0.0
altruistic	0	6	0.0
incontestable	0	1	0.0
invents	0	6	0.0
farce	0	3	0.0
avert	0	3	0.0
hardheaded	0	1	0.0
buss	0	5	0.0
chill	0	7	0.0
crackdown	0	1	0.0
inexhaustible	0	1	0.0
baths	0	4	0.0
net	1	455	0.0021929824561403508
awarded	0	38	0.0
equals	0	18	0.0
chiefs	0	4	0.0
weapons	0	48	0.0
pickle	0	1	0.0
swapped	0	1	0.0
favor	0	72	0.0
aerial	0	3	0.0
brightness	0	6	0.0
keyboards	95	5586	0.016722408026755852
attracts	0	8	0.0
applicable	0	21	0.0
poltergeist	0	1	0.0
towed	0	3	0.0
demotion	0	6	0.0
incompletely	0	1	0.0
milieu	0	2	0.0
indebtedness	0	1	0.0
occupied	4	34	0.10526315789473684
melodramatic	0	1	0.0
absenting	0	2	0.0
happiest	0	42	0.0
decisive	0	9	0.0
cleanliness	1	9	0.1
debug	0	2	0.0
cells	0	7	0.0
triad	0	1	0.0
belonging	0	28	0.0
invaders	0	5	0.0
glitter	0	2	0.0
cheering	0	2	0.0
brig	0	5	0.0
transmitted	0	4	0.0
stain	0	4	0.0
moping	0	2	0.0
directors	0	79	0.0
drilled	0	1	0.0
polices	0	19	0.0
handcraft	0	4	0.0
flight	14	1349	0.010271460014673514
celebrate	5	845	0.0058823529411764705
chunks	0	2	0.0
impulses	0	3	0.0
dwell	0	1	0.0
style	6	1897	0.0031529164477141357
interdependent	0	1	0.0
tuns	0	3	0.0
gipsy	0	1	0.0
sunburn	0	4	0.0
wants	1	753	0.001326259946949602
unintentionally	0	4	0.0
propriety	0	11	0.0
proving	0	10	0.0
tabulate	0	1	0.0
stumbled	0	11	0.0
champing	0	2	0.0
deejays	0	2	0.0
steeply	0	5	0.0
respondent	0	1	0.0
donated	0	5	0.0
beech	0	6	0.0
nakedness	0	1	0.0
poisoned	0	6	0.0
volatility	0	1	0.0
blackboards	1	6	0.14285714285714285
definition	0	54	0.0
worldly	0	2	0.0
rebels	0	3	0.0
prejudicing	0	1	0.0
embedded	0	13	0.0
listed	0	79	0.0
detectives	0	10	0.0
arrangements	3	34	0.08108108108108109
eyelash	0	1	0.0
churches	2	18	0.1
flashing	0	5	0.0
fermented	0	1	0.0
buts	0	4	0.0
chalet	0	4	0.0
ration	0	4	0.0
tenderly	0	3	0.0
drench	0	2	0.0
preceding	0	3	0.0
shoppers	0	23	0.0
sagacious	0	1	0.0
mom	70	2612	0.02609992542878449
rainy	57	2516	0.022153128643606686
arduous	0	5	0.0
carefulness	0	1	0.0
comports	0	1	0.0
poignancy	0	1	0.0
dumping	0	3	0.0
sportive	0	15	0.0
learnt	0	84	0.0
yellowish	0	4	0.0
memos	0	1	0.0
bug	1	18	0.05263157894736842
workmen	0	1	0.0
witnessed	1	51	0.019230769230769232
undamaged	0	1	0.0
filed	0	33	0.0
polished	0	4	0.0
curry	0	18	0.0
fabricated	0	1	0.0
comet	0	5	0.0
partridge	0	1	0.0
hardly	0	133	0.0
opinion	18	1420	0.012517385257301807
newest	0	117	0.0
mopeds	0	1	0.0
cruising	0	5	0.0
acrobat	0	1	0.0
reforestation	0	1	0.0
force	0	127	0.0
experimented	0	33	0.0
incredibly	1	206	0.004830917874396135
busting	0	1	0.0
timetables	0	2	0.0
honestly	0	60	0.0
due	0	924	0.0
clarity	0	2	0.0
deducted	0	2	0.0
pretends	0	7	0.0
spaghetti	4	50	0.07407407407407407
metallic	1	9	0.1
lithe	0	3	0.0
singular	0	11	0.0
button	2	123	0.016
coached	0	3	0.0
addressee	0	2	0.0
ignition	0	1	0.0
blamed	0	9	0.0
thin	4	2310	0.001728608470181504
sales	9	6109	0.0014710689767898006
mosquitos	0	2	0.0
encouragements	0	2	0.0
ids	0	2	0.0
recharge	0	7	0.0
defensive	0	1	0.0
installment	1	16	0.058823529411764705
responsible	72	1135	0.05965202982601491
genre	0	32	0.0
disks	0	7	0.0
retirees	0	1	0.0
fiftieth	0	1	0.0
prioritize	1	9	0.1
tragedy	1	38	0.02564102564102564
marrow	0	8	0.0
pregnancy	0	96	0.0
removers	0	2	0.0
fooled	0	2	0.0
mentor	1	12	0.07692307692307693
ascribed	0	1	0.0
lukewarm	0	2	0.0
aforesaid	0	2	0.0
macaroni	1	4	0.2
remunerative	0	1	0.0
bulldozer	0	2	0.0
hedges	0	3	0.0
solved	0	90	0.0
ape	0	3	0.0
acorn	0	4	0.0
trumpet	1	22	0.043478260869565216
sticks	0	16	0.0
cooks	2	56	0.034482758620689655
singularities	0	1	0.0
drip	0	1	0.0
creepy	0	2	0.0
foxy	0	1	0.0
monotone	0	1	0.0
firefighting	0	1	0.0
headhunters	0	6	0.0
modal	0	2	0.0
marquess	0	2	0.0
saving	0	302	0.0
impulse	0	16	0.0
scrap	0	5	0.0
bogus	0	1	0.0
side	0	1068	0.0
portrays	0	9	0.0
authorization	1	8	0.1111111111111111
cleans	0	67	0.0
statistic	0	28	0.0
resorting	0	1	0.0
infringe	0	1	0.0
singer	2	584	0.0034129692832764505
adman	0	7	0.0
nickname	3	23	0.11538461538461539
rightly	1	3	0.25
wimpy	0	3	0.0
caveats	0	1	0.0
browsing	0	9	0.0
