Correction	ErrorFrequency	Errors
beautiful	554	[beautifull, beautifuul, beutiful, beatutiful, beatiful, beatiful, beatiful, beatiful, beatiful, beatiful, beatiful, beatiful, beatiful, beautifull, beatiful, beatiful, beatiful, beatiful, beautifull, beatiful, beatifull, beautfull, beaultiful, beatiful, beautifull, beatiful, beautifull, beautifut, beautifull, beaultiful, beautifull, beatiful, beautifil, beaultiful, beutiful, beuatiful, beatiful, bealtiful, beatiful, beatiful, beautibul, beatiful, beatfull, bealtiful, beatiful, beatiful, beautifull, beautifull, beautifull, beatiful, beatiful, bealtiful, beatifull, beutifull, beautifull, beautyfull, beautyful, beatiful, beautifull, beautifuls, beatiful, beatiful, beatiful, beautifull, beautifull, beatiful, beutiful, beautifull, beautifful, beatiful, beatiful, beatiful, beatifull, byaltful, beutiful, beatiful, beatiful, beatiful, beatiful, beutiful, beatiful, beatiful, beatiful, beatifull, beatifull, beatiful, beautifull, beautful, bealtiful, beatiful, beatiful, beatiful, beatiful, beatiful, beautifull, beautifull, beautifull, beautifull, beatiful, beatiful, beatifull, beautifull, beautifull, beautifull, beautifull, beautyful, beautyful, beatiful, beatiful, beautful, beatiful, beaultiful, beautifull, beautifull, beautil, beatifull, beautyfull, beautifull, beautifull, beatiful, beautifull, bautiful, bautiful, beutifull, beatiful, beautifull, beutiful, beutiful, beatiful, beatiful, beatiful, beatiful, beautifull, beautifull, beatiful, beatiful, bealtiful, beatiful, beutiful, beaultful, beatiful, beatiful, beatiful, beautifull, beatiful, beutiful, beatifull, beatiful, beatiful, beatiful, beatiful, beutiful, beatiful, beautifull, beautifull, beatiful, beatifuls, beutiful, beatiful, beatiful, beatiful, beautifull, bealtiful, beautyful, beaultful, beatiful, beatiful, beutiful, beutiful, beatfull, beatiful, beatiful, beatiful, beatiful, beatiful, beatiful, beatiful, beutiful, beualtiful, beautifull, beutiful, beatiful, beatiful, bealtiful, beautful, beautful, beautyful, beatiful, beatiful, beatiful, beatutiful, beautifull, beatiful, beatiful, beautyful, beatiful, beautifull, beutiful, beautifull, beatiful, beaultiful, beatifull, beatiful, beautifull, beatiful, beautifull, beatifull, beatiful, beutiful, beatiful, beautifull, beautifull, beatifull, beatiful, beautifull, beautifull, beutiful, bautiful, beaultiful, beautifull, beautifull, beatiful, beatiful, beatifull, beaultiful, beautifull, beatiful, beuatiful, beautifull, bealtiful, beatiful, beautifull, beatufil, beatiful, beautifuls, beautifull, beautifull, beatiful, beatiful, beautful, beautful, bealtful, beaultiful, beaultiful, beautifull, beatufiul, beautifull, beautifull, beatiful, bautiful, beautifu, beautifull, beutifuls, beatiful, bealtiful, beatifull, bealtiful, beatiful, beautful, beutiful, beutiful, beatiful, beautful, beatiful, beutiful, beautifuli, beatiful, beautifull, beatiful, beatiful, beatifull, beautful, beatfull, beatiful, beutifull, bealtiful, beatiful, beaulty, beutiful, beautifull, beatiful, beautifull, beatiful, beatiful, beautifull, beatiful, beautful, beautifull, beatiful, beautifull, beaultiful, beatfull, beautifull, beautifull, beautful, beautifull, beautifull, beautifull, beutiful, beatiful, beatiful, beatiful, beutiful, beatiful, beutifull, beautifull, beatiful, beatifull, beatiful, beaultiful, beatifull, beatifull, beautifull, beautyfull, bealtifull, beatiful, beautifil, beatiful, beautifull, baeautiful, beautful, beatiful, beautifull, beatifull, beatiful, beatifull, beuatiful, beatiful, beautifull, beautifull, beatiful, beutifull, beatiful, beatiful, beutiful, beatiful, beautifull, beatiful, beatful, beatifull, beautful, beautful, beutifull, beautifull, beatiful, beatiful, beatiful, beatiful, beatiful, beautifull, beatiful, beatiful, beatyfull, beautifull, beatiful, beautful, beatiful, bealtiful, bealtiful, beatiful, beatiful, beautifful, beatiful, beatifull, beuatiful, beautifull, beaultiful, beatiful, beatiful, beatiful, beatiful, beautifull, beautifull, beatifull, beautifull, beauful, beautifull, beautyful, beautifull, beatiful, beutiful, beautifull, beatiful, beautifull, beutiful, beatiful, beatiful, beuttiful, beautifull, beatiful, beutifull, beautifull, beautifull, beatiful, bealtiful, biautiful, beautyful, beautful, beatiful, beautifull, beautyfull, beaultful, beuatiful, beatiful, beautifull, beatiful, beatiful, beatiful, bealtiful, beatiful, beatiful, bealtiful, beatiful, beautyful, beatiful, beauteful, beatiful, beatiful, beuatiful, beatiful, beautifull, beatiful, beautifull, beutiful, beatiful, beatiful, beatifull, beatifull, beautilful, beatiful, beatiful, beuatiful, beautifull, beautifu, beatiful, beatifull, beutiful, beautifull, beautful, beutiful, beautifull, a [[beatiful, beatiful, beatiful, beatiful, beatiful, beatiful, beutifull, beatiful, beatifull, beautifull, beatiful, beautifull, beaultiful, beatifull, beautifull, beautifull, beatifull, beatiful, beatiful, beuatiful, beautiul, beatiful, beautifull, [[beautifull, beaultiful, beaulty, biutiful, beautifull, beautifull, beutifull, beatiful, beaultiful, beatiful, beautful, beatiful, beautifull, beutiful, beatiful, beautifull, beatiful, beatiful, beatifull, beautifull, beatiful, beautifull, beutiful, beatiful, beatiful, beautifull, bealtifull, beutiful, beautifull, beatiful, beautful, beaultiful, beatiful, beatiful, beautifull, beaultiful, beatiful, beatiful, beutiful, beautifull, beautifull, beautifull, beautifull, beatiful, beutifull, beutifull, beatiful, beautifull, beautifull, beuatiful, beatiful, beatiful, beautifull, beutiful, beatiful, beautifil, beutiful, beautifull, beautifull, bealtiful, beautful, beatfull, beutiful, beautifull, beatiful, beautifull, beatiful, beatiful, bealtiful, beatiful, beaultiful, beatifull, beatiful, beatiful, beatiful, beautifull, beaultiful, bealtyful, beatifull, beatifull, biautiful, beuatiful, beatiful, beatiful, beatfull, beatiful, beatiful, beutiful, beautful, beautful, beatiful, beatiful, beatiful, beatiful, beautifull, beatiful, beatiful, beutiful, beatiful, beautifu, beutiful, beatiful, beutiful, beatiful, beutiful, beatiful, beatiful, beautifle, beautifull, beautifull, beautifull, beatiful, beautifull, beaultiful, beautifull, bealtiful, beautifull, beatiful, beautfull, beautuful, beaultiful, beutiful, beatiful, beatiful, beatiful, beatiful, beatiful, beatiful, beatiful, beautifull, beatiful, beatfull, beatiful, biutiful, beatifull, beutiful, beatiful, beautifull, beautifull, beautifull, beautifull, beutiful, bealtiful, beatiful, beatiful, beatiful, beatiful, beautibul, beautifull, beutiful, beatiuful, beatiful, beautifull, beautil, beaultiful, beutiful, beatiful, beatiful, beatifull, beatifull, beautififul, beatiful, beatyful, beatiful, beatiful, beutiful, beautifull, beautifull, beautifull, beatiful, beautifull, beautifull, beatiful, beatiful, beatiful, beatiful, beatiful, beautifil, beatiful, beautifull, beatiful, beautifull, beautifull, beatiful, beautifull]
brings	1	[brigs]
lottery	5	[lotery, lotery, lotterry, loltery, lotery]
fantastic	11	[fastastic, fantasic, fantastics, fantatic, fantatisc, fantastics, fantastics, fantatastic, fantastics, fantantic, fatastic]
forties	1	[fourties]
studying	354	[studyng, studing, stading, studing, studing, studing, studing, studing, studing, studing, sutdy, studyng, studiyng, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studyng, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, stuying, studing, studing, studing, studing, studing, studing, studyng, studing, studyng, studyng, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studding, studing, studing, studing, studiyng, studing, stunding, studing, styding, studing, studing, studing, studing, studing, studing, studing, studing, stunding, studing, studing, studing, studing, stadying, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, estudy, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studding, studing, studing, studing, studing, studyng, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studyng, studing, studing, studing, studing, studing, studing, studing, studing, stady, study, studing, studing, studing, studing, estudying, studyind, studing, studing, studing, studing, studing, studing, studing, studing, am [[studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, [[studing, studing, studing, studing, studing, studing, studiyng, estudying, studing, studing, studing, studing, studing, studing, studing, studing, studyng, studing, studing, studing, studing, studing, stundying, studing, studing, studing, estuding, studing, studanting, studing, studing, studing, studyng, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studyng, studyng, studing, studing, studing, studing, studing, studing, styding, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, stanting, studing, studing, studing, studing, studing, studing, studing, studing, studyng, studing, studing, studing, studing, studing, studing, studing, studing, studding, studing, studing, studing, studing, studing, estudying, studing, studing, studing, studing, studing, studing, studding, studing, studing, studing, studing, studing, studing, studing, studing, styding, studing, studing, studyind, studing, studyng, studing, studing, studing, studing, studyng, studing, studing, studing, studing, studing, studing, studing, study, studdy, studing, studing, studing, studing, studing, studing, studing, studyng, studing, studing, studing, studing, [[studing, studing, studyng, starting, studing, studing, stud, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studyng, studing, study, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studyng, studaing, studding, studing, studyng, studyind, studing, estuding, studing, studing, studing, studing, studing, studing, studing, studing, studing, studding, studing, studing, studing, studyng, studing]
preserving	1	[preservating]
per	2	[por, por]
authoring	1	[authorings]
efficiency	4	[efficacy, eficiency, effitiency, effiency]
fishing	2	[fishiing, fisching]
devastated	2	[devasted, devasted]
interior	1	[interor]
hid	1	[hind]
innocent	1	[inocent]
wisdom	2	[wisdoms, wisdow]
elections	1	[ellections]
difficulty	16	[diffucult, dificulty, difficults, dificult, dificulty, dificulty, difficulte, dificculty, dificulty, dificults, dificculty, dificult, dificulty, dificulty, dificulty, dificult]
authorization	1	[autorization]
neighbor	3	[neighboor, neighboor, neighboor]
since	1	[sice]
type	5	[tipe, typis, tipe, tipe, tipe]
accountants	1	[acountants, acountants]
changed	3	[chanced, chanded, chaged]
cooler	1	[coller]
motivated	4	[motived, motived, motivatade, motiveted]
mixers	1	[mixes]
his	14	[hos, him, him, hi's, hi's, hir, him's, hir, he's, hi, hi, hes, hi, hir, hes]
hit	5	[hited, bit, jit, it, hitten, hitten]
practically	3	[pratically, pratically, practcally]
primary	1	[pimary]
medicine	11	[medice, mediceni, medicie, medicice, madicane, medicane, medicin, medicines, medice, medicies, medicin, medecine]
required	6	[requiered, requiered, requered, requered, requiered, requied, recquired]
flowers	5	[flowrs, flowrs, flowes, flawers, flowes, flowes]
cycle	2	[cicle, cicle]
workshop	1	[worshop]
approve	5	[aprove, aproove, aproove, aprove, appove, aprove]
beg	1	[bag]
bed	42	[bead, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, be, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, be, bad, bad, bad, bad, beb, bad, bad, bad, bad, bet]
kinds	2	[kind, kind's]
locking	1	[looking]
means	3	[mean, meanig, meens]
pleasure	5	[pleaseure, plesure, plesure, plesure, plesure]
printing	1	[priting]
team	9	[time, time, time, time, time, time, tema, tem, teal, deam, time, tem, tem]
stepfather	3	[sptepfather, stefather, stepfhater, estepfather]
requires	1	[requerust]
cucumbers	4	[cucumbes, cucumebers, cocumbers, cucubers]
dinner	29	[diner, diner, dineer, diner, diner, diner, diner, diner, diner, diner, diner, dinnern, dinne, diner, diner, diner, diner, dineer, dinneer, diner, dinnner, dinne, dinnes, diner, diner, diner, diner, dinnner, diners, diner, diner]
whole	1	[hole]
employers	5	[employeers, employeers, imployers, employeers, emloyers]
owner	1	[onwer]
enchanted	1	[anchanted]
husbands	1	[husdband]
ambush	1	[anbush]
chamomile	1	[camomile]
considered	9	[considere, considerer, considerated, be [[cosidered, considerated, considerated, considerated, considerated, considerated, cosidered]
politician	1	[policial]
path	1	[paty]
addiction	7	[addicition, addictions, addicyion, addicton, adiction, addicition, adittion]
penguins	1	[pinguins]
vacuum	3	[vaccumed, vaccum, vaccum]
innovation	3	[inovation, inovation, inovation]
businessmen	1	[bunessmen]
zip	1	[zipe]
whistles	1	[wistles]
investments	6	[investiments, investiments, investiments, investiments, investiments, investiments]
annual	3	[anual, anual, anual]
propeller	1	[propellar]
added	3	[ad, addes, dded]
political	4	[polictical, policial, policial, politicals]
your	51	[yor, yor, yor, yor, yuor, yuor, yor, you, you, yuor, yuor, yor, yuor, yor, yuor, you, yuor, ypur, yours, yuor, ou, yuor, tour, yuor, yuor, ur, yor, yours, yout, yours, uyour, yours, yor, you, yor, you, yor, yout, tour, yor, yours, yor, yor, yours, yuor, yuor, yours, you, you, yor, yor, you, yuor]
moose	1	[mooses]
agreement	1	[agreeming]
play	17	[player, paly, playr, [[plat, paly, paly, player, pley, playe, playing, playng, paly, ply, ply, plays, paly, lay]
embarrassed	4	[embarassed, embarassed, embarrassing, embarassed]
past	2	[pass, pasto]
pie	1	[pei]
pass	1	[passe]
environmental	9	[enviromental, envrioment, enviromental, enviromental, enviromental, enviromentally, enviromental, enviromental, enviromental, enviromental]
greasy	1	[grasy]
illuminate	1	[iluminate]
cracks	1	[craks]
objectives	5	[objetives, objetives, objetives, objetives, objetives]
plan	17	[plane, plane, plain, plains, plain, plane, plam, plane, plant, plain, plane, plane, plain, paln, plain, plane, plane, pan]
football	77	[footbal, footbal, footbal, footbal, footaball, futball, futeboll, footbal, footbol, footbol, footbal, footbal, futboll, footebol, footbal, footbal, footbool, footbal, footbal, footbaal, footbaal, footbal, futball, futeball, fottball, futbol, footbal, fotball, futebol, futbol, fooyball, futbol, footbal, footbool, footbaball, foobal, futebol, futeboll, futebol, footbool, footbal, footbol, foot baal, footboll, footbal, footbaal, futebol, futebol, futbool, footboll, footbal, footbal, footbal, footeball, footbal, footbal, fotebol, footboll, futbool, futebol, footbaal, futebol's, footbal, footbal, footbal, footbool, futbol, footbal, footbal, footbal, footsal, footbal, footboll, footbal, footboll, footbal, footbal, footbal, fotbool, footbal, footbaal, footbal]
pin	6	[pine, pine, pim, pine, pint, pint]
moderately	1	[modertely]
sleeveless	2	[sleeveles, sleevelees]
sherry	2	[shery, sharry]
competitive	5	[competive, competive, competetive, competetive, competive, competive]
night	209	[nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigh, nigth, nigth, nigth, nitgh, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigh, niglt, nigth, nite, nitgh, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigtht, nigth, nigth, nigth., nigth, niht, nayte, nigh, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigths, nigth, nigth, nigth, nighit, nith, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nitgh, nighit, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigh, nigth, nigth, in the [[nigt, nigth, nigth, nigth, nigth, nigth, nigth, nigth, at [[nigth, nigth, nigth, nitgh, nignt, nigth, nigth, nigth, ninght, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigh, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigh, nigth, nigth, nigth, nigth, nigth, ninght, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nithg, nigth, nigth, nigth, nigth, nigth, nigth, nitgh, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigt, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, noght, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, ninght, nigth, nigth, nigth, nigth, nighe, [[nigth, nigth, ninght, nigth, nigth, nights, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigtht, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth]
navy	2	[neavy, blue [[naivy]
proud	2	[pround, proudy]
consistent	1	[consistant]
challenging	3	[challeding, challengeng, challengind]
earn	1	[ear]
presidency	2	[presidence, presidence]
step	1	[steep]
changes	2	[chabges, chages]
heroes	1	[heros]
residential	1	[residencial]
somethings	2	[somentings, samethings]
grandfather	13	[grandfanther, gradfhater, granfather, grandfhater, granfather, gradfather, grandfther, grand father, granfather, granfather, garndfather, grandfatlher, grandfahter, gandfather, grandfhater]
blond	73	[blod, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blong, bronde, bond, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blondie, blonde, blonde, blonde, blonde, bland, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blong, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde]
