Correction	ErrorFrequency	Errors
the	120	[tha, rhe, trhe, hte, te, ht, th, dthe, de, de, tha, te, they, de, tge, tne, te, te, de, de, de, de, de, dthe, th, te, de, de, yhe, de, de, th, de, de, de, ther, te, de, tha, th, tha, th, thr, tha, te, th, de, th, thr, de, tle, de, de, rhe, tha, th e, tha, de, de, tha, de, th                       e, tyhe, thw, de, de, tha, tje, tha, de, de, te, teh, teh, tha, te, te, de, el, te, th, they, de, de, te, he, de, te, tho, de, de, de, tha, tha, de, de, teh, te, te, te, tehe, tehe, tha, tje, de, th, tha, thi, de, de, de, te, de, tje, te, tha, de, tje, de, thhe, tu, te, de, de, de, de, de, thr, te, th, de, then, de, de, tle, th, tle]
terrified	1	[terriefed]
factories	1	[factores]
degrees	1	[degress]
nearest	1	[nearliest]
women	2	[womens, womens]
conclusions	1	[conclutions]
classroom	1	[clasroom]
governments	1	[goverments]
technologies	2	[tecnologies, tecnologies]
blonde	2	[blonded, blond]
mental	1	[menthal]
remembered	1	[remebered]
secret	1	[secrtet]
summer	8	[summeer, sommer, summe, sumer, sommer, sumer, sumer, sumer]
daughters	45	[dauther, dothers, daugthers, daugthers, dougthers, dougthers, daugthers, daugthers, daugthers, daugthers, daugthers, daugther, daugthers, daugthers, daugthers, daugthers, daugthers, daugerths, dougthers, daugthers, daugthers, daugthers, daugthers, daugther's, daugters, daugthers, daugthers, daugters, daugthers, dougthers, daugthers, daugther, daugters, doughters, daugthers, dauthers, daugthers, dagther, daughert, daughert's, daugthers, duaghters, daugthers, daugthers, doters, daghters, dogther, daughther, daugthers, daugthers, daugthers, daugthers, daugthers, doughters, daughters's, daugther]
inhabited	1	[habited]
disappear	4	[desapear, desapear, desappear, dissapear]
vacuumed	1	[vaccumed]
