Word	ErrorFrequency	CorrectFrequency	ErrorProbability
rates	0	49	0.0
naive	0	10	0.0
cad	0	15	0.0
apologies	1	85	0.011627906976744186
insurrection	0	1	0.0
spontaneously	0	2	0.0
deed	0	10	0.0
relics	0	3	0.0
breeze	0	39	0.0
air	0	655	0.0
collocations	0	1	0.0
godparent	0	2	0.0
fecundity	0	2	0.0
plowing	0	1	0.0
plaid	0	8	0.0
united	1	429	0.002325581395348837
painted	2	235	0.008438818565400843
mechanism	0	11	0.0
sailor	0	16	0.0
mysteries	0	9	0.0
faking	0	3	0.0
loosen	0	2	0.0
luring	0	1	0.0
sevens	0	2	0.0
unfold	0	3	0.0
wavier	0	3	0.0
soluble	0	1	0.0
sculpted	0	2	0.0
gangster	0	6	0.0
necklines	0	5	0.0
competes	0	1	0.0
burglaries	0	30	0.0
inundates	0	1	0.0
absurdity	0	1	0.0
colloquy	0	1	0.0
adaptations	0	4	0.0
plagiarism	0	4	0.0
spiced	0	15	0.0
fiercer	0	1	0.0
fastened	0	2	0.0
schoolwork	0	4	0.0
insured	0	6	0.0
prisons	0	2	0.0
law	3	1230	0.0024330900243309003
capturing	0	1	0.0
samurai	0	5	0.0
flooded	0	16	0.0
cucumbers	2	195	0.01015228426395939
consensus	0	9	0.0
tickers	0	3	0.0
possibility	8	761	0.010403120936280884
frivolous	0	1	0.0
maria	2	2219	9.004952723998199E-4
unload	0	4	0.0
bows	0	3	0.0
lamp	0	490	0.0
grasped	0	3	0.0
retribution	0	1	0.0
anomalies	0	3	0.0
measurement	0	14	0.0
reprehended	0	1	0.0
scraps	0	2	0.0
setting	3	392	0.007594936708860759
software	3	563	0.00530035335689046
with	168	70000	0.0023942537909018356
rectangles	0	2	0.0
lair	0	1	0.0
memoir	0	3	0.0
forgave	0	6	0.0
mourning	0	9	0.0
authorized	1	7	0.125
awake	0	27	0.0
instructing	0	7	0.0
meeker	0	1	0.0
script	0	14	0.0
bucks	0	19	0.0
dancer	0	52	0.0
compliment	0	11	0.0
unsolicited	0	1	0.0
nonrenewable	0	1	0.0
exotics	0	3	0.0
loin	0	1	0.0
fun	4	4675	8.548835221201111E-4
boils	0	1	0.0
subsidiaries	0	6	0.0
underrates	0	1	0.0
grace	0	89	0.0
reminding	0	19	0.0
souvenirs	0	23	0.0
spread	0	265	0.0
withdraw	0	11	0.0
argumentation	0	2	0.0
bony	0	4	0.0
downloaded	0	4	0.0
inclosed	0	2	0.0
shadow	0	29	0.0
craft	0	11	0.0
easiness	0	3	0.0
phenomenal	0	87	0.0
volunteer	2	903	0.0022099447513812156
paused	0	3	0.0
attributed	0	5	0.0
indicative	0	1	0.0
wishes	1	2388	4.185851820845542E-4
thrills	0	2	0.0
observer	0	8	0.0
unmistakably	0	1	0.0
creativeness	0	2	0.0
intimidate	0	3	0.0
localities	0	1	0.0
unfolds	0	4	0.0
creatively	0	4	0.0
tighter	0	4	0.0
confirmation	2	66	0.029411764705882353
sneaky	0	1	0.0
kidnaps	0	3	0.0
urged	0	9	0.0
handset	0	1	0.0
pests	0	2	0.0
curd	0	1	0.0
persuade	0	129	0.0
stores	0	945	0.0
soya	0	2	0.0
melodies	0	2	0.0
headphone	2	379	0.005249343832020997
murdered	0	73	0.0
choking	0	2	0.0
hem	0	6	0.0
annexing	0	1	0.0
vicinity	0	3	0.0
earning	0	63	0.0
pea	0	13	0.0
next	32	14917	0.002140611412134591
sorghum	0	1	0.0
home	0	11943	0.0
assets	0	11	0.0
conventions	0	4	0.0
suitors	0	1	0.0
unsympathetic	0	1	0.0
them	4	13238	3.0206917384080956E-4
dough	0	5	0.0
shuffle	0	13	0.0
musk	0	2	0.0
brunette	0	7	0.0
tufted	0	1	0.0
goes	1	8408	1.1892020454275182E-4
burden	0	7	0.0
memo	0	9	0.0
protection	0	145	0.0
understanding	1	359	0.002777777777777778
clocks	0	8	0.0
politer	0	1	0.0
basses	0	2	0.0
concessions	0	2	0.0
sleeper	0	1	0.0
refurbishment	0	12	0.0
gnomes	0	1	0.0
flavors	0	7	0.0
records	0	60	0.0
surprised	1	318	0.003134796238244514
separately	3	49	0.057692307692307696
ghetto	0	2	0.0
triple	0	7	0.0
ending	0	171	0.0
rye	0	2	0.0
smartly	0	5	0.0
summery	0	4	0.0
categorization	0	2	0.0
exploitation	0	4	0.0
pianists	0	1	0.0
dispenser	0	1	0.0
quarrels	0	4	0.0
camping	0	1208	0.0
delivered	0	105	0.0
allot	0	3	0.0
pep	0	1	0.0
passive	0	19	0.0
inks	0	3	0.0
slipper	0	22	0.0
heartwarming	0	3	0.0
haft	0	3	0.0
microbiologist	0	1	0.0
duchess	0	1	0.0
labyrinth	0	3	0.0
snowboarding	0	22	0.0
resignation	0	80	0.0
toenail	0	1	0.0
assurance	1	48	0.02040816326530612
bouillon	0	1	0.0
freeze	0	18	0.0
formalization	0	1	0.0
pins	3	3757	7.978723404255319E-4
creams	0	28	0.0
upload	0	10	0.0
catering	1	5	0.16666666666666666
notably	0	5	0.0
civil	0	256	0.0
habit	1	204	0.004878048780487805
ketchup	0	8	0.0
services	0	519	0.0
hobbies	4	194	0.020202020202020204
tuition	0	11	0.0
many	4	11467	3.487054310870892E-4
waits	0	9	0.0
firearm	0	2	0.0
inversely	0	1	0.0
waves	2	98	0.02
courts	0	16	0.0
perseverance	0	12	0.0
bravest	0	1	0.0
keywords	0	44	0.0
restart	0	25	0.0
grandeur	0	1	0.0
eyelashes	2	3	0.4
modular	0	1	0.0
geophysical	0	3	0.0
purely	0	9	0.0
safely	0	37	0.0
franchising	0	4	0.0
mansions	0	8	0.0
flamed	0	2	0.0
amenity	0	1	0.0
briefings	0	5	0.0
sylvan	0	1	0.0
kidder	0	1	0.0
getup	0	6	0.0
chalk	0	5	0.0
deli	0	3	0.0
jacks	0	5	0.0
pacifically	0	1	0.0
primarily	0	15	0.0
topaz	0	1	0.0
crafted	0	1	0.0
regulator	0	2	0.0
orangutans	0	2	0.0
briskly	0	1	0.0
spends	0	30	0.0
highlight	0	59	0.0
ridge	0	6	0.0
scuba	6	2818	0.002124645892351275
campsites	0	1	0.0
funerals	0	2	0.0
regulatory	0	14	0.0
oven	0	51	0.0
undo	0	1	0.0
perverted	0	1	0.0
boo	0	2	0.0
width	0	132	0.0
miraculously	0	3	0.0
mislead	0	3	0.0
ally	0	23	0.0
antibody	0	1	0.0
schoolmate	0	6	0.0
butt	0	3	0.0
untruth	0	6	0.0
assaulting	0	2	0.0
creator	0	13	0.0
complexes	0	4	0.0
kinder	0	9	0.0
yellow	13	4570	0.002836569932358717
comparing	0	132	0.0
mimicry	0	2	0.0
orchestral	0	1	0.0
strait	0	46	0.0
examination	0	75	0.0
hover	0	1	0.0
whiting	0	1	0.0
bodies	0	34	0.0
mango	0	51	0.0
nonfiction	0	1	0.0
communities	0	11	0.0
assistance	2	283	0.007017543859649123
similar	3	1644	0.0018214936247723133
scheming	0	1	0.0
total	1	2231	4.4802867383512545E-4
spreading	0	64	0.0
pepper	3	474	0.006289308176100629
immunization	0	4	0.0
dialects	0	3	0.0
mousses	0	3	0.0
accumulator	0	1	0.0
landed	0	47	0.0
antiquated	0	2	0.0
neuter	0	1	0.0
canard	0	1	0.0
tenses	0	5	0.0
recorder	0	13	0.0
scorching	0	2	0.0
nonetheless	0	10	0.0
surfacing	0	1	0.0
smack	0	1	0.0
irregularities	0	2	0.0
gymnasium	0	14	0.0
strongbox	0	3	0.0
methodical	0	3	0.0
disappointment	0	31	0.0
languages	38	2062	0.018095238095238095
conversion	0	13	0.0
antitrust	0	1	0.0
mists	0	3	0.0
underestimate	0	1	0.0
reason	2	1017	0.001962708537782139
bulb	0	3	0.0
unease	0	1	0.0
nauseating	0	5	0.0
tenting	0	1	0.0
lasts	0	33	0.0
lamination	0	1	0.0
thawed	0	1	0.0
tooth	0	35	0.0
berg	0	3	0.0
freshness	1	53	0.018518518518518517
defeat	0	30	0.0
deuce	0	4	0.0
wisdom	0	24	0.0
hammers	0	1	0.0
urgent	0	86	0.0
undresses	0	1	0.0
cloak	0	3	0.0
documentaries	1	339	0.0029411764705882353
refinishing	0	6	0.0
pease	0	7	0.0
rave	0	4	0.0
ukulele	0	6	0.0
warn	0	82	0.0
definitively	0	17	0.0
coyotes	0	1	0.0
examined	0	18	0.0
builders	0	2	0.0
transmit	0	13	0.0
whereat	0	1	0.0
stretched	0	2	0.0
invaded	0	17	0.0
standards	0	25	0.0
accomplishments	0	4	0.0
emanated	0	1	0.0
scatters	0	1	0.0
produce	0	171	0.0
constipation	0	1	0.0
embark	0	7	0.0
sonny	0	23	0.0
colorfully	0	1	0.0
stepladder	0	1	0.0
quietly	0	54	0.0
venturesome	0	1	0.0
calculate	0	49	0.0
pounding	0	10	0.0
champs	0	4	0.0
professionalism	1	37	0.02631578947368421
anthropology	2	4	0.3333333333333333
sedentary	0	6	0.0
adolescent	0	2	0.0
separated	3	115	0.025423728813559324
woks	0	6	0.0
buckwheat	0	1	0.0
feat	0	6	0.0
partake	0	2	0.0
unisex	0	3	0.0
turbines	0	51	0.0
broadcasts	0	3	0.0
crumble	0	3	0.0
expositions	0	1	0.0
constrained	0	3	0.0
pal	0	8	0.0
handy	0	41	0.0
sorcerers	0	1	0.0
registered	1	42	0.023255813953488372
burial	0	1	0.0
stingy	0	5	0.0
pebbles	0	1	0.0
finances	0	238	0.0
headstones	0	1	0.0
extinguished	0	1	0.0
affections	0	3	0.0
cookbook	0	5	0.0
bookkeeper	0	5	0.0
paranoid	0	1	0.0
push	0	262	0.0
mobility	1	25	0.038461538461538464
oldest	0	243	0.0
legacy	0	8	0.0
shooter	0	1	0.0
spinning	1	11	0.08333333333333333
elective	0	1	0.0
predecessors	0	1	0.0
indigo	0	2	0.0
printers	0	29	0.0
hearty	0	8	0.0
lifeguard	0	5	0.0
masking	0	1	0.0
scarf	2	566	0.0035211267605633804
violated	0	1	0.0
clothe	0	35	0.0
brutality	0	4	0.0
extraordinarily	0	3	0.0
harassment	6	729	0.00816326530612245
ballroom	0	10	0.0
compost	0	2	0.0
imitators	0	1	0.0
garnish	0	12	0.0
phonetic	0	1	0.0
hamlet	0	8	0.0
sprained	0	4	0.0
tablespoon	0	8	0.0
particularly	1	85	0.011627906976744186
telescope	0	9	0.0
anybody	0	157	0.0
classical	7	238	0.02857142857142857
dives	0	1	0.0
overhauled	0	1	0.0
pedometer	0	190	0.0
injecting	0	1	0.0
zeal	0	2	0.0
theaters	3	49	0.057692307692307696
wraps	0	2	0.0
taster	0	3	0.0
tying	0	3	0.0
fascinates	0	2	0.0
stoppers	0	1	0.0
negotiator	0	4	0.0
jeans	12	4336	0.0027598896044158236
concludes	0	8	0.0
connections	1	30	0.03225806451612903
specific	0	318	0.0
fifties	0	3	0.0
kimono	0	4	0.0
recess	0	17	0.0
shaves	0	1	0.0
meatloaf	0	1	0.0
glacier	1	2	0.3333333333333333
dolphins	1	160	0.006211180124223602
native	1	255	0.00390625
peter	0	1050	0.0
milder	0	1	0.0
melon	0	19	0.0
strand	0	3	0.0
continuously	0	24	0.0
draw	0	247	0.0
treadmills	0	1	0.0
whores	0	1	0.0
trampling	0	1	0.0
numbered	0	8	0.0
unique	0	358	0.0
cons	0	113	0.0
riddle	0	4	0.0
thanked	0	7	0.0
excites	0	5	0.0
forums	0	9	0.0
enlightenment	0	8	0.0
contingency	0	1	0.0
inquires	0	1	0.0
ballets	0	2	0.0
persist	0	10	0.0
circles	0	17	0.0
unsatisfied	0	35	0.0
salespersons	0	1	0.0
beatings	0	2	0.0
databases	0	28	0.0
botanical	0	6	0.0
softy	0	2	0.0
sensuality	0	1	0.0
believing	0	15	0.0
neuron	0	1	0.0
wit	0	25	0.0
thenceforth	0	2	0.0
publishers	0	2	0.0
crafty	0	2	0.0
layers	0	57	0.0
joke	0	98	0.0
teem	0	6	0.0
tranquillity	0	2	0.0
swimming	71	4833	0.014477977161500816
uncountable	0	6	0.0
lend	0	23	0.0
lefts	0	1	0.0
tulip	0	1	0.0
rebuilding	0	120	0.0
weighting	0	4	0.0
accessibly	0	1	0.0
hits	0	138	0.0
grandparent	0	8	0.0
heights	0	228	0.0
flirt	0	10	0.0
ginger	0	1386	0.0
plannings	0	1	0.0
rapture	0	1	0.0
characterize	0	16	0.0
securities	0	11	0.0
rite	0	3	0.0
traffickers	0	2	0.0
paramilitary	0	1	0.0
went	1	6697	1.4929829799940282E-4
bullshits	0	1	0.0
fell	0	891	0.0
selective	0	6	0.0
beck	0	15	0.0
building	7	1175	0.005922165820642978
attending	1	128	0.007751937984496124
bully	0	3	0.0
cold	4	3385	0.0011802891708468574
portraits	0	6	0.0
follower	0	2	0.0
warnings	0	23	0.0
affliction	0	1	0.0
expiry	0	8	0.0
promenade	0	5	0.0
hoop	0	23	0.0
warehouse	0	69	0.0
floral	0	6	0.0
proclaiming	0	1	0.0
unawares	0	1	0.0
disapproving	0	3	0.0
pivot	0	1	0.0
defines	0	9	0.0
euphoric	0	1	0.0
guava	0	4	0.0
however	0	1915	0.0
theological	0	2	0.0
plaudits	0	2	0.0
grizzly	0	1	0.0
inexcusable	1	2	0.3333333333333333
rash	0	3	0.0
renegade	0	1	0.0
cosmetologist	0	2	0.0
survived	0	33	0.0
microchip	0	2	0.0
sixth	0	29	0.0
diamond	0	42	0.0
protester	0	1	0.0
imprisons	0	1	0.0
materialized	0	1	0.0
oscillation	0	1	0.0
accusing	0	6	0.0
hoot	0	2	0.0
white	29	10769	0.002685682533802556
laughter	0	7	0.0
prophylactic	0	1	0.0
instantaneously	0	2	0.0
skeleton	0	3	0.0
dare	0	35	0.0
mobilizing	0	48	0.0
incurs	0	1	0.0
logs	0	6	0.0
breached	0	1	0.0
categories	0	40	0.0
transatlantic	0	1	0.0
excuses	0	76	0.0
incompetent	0	7	0.0
hearts	0	26	0.0
potable	0	1	0.0
sociologist	0	4	0.0
territories	0	1	0.0
unmistakable	0	1	0.0
participation	0	54	0.0
placement	0	113	0.0
enormous	1	56	0.017543859649122806
clapped	0	1	0.0
salvation	0	4	0.0
salesperson	1	31	0.03125
superior	0	58	0.0
regards	10	6107	0.0016347882949158084
brocade	0	5	0.0
composure	0	18	0.0
modesty	0	1	0.0
malfunctioning	0	2	0.0
vengeance	0	1	0.0
challengers	0	5	0.0
amicable	0	1	0.0
assemblies	0	1	0.0
straightened	0	1	0.0
moral	0	105	0.0
current	0	617	0.0
brightest	0	3	0.0
shoot	0	219	0.0
workbooks	0	1	0.0
offense	0	18	0.0
belts	1	429	0.002325581395348837
homosexual	0	2	0.0
woodworking	0	1	0.0
institute	1	176	0.005649717514124294
redressing	0	1	0.0
sweeps	0	5	0.0
hippos	0	154	0.0
jovial	0	1	0.0
bidding	0	3	0.0
although	3	939	0.0031847133757961785
dally	0	1	0.0
decent	0	121	0.0
owning	0	172	0.0
acoustic	0	41	0.0
possibly	1	67	0.014705882352941176
differentiation	0	1	0.0
handling	0	48	0.0
aroma	0	4	0.0
mess	0	680	0.0
toasts	0	17	0.0
peeper	0	3	0.0
council	0	479	0.0
wealthier	0	3	0.0
reaping	0	1	0.0
judgment	0	10	0.0
inklings	0	1	0.0
prohibition	0	1	0.0
deeply	1	265	0.0037593984962406013
suspecting	0	1	0.0
relevance	0	6	0.0
horses	1	88	0.011235955056179775
abuses	0	3	0.0
twenty	28	3366	0.008249852681202121
pronounces	0	1	0.0
degrees	1	754	0.0013245033112582781
backstage	0	1	0.0
landlord	2	844	0.002364066193853428
left	3	3044	9.845749917952085E-4
sailboat	0	21	0.0
congestion	0	261	0.0
gremlins	0	1	0.0
reunions	0	5	0.0
engraving	0	3	0.0
tames	0	1	0.0
beds	3	5995	5.001667222407469E-4
nomenclature	0	1	0.0
grid	0	19	0.0
compatibles	0	1	0.0
busses	0	2	0.0
melodic	0	5	0.0
takes	0	2108	0.0
armchair	0	86	0.0
dumped	0	3	0.0
themselves	2	218	0.00909090909090909
billet	0	1	0.0
turn	1	6164	1.6220600162206002E-4
dray	0	2	0.0
directing	0	9	0.0
bosses	1	56	0.017543859649122806
few	0	2815	0.0
mutter	0	1	0.0
conditioner	0	16	0.0
supernatural	0	6	0.0
tuxedo	1	1	0.5
hottest	0	8	0.0
adieu	0	1	0.0
administrator	0	144	0.0
flip	0	14	0.0
specialized	0	115	0.0
shout	0	68	0.0
householder	0	2	0.0
toys	0	51	0.0
committee	1	12	0.07692307692307693
drastic	0	3	0.0
keyboard	1	497	0.002008032128514056
intolerance	0	3	0.0
prove	1	566	0.001763668430335097
motorboats	0	1	0.0
oldies	0	5	0.0
virtue	0	4	0.0
sway	0	2	0.0
conquering	0	3	0.0
gone	0	730	0.0
insulting	0	4	0.0
pockets	0	7	0.0
prefix	0	2	0.0
revival	0	2	0.0
seminars	0	19	0.0
alerting	0	1	0.0
contrived	0	2	0.0
extendible	0	1	0.0
maid	0	41	0.0
careers	0	206	0.0
greatness	0	5	0.0
realize	1	391	0.002551020408163265
compact	0	20	0.0
ashes	0	7	0.0
woodman	0	4	0.0
terrorist	0	7	0.0
hens	0	5	0.0
trusted	0	32	0.0
crazies	0	1	0.0
refrigerants	0	1	0.0
deform	0	2	0.0
lick	0	1	0.0
electrical	0	241	0.0
antiviral	0	1	0.0
orchid	0	2	0.0
projections	0	2	0.0
duets	0	1	0.0
tightly	0	4	0.0
tops	0	78	0.0
recharging	0	1	0.0
perceptual	0	4	0.0
physical	4	616	0.0064516129032258064
travel	3	5472	5.47945205479452E-4
allergic	1	18	0.05263157894736842
framing	0	29	0.0
redemption	0	6	0.0
bridegroom	0	3	0.0
scared	0	450	0.0
handball	0	55	0.0
large	0	1096	0.0
headed	0	25	0.0
ambiance	0	4	0.0
stock	1	116	0.008547008547008548
arrows	0	13	0.0
researcher	1	81	0.012195121951219513
wooded	0	2	0.0
axes	0	2	0.0
hypocritical	0	2	0.0
formalize	0	2	0.0
human	1	964	0.0010362694300518134
ventilated	0	3	0.0
consolation	0	1	0.0
beagles	0	1	0.0
describable	0	1	0.0
travailing	0	1	0.0
fashion	1	477	0.0020920502092050207
friendlies	0	8	0.0
affection	0	72	0.0
stern	0	4	0.0
pilot	0	238	0.0
raped	0	7	0.0
deceptive	0	4	0.0
solace	0	1	0.0
rearranging	0	1	0.0
medieval	0	16	0.0
outsourcing	0	6	0.0
graded	0	29	0.0
gorilla	0	24	0.0
lemurs	0	1	0.0
revised	0	12	0.0
polluting	0	5	0.0
begged	0	7	0.0
cuisine	0	52	0.0
context	0	73	0.0
realizing	0	18	0.0
sunburning	0	1	0.0
parrots	0	97	0.0
pickup	0	4	0.0
uniformly	0	1	0.0
reforming	0	1	0.0
unites	0	16	0.0
graphs	0	36	0.0
face	0	1097	0.0
straightforward	0	10	0.0
wax	0	5	0.0
incorporate	0	6	0.0
mas	0	8	0.0
snowman	0	8	0.0
violet	1	20	0.047619047619047616
pitfall	0	1	0.0
clearing	0	17	0.0
proficient	0	14	0.0
confectionery	0	1	0.0
logged	0	4	0.0
lad	0	2	0.0
tenanted	0	1	0.0
fourteens	0	7	0.0
urge	1	1530	6.531678641410843E-4
contrariwise	0	1	0.0
deter	0	5	0.0
brooking	0	1	0.0
foes	0	1	0.0
cutlery	0	11	0.0
beau	0	1	0.0
unwilling	0	11	0.0
assertiveness	0	3	0.0
steaks	0	14	0.0
station	2	1766	0.0011312217194570137
rumpled	0	1	0.0
jewel	0	56	0.0
informed	0	214	0.0
dazzle	0	2	0.0
converges	0	1	0.0
vocal	0	72	0.0
exiting	2	247	0.008032128514056224
probed	0	1	0.0
crackle	0	1	0.0
ostriches	0	1	0.0
compensating	0	2	0.0
tide	0	18	0.0
predicted	0	12	0.0
ante	0	4	0.0
waled	0	2	0.0
leg	0	265	0.0
operated	0	8	0.0
pioneered	0	2	0.0
gingko	0	1	0.0
snowmobiles	0	1	0.0
arthritis	0	2	0.0
goalie	0	2	0.0
marigold	0	1	0.0
progressed	0	5	0.0
undone	0	2	0.0
levy	0	8	0.0
treatable	0	8	0.0
innocently	0	4	0.0
theoretically	0	3	0.0
launcher	0	1	0.0
environmental	4	150	0.025974025974025976
birch	0	3	0.0
kerchief	0	3	0.0
licks	0	2	0.0
aligned	0	17	0.0
blocking	0	7	0.0
bowing	0	79	0.0
spear	0	2	0.0
sundown	0	1	0.0
chromosomes	0	1	0.0
dilate	0	1	0.0
overtake	0	4	0.0
created	0	162	0.0
pastoral	0	1	0.0
emphasis	0	18	0.0
assigned	0	80	0.0
residential	0	20	0.0
domesticate	0	1	0.0
angrily	0	4	0.0
exchanges	1	5	0.16666666666666666
arrivals	0	4	0.0
hosting	0	64	0.0
squid	0	1	0.0
interruption	0	6	0.0
kooks	0	2	0.0
exclusive	0	31	0.0
leading	0	218	0.0
exploded	0	3	0.0
receptor	0	2	0.0
zeppelin	0	3	0.0
racquetball	0	7	0.0
forgetful	1	101	0.00980392156862745
jealousy	0	12	0.0
modifying	0	1	0.0
shutter	0	1	0.0
motorbike	0	34	0.0
mince	0	2	0.0
bosh	0	1	0.0
charge	1	644	0.0015503875968992248
rages	0	1	0.0
adjustments	0	5	0.0
genres	1	21	0.045454545454545456
burger	1	28	0.034482758620689655
substantial	0	7	0.0
massaging	0	1	0.0
concentration	0	32	0.0
exports	1	5	0.16666666666666666
negatives	0	4	0.0
portraying	0	3	0.0
adornments	0	3	0.0
slowed	0	21	0.0
astronomers	0	2	0.0
prevention	0	20	0.0
snowflakes	0	1	0.0
broil	0	1	0.0
deployment	0	7	0.0
analogues	0	1	0.0
trophies	0	1	0.0
roofs	0	17	0.0
displacement	0	5	0.0
biggest	1	354	0.0028169014084507044
tenders	0	4	0.0
panoramic	0	15	0.0
captivate	0	4	0.0
harassing	0	2	0.0
marrieds	0	4	0.0
afraid	3	815	0.003667481662591687
drifts	0	1	0.0
meet	17	14333	0.0011846689895470383
camps	0	12	0.0
fitter	0	1	0.0
luau	0	2	0.0
absorb	0	21	0.0
posit	0	1	0.0
toward	0	119	0.0
immovable	0	1	0.0
shiny	0	24	0.0
suffice	0	2	0.0
director	0	522	0.0
ukelele	0	1	0.0
peeking	0	1	0.0
severely	0	10	0.0
tyrant	0	1	0.0
emotional	1	169	0.0058823529411764705
deprecated	0	1	0.0
cools	0	4	0.0
pippin	0	1	0.0
helpful	2	529	0.003766478342749529
plank	0	3	0.0
trillion	0	2	0.0
sawmill	0	1	0.0
throne	0	7	0.0
welcome	13	2639	0.004901960784313725
devotes	0	1	0.0
gross	0	6	0.0
haircut	0	4	0.0
army	0	164	0.0
lager	0	3	0.0
commended	0	1	0.0
bites	0	4	0.0
underclothes	0	1	0.0
humanization	0	1	0.0
obese	0	14	0.0
dose	0	31	0.0
sensational	0	9	0.0
experimental	0	9	0.0
enduring	0	7	0.0
unsuccessful	0	43	0.0
yon	0	4	0.0
stopped	1	626	0.001594896331738437
balloon	7	367	0.01871657754010695
dyeing	0	2	0.0
descent	0	11	0.0
discrepancy	0	1	0.0
irritant	0	2	0.0
nonprofessional	0	2	0.0
approved	0	110	0.0
faithfully	1	242	0.00411522633744856
joked	0	6	0.0
revert	0	2	0.0
faucets	0	4	0.0
simplifying	0	1	0.0
persistent	1	19	0.05
machine	1	339	0.0029411764705882353
occupying	0	3	0.0
delegation	0	10	0.0
lofty	0	2	0.0
come	11	10384	0.0010582010582010583
flooring	0	16	0.0
expeditor	0	1	0.0
announced	0	48	0.0
toured	0	4	0.0
departmental	1	1	0.5
hesitates	0	4	0.0
yucca	0	4	0.0
moored	0	4	0.0
masculine	0	3	0.0
escorted	0	1	0.0
nationalism	0	1	0.0
capers	0	2	0.0
piped	0	1	0.0
suspense	1	12	0.07692307692307693
crank	0	1	0.0
scare	0	52	0.0
campaigning	0	1	0.0
localization	0	8	0.0
blouse	6	949	0.0062827225130890054
discarded	0	2	0.0
intestate	0	1	0.0
broader	0	2	0.0
buttons	0	16	0.0
rainforest	0	11	0.0
title	0	1090	0.0
detective	0	65	0.0
bulletin	0	3	0.0
traveler	0	12	0.0
balsa	0	1	0.0
acrid	0	1	0.0
maximum	0	158	0.0
terminal	0	53	0.0
digital	0	104	0.0
countrysides	0	1	0.0
spicier	0	3	0.0
oilfield	0	1	0.0
mar	0	30	0.0
laptop	1	695	0.0014367816091954023
cakes	0	173	0.0
unemployment	0	27	0.0
brownie	0	10	0.0
generous	0	63	0.0
breakfasts	0	4	0.0
unwise	0	3	0.0
efficiently	0	43	0.0
recurrent	0	4	0.0
conclusively	0	1	0.0
how	5	15231	3.281701233919664E-4
random	0	15	0.0
businesswomen	0	3	0.0
powders	0	1	0.0
aloud	0	29	0.0
surrender	0	7	0.0
failings	0	1	0.0
depressing	1	48	0.02040816326530612
coated	0	4	0.0
headmistress	0	2	0.0
accents	1	626	0.001594896331738437
ripped	0	40	0.0
impatience	0	3	0.0
recommends	0	12	0.0
lucid	0	2	0.0
lander	0	1	0.0
would	17	15192	0.0011177592215135775
parting	0	1	0.0
auctioneer	0	1	0.0
antelope	0	1	0.0
implantation	0	1	0.0
hardwood	0	30	0.0
enlarges	0	1	0.0
dam	0	14	0.0
casual	1	152	0.006535947712418301
overgrown	0	1	0.0
coke	1	910	0.0010976948408342481
usage	0	29	0.0
modernity	0	9	0.0
behavioral	1	160	0.006211180124223602
coastline	0	23	0.0
flicking	0	2	0.0
boutique	0	9	0.0
nervous	2	166	0.011904761904761904
mimic	0	10	0.0
invigorating	0	1	0.0
weakest	0	7	0.0
switch	0	110	0.0
football	37	3223	0.011349693251533743
mouthful	0	1	0.0
kidnaped	0	2	0.0
soiled	0	2	0.0
marvellously	0	3	0.0
procrastinate	0	9	0.0
births	0	2	0.0
sofa	0	1067	0.0
reinforcing	0	3	0.0
cantaloup	0	1	0.0
sclerosis	0	1	0.0
potentials	0	9	0.0
matrimonial	0	1	0.0
triumph	0	2	0.0
anyway	0	529	0.0
daughter	112	4310	0.02532790592492085
outdated	0	14	0.0
burping	0	1	0.0
poorer	0	33	0.0
contacts	0	86	0.0
strikes	0	38	0.0
cashed	0	2	0.0
wanderer	0	1	0.0
sale	0	1192	0.0
rowed	0	2	0.0
milkshake	0	2	0.0
entertaining	0	44	0.0
resin	0	5	0.0
funner	0	3	0.0
detached	0	4	0.0
living	3	3590	8.349568605622043E-4
provincial	0	10	0.0
spades	0	1	0.0
cycles	0	1	0.0
nightmare	0	41	0.0
forage	0	1	0.0
fails	1	22	0.043478260869565216
regulates	0	2	0.0
despatch	0	1	0.0
concussion	0	1	0.0
earthquake	0	161	0.0
adjusted	0	6	0.0
gearbox	0	1	0.0
nighty	0	2	0.0
encircled	0	1	0.0
sop	0	4	0.0
airing	0	3	0.0
multipurpose	0	1	0.0
sleeplessness	0	1	0.0
spook	0	1	0.0
combated	0	1	0.0
abut	0	18	0.0
defender	0	13	0.0
coined	0	11	0.0
orchestra	0	22	0.0
generating	0	4	0.0
convenient	1	261	0.003816793893129771
perfumes	0	11	0.0
jukebox	0	1	0.0
evaporate	0	1	0.0
cause	1	516	0.0019342359767891683
chipper	0	3	0.0
regrettably	0	6	0.0
herdsman	0	1	0.0
cloud	0	53	0.0
sleeveless	0	14	0.0
encloses	0	3	0.0
clamor	0	1	0.0
coupon	0	1	0.0
hallway	0	4	0.0
prefaced	0	1	0.0
napkin	0	4	0.0
matrix	0	7	0.0
picky	0	7	0.0
linage	0	1	0.0
intensify	0	3	0.0
impulsively	0	2	0.0
essences	0	3	0.0
mausoleum	0	5	0.0
rebuild	0	43	0.0
magneto	0	2	0.0
suspected	0	25	0.0
hello	15	13780	0.0010873504893077202
raring	0	1	0.0
cheated	0	74	0.0
inclination	0	1	0.0
feeders	0	1	0.0
feedings	0	1	0.0
foresee	0	4	0.0
balm	0	2	0.0
sync	0	2	0.0
keeps	0	69	0.0
journalism	1	30	0.03225806451612903
flannel	0	1	0.0
wires	0	6	0.0
