sentiment,sentiment_score,tweet_text
sadness,1.1989999999999998,translate tweet If you are equally worried about property damage that will be repaired in week a you are about George FloydBreonna Taylor and those before them and after them who will be dead forever unfollow me
fear,0.884,Must read by Online misinformation with conspiracy theory about George Floyd protest looting amp coronavirus are spreading on social media—with Soros a a convenient boogeyman Ive been doing some digging on MeWe amp it get even worse
fear,0.828,Flash Grenades 1 Block from FBI DC Field Office — My neighborhood earlier tonight along Massachusetts Avenue GeorgeFloyd
trust,0.477,I will not remain silent I will not blackout If you think thats the way to protest anything we are not on the same page BlackLivesMatter
trust,1.032,BlackLivesMatter RememberToVote Dont let this tweet die If you want to see change remember to VOTE June2nd IS THE STATE PRIMARY for DC INDIANA IOWA MARYLAND MONTANA NEW MEXICO PENNSYLVANIA RHODE ISLAND and SOUTH DAKOTA Election2020
joy,2.705,so happy and grateful that i got to experience this protest today be apart of it it gave me an overwhelming feeling a wave of all emotion but in turn it made me happy seeing our community come together a one BlackLivesMatter – at Baltimore City Hall
fear,0.962,I cant believe people really killed the resourcefulness within the hashtag BlackLivesMatter on Instagram in a matter of mere HOURS
trust,3.016,SwannStreet ha been liberated Shoutout to everyone there who took a stand against police brutality and kept the focus on BlackLivesMatter and JusticeForGeorgeFloyd Now time to DivestfromMPD an utter disgrace for DC Follow and
anger,3.033,If You Werent Furious Over George Floyds Murder Spare Us Your Outrage Over Broken Store Windows via
trust,1.5319999999999998,Another thing White folk can do EVERY DAY Shop from Black owner business ha the LARGEST directory of Blackowned business Made it easy for JusticeForGeorgeFloyd BlackLivesMatter
trust,2.2880000000000003,RIP GeorgeFloyd RIP AhmaudArbery RIP TonyMcDade RIP DavidMcAtee RIP BreonnaTaylor RIP American democracy RIP American freedom First rogue police officer declared war on u and then the president joined them
trust,2.1719999999999997,This is why BlackLivesMattter matter Until black life matter you cant in good conscience say All Lives Matter Because they dont not yet
fear,1.981,Is there a coup underway to forcibly remove President Trump from power Who is the power behind domestic terror group Antifa and Black Lives Matter what is their true agenda
trust,1.024,you are to law amp order what Benedict Arnold is to patriotism BlackLivesMatter NovemberIsComing
trust,2.289,We need to create safe space for our school to heal from trauma The student can lead the way wwprsd njed BlackLivesMatter
joy,1.156,Its feel like Im living two life rn having to go to work with a poker face despite everything going on in reality is emotionally exhausting honestly BlackMentalHealthMatters BlackLivesMatter
trust,0.899,This is why all that kneeling with protester that the did wa total bullshit YOU CANT WANT FUCKIN CHANGE AND ALLOW THE SHIT THEY ARE PROTESTING TO CONTINUE TO HAPPEN RIGHT IN FRONT OF YOU BlackLivesMatter
trust,1.4289999999999998,NEW — Rev Gini Gerbasi from St Johns Church say THIS to President Trump I would say you need to start BEHAVING like a Christian instead of pretending to be one Gerbasi said Instead of trying to sell yourself a one GeorgeFloyd
joy,2.158,Blackout Tuesday Please do not use the Black Lives Matter or BLM hashtags Using these hashtags interferes with people and organization sharing vital information blackouttuesday Please Vote Today if you live in PA CT DC IA ID IN MD MT NM RI amp SD vote2020
trust,1.4920000000000002,After what we saw yesterday afternoon at LafayettePark it is apparent we are all GeorgeFloyd in trump opinion An overwhelming rejection of the GOP must be delivered at each Primary and in November2020 Freedom is in jeopardy AllLivesMatter
trust,1.859,Still processing that the largely peaceful GeorgeFloyd protest I covered in Washington last night turned chaotic a tear gas and flash bang were deployed to push demonstrator back before curfew so that the president could stage this photoop with a Bible
joy,3.295,I went down to the protest in our town of Rio Grande NJ last night I felt like God wanted me to be there I prayed I listened I learned and I loved We have so far to go but we cant give up No destruction Just ended peacefully BlackLivesMatter
trust,0.477,I got out this morning BlackLivesMatter
sadness,1.2429999999999999,Its a cloudy quiet morning in DC over one week after the death of George Floyd and the subsequent protest that have sparked nationwide Heres the scene on Pennsylvania Ave the first photo at the Trump International Hotel
anger,1.6119999999999999,lol floyd family thinking these riot and protest are JUST about him chile stop it you getting too much dip on ya chip read the room this is bigger than one person
trust,3.2569999999999997,Incredibly proud of my DupontCircle neighbor who sheltered peaceful protester in their home last night from terrorizing police DupontStrong BlackLivesMatter Those involved please file a complaint here
trust,2.031,Police had protestors pinned with tear gas Rahul Dubey let them into his hole for the night to escape police brutality This man is a HERO BlackLivesMatter dcprotest
trust,3.2569999999999997,Incredibly proud of my DupontCircle neighbor who sheltered peaceful protester in their home last night from terrorizing police DupontStrong BlackLivesMatter Those involved please file a complaint here
anger,2.7319999999999998,today is PA Primary day Want change go vote If you were out protesting or rioting these past few day because youve been unhappy—go vote and keep on fighting for justice phillyriots phillyprotest BlackLivesMatter
trust,3.2569999999999997,Incredibly proud of my DupontCircle neighbor who sheltered peaceful protester in their home last night from terrorizing police DupontStrong BlackLivesMatter Those involved please file a complaint here
trust,1.11,If you post BlackOutTuesday use that hashtag Not Black Lives Matter We dont want to block out the important message and information under Black Lives Matter
trust,1.118,BLACK LIVES MATTER DC LEGAL SUPPORT FUND
trust,2.282,Ive been pretty silent on the TL because ive just been taking in information and trying to build a conscious understanding on everythingthat doesnt mean I dont support Black life matter Just because someone isnt posting online doesnt mean theyre not an ally
trust,2.133,Black out Tuesday is the worst thing ever Someone find out who created that shit I mean everyone on Instagram is a bunch of follower I guess thats the point Black people posting that theyre standing in solidarity make 0 sense My god this is ridiculous BlackLivesMatter
joy,1.953,Glad to share some of my difficult experience in this podcast I am feeling angered that so many of u know this experience BlackLivesMatter
trust,3.242,A THREA Sadness Baltimore to Minneapolis with Love Im Proud of my people in Baltimore for keeping everything peaceful Together we are Strong Shot by BlackLivesMatter JusticeForGeorgeFloyd JusticeForJamesScurlock JusticeforAhmaudArbery
fear,1.997,Montgomery County Commissioner call the Black Lives Matter group perpetrator of urban domesic terror and a radical leftwing hate group Philly BlackLivesMatter
fear,2.282,Listen to black people Lift up the voice of black people Support the black community in their struggle Fight against the racism and injustice targeting black people blacklivesmatter blackout blackoutday2020 amplifymelanatedvoices
trust,1.235,I understand Ill never understand BlackLivesMatter one love
sadness,2.009,Ill never forget when in my high school class junior year we had a debate of Black Lives Matter v All Lives Matter whatever tf that mean and BLM lost because everyone essentially thought BLM wa racist I wanted to fucking SCREAM Now the country scream with me
trust,2.898,Here with Ward 5 neighbor to denounce Trumps hate and to affirm that BLACK LIVES MATTER a he visit Saint John Paul II National Shrine – at Basilica Of The National Shrine Of The Immaculate Conception
trust,0.477,DO NOT USE THE BlackLivesMatter HASHTAG ON YOUR blackouttuesday POST IF YOU SEE SOMEONE DOING SO KINDLY LET THEM KNOW WHATS GOING ON
joy,0.391,Stunning moment a protester transition from chanting Say his name George Floyd to quiet song Many gathered here today identity a Christians
trust,3.867,Im not liking coverage of the George Floyd Memorial March at all I spoke with them for 5 minute sharing how I feel we can create change on a community to state level and they only highlighted the most white friendlyPG part of my piece Share the whole truth
fear,2.104,Hey you need to IMMEDIATELY fire your racist employee who calling for black amp white peaceful protestors in my hometown to be openly SHOT By the way this man store is also a GUN store Friends call NAPA at 8005386272 option 4 GeorgeFloyd BLM
