tweet_created_dt,tweet_text,final_tweet_text,sentiment,sentiment_count,sentiment_score
2020-05-30 02:53:13,"Atlanta Mayor ""You are disgracing our city, you are disgracing the life of George Floyd"" You see how easy it is to denounce rioting? Why are so many Democrats still struggling to do this? https//twitter.com/CBSNews/status/1266542248986062849/video/1","['atlanta', 'mayor', 'you', 'are', 'be', 'disgracing', 'disgrace', 'our', 'we', 'city', 'you', 'are', 'be', 'disgracing', 'disgrace', 'the', 'life', 'of', 'george', 'floyd', 'you', 'see', 'how', 'easy', 'it', 'is', 'be', 'to', 'denounce', 'rioting', 'why', 'are', 'be', 'so', 'many', 'democrats', 'still', 'struggling', 'struggle', 'to', 'do', 'this', 'https//twitter.com/cbsnews/status/1266542248986062849/video/1']",anger,3.0,1.589
2020-05-30 02:58:51,"The CNN reporter who wa arrested is now saying his mother thought he would end up like George Floyd. i am no supporter of his arrest, but this is so incredibly dramatic and absurd and CNN should be ashamed of themselves. https//twitter.com/Breaking911/status/1266562811687297026/video/1","['the', 'cnn', 'reporter', 'who', 'was', 'be', 'arrested', 'arrest', 'is', 'be', 'now', 'saying', 'say', 'his', 'he', 'mother', 'thought', 'think', 'he', 'would', 'end', 'up', 'like', 'george', 'floyd', 'i', 'am', 'be', 'no', 'supporter', 'of', 'his', 'he', 'arrest', 'but', 'this', 'is', 'be', 'so', 'incredibly', 'dramatic', 'and', 'absurd', 'and', 'cnn', 'should', 'be', 'ashamed', 'of', 'themselves', 'https//twitter.com/breaking911/status/1266562811687297026/video/1']",trust,4.0,2.335
2020-05-30 03:14:05,"Ya no e solo una lucha por justicia para George Floyd, e una lucha por el cambio.","['ya', 'no', 'es', 'solo', 'una', 'lucha', 'por', 'justicia', 'para', 'george', 'floyd', 'es', 'una', 'lucha', 'por', 'el', 'cambio']",,0.0,0.0
2020-05-30 03:19:13,"WHITE FRIENDS, NOW IS NOT THE TIME FOR YOU TO BE SILENT. Now is not the time to talk about anything else if you have not actively spoken up and demonstrated solidarity with the Black community, which is in unbearable pain and grief...again. #BlackLivesMatter","['white', 'friends', 'friend', 'now', 'is', 'be', 'not', 'the', 'time', 'for', 'you', 'to', 'be', 'silent', 'now', 'is', 'be', 'not', 'the', 'time', 'to', 'talk', 'about', 'anything', 'else', 'if', 'you', 'have', 'not', 'actively', 'spoken', 'speak', 'up', 'and', 'demonstrated', 'demonstrate', 'solidarity', 'with', 'the', 'black', 'community', 'which', 'is', 'be', 'in', 'unbearable', 'pain', 'and', 'grief', 'again', 'blacklivesmatter']",sadness,4.0,2.6890000000000005
2020-05-30 03:24:30,"My personal experience with Black Lives Matter ha always been peaceful and calm debate. While I disagree with them about a lot, antifa and other group so often infiltrate peaceful protest and because total mayhem.","['my', 'personal', 'experience', 'with', 'black', 'lives', 'matter', 'has', 'have', 'always', 'been', 'be', 'peaceful', 'and', 'calm', 'debate', 'while', 'i', 'disagree', 'with', 'them', 'they', 'about', 'a', 'lot', 'antifa', 'and', 'other', 'groups', 'group', 'so', 'often', 'infiltrate', 'peaceful', 'protests', 'protest', 'and', 'because', 'total', 'mayhem']",trust,3.0,1.6250000000000002
2020-05-30 03:31:07,"I have very little problem with #BlackLivesMatter. I disagree with them politically, but they are mostly peaceful and they care about getting justice for a senseless murder. it is a shame there is so many lunatic out there willing to ruin it all to riot and loot cities.","['i', 'have', 'very', 'little', 'problem', 'with', 'blacklives', 'matter', 'i', 'disagree', 'with', 'them', 'they', 'politically', 'but', 'they', 'are', 'be', 'mostly', 'peaceful', 'and', 'they', 'care', 'about', 'getting', 'get', 'justice', 'for', 'a', 'senseless', 'murder', 'it', 'is', 'be', 'a', 'shame', 'there', 'is', 'be', 'so', 'many', 'lunatics', 'lunatic', 'out', 'there', 'willing', 'to', 'ruin', 'it', 'all', 'to', 'riot', 'and', 'loot', 'cities', 'city']",fear,7.0,3.9909999999999997
2020-05-30 03:38:39,The D.C. detective who spend virtually a whole year compiling surveillance video in an attempt to turn non-violent demonstrator into felon wa pretty biased against the Black Lives Matter movement,"['the', 'd.c.', 'detective', 'who', 'spend', 'virtually', 'a', 'whole', 'year', 'compiling', 'compile', 'surveillance', 'video', 'in', 'an', 'a', 'attempt', 'to', 'turn', 'non-violent', 'demonstrators', 'demonstrator', 'into', 'felons', 'felon', 'was', 'be', 'pretty', 'biased', 'against', 'the', 'black', 'lives', 'matter', 'movement']",anticipation,2.0,0.976
2020-05-30 03:52:37,Rioters outside the White House are stealing barricade from secret service. How is this helping you get justice for George Floyd??????? https//twitter.com/nunchuckery/status/1266571479266856967/video/1,"['rioters', 'rioter', 'outside', 'the', 'white', 'house', 'are', 'be', 'stealing', 'steal', 'barricades', 'barricade', 'from', 'secret', 'service', 'how', 'is', 'be', 'this', 'helping', 'help', 'you', 'get', 'justice', 'for', 'george', 'floyd', 'https//twitter.com/nunchuckery/status/1266571479266856967/video/1']",fear,4.0,1.5779999999999998
2020-05-30 03:53:02,Man right here in the gray sweatshirt lead a peaceful protest here tonight in Baltimore and now got himself and the people of the CITY a meeting with the police commissioner tomorrow at 12pm. Hats off to this gentleman right here. #Baltimore #GeorgeFloyd,"['man', 'right', 'here', 'in', 'the', 'gray', 'sweatshirt', 'lead', 'a', 'peaceful', 'protest', 'here', 'tonight', 'in', 'baltimore', 'and', 'now', 'got', 'get', 'himself', 'and', 'the', 'people', 'of', 'the', 'city', 'a', 'meeting', 'with', 'the', 'police', 'commissioner', 'tomorrow', 'at', '12', 'pm', 'hats', 'hat', 'off', 'to', 'this', 'gentleman', 'right', 'here', 'baltimore', 'georgefloyd']",trust,3.0,1.788
2020-05-30 03:53:52,10 PM OUTSIDE THE VA STATE CAPITOL lined up and prepared for protestors coming their way outraged over the recent death of George Floyd and Breonna Taylor. – at Virginia State Capitol,"['10', 'pm', 'outside', 'the', 'va', 'state', 'capitol', 'lined', 'line', 'up', 'and', 'prepared', 'prepare', 'for', 'protestors', 'protestor', 'coming', 'come', 'their', 'they', 'way', 'outraged', 'outrage', 'over', 'the', 'recent', 'deaths', 'death', 'of', 'george', 'floyd', 'and', 'breonna', 'taylor', 'at', 'virginia', 'state', 'capitol']",anticipation,4.0,2.102
2020-05-30 03:58:12,"""El silencio blanco e consentimiento blanco"". #BlackLivesMatter – at United States Capitol","['el', 'silencio', 'blanco', 'es', 'consentimiento', 'blanco', 'blacklivesmatter', 'at', 'united', 'states', 'capitol']",trust,1.0,0.695
2020-05-30 04:01:08,I stand for #GeorgeFloyd and stand against racial injustice...I am a man that work in a field that is dominated by black athlete but ran by white men...I do what I do to help change the life of men and woman who have le opportunity to succeed...We can help change the,"['i', 'stand', 'for', 'georgefloyd', 'and', 'stand', 'against', 'racial', 'injustice', 'i', 'am', 'be', 'a', 'man', 'that', 'works', 'work', 'in', 'a', 'field', 'that', 'is', 'be', 'dominated', 'dominate', 'by', 'black', 'athletes', 'athlete', 'but', 'ran', 'run', 'by', 'white', 'men', 'man', 'i', 'do', 'what', 'i', 'do', 'to', 'help', 'change', 'the', 'lives', 'life', 'of', 'men', 'man', 'and', 'women', 'woman', 'who', 'have', 'less', 'opportunity', 'to', 'succeed', 'we', 'can', 'help', 'change', 'the']",anticipation,3.0,1.5150000000000001
2020-05-30 04:01:50,"you need to be vehemently anti-systematic racism always, not just when it is trending. tonight, Richmond took a stand for something we believe in #BlackLivesMatter","['you', 'need', 'to', 'be', 'vehemently', 'anti-systematic', 'racism', 'always', 'not', 'just', 'when', 'it', 'is', 'be', 'trending', 'trend', 'tonight', 'richmond', 'took', 'take', 'a', 'stand', 'for', 'something', 'we', 'believe', 'in', 'blacklives', 'matter']",trust,1.0,0.47700000000000004
2020-05-30 04:05:54,"1015 PM OUTSIDE THE VA STATE CAPITOL Protestors start walking from the intersection of East Grace & 9th Street to 3rd Street. They were chanting George Floyd, Breonna Taylor, I can not breathe, and Black Lives Matter. – at Virginia State Capitol","['1015', 'pm', 'outside', 'the', 'va', 'state', 'capitol', 'protestors', 'start', 'walking', 'walk', 'from', 'the', 'intersection', 'of', 'east', 'grace', '&', '9th', 'street', 'to', '3rd', 'street', 'they', 'were', 'be', 'chanting', 'chant', 'george', 'floyd', 'breonna', 'taylor', 'i', 'can', 'not', 'breathe', 'and', 'black', 'lives', 'matter', 'at', 'virginia', 'state', 'capitol']",anticipation,2.0,1.133
2020-05-30 04:12:37,Policial acusado de sufocar George Floyd até a morte é preso,"['policial', 'acusado', 'de', 'sufocar', 'george', 'floyd', 'até', 'a', 'morte', 'é', 'preso']",,0.0,0.0
2020-05-30 04:20:27,"We have to recognize that seeing a person murdered by police who are sworn to protect, serve, & create peace mess with people mentally. For some, collective memory from #EmmettTill to #ChristianCooper that spill onto the asphalted body of #GeorgeFloyd are expressed in protest","['we', 'have', 'to', 'recognize', 'that', 'seeing', 'see', 'a', 'person', 'murdered', 'murder', 'by', 'police', 'who', 'are', 'be', 'sworn', 'swear', 'to', 'protect', 'serve', '&', 'create', 'peace', 'messes', 'mess', 'with', 'people', 'mentally', 'for', 'some', 'collective', 'memories', 'memory', 'from', 'emmetttill', 'to', '#christiancooper', 'that', 'spill', 'onto', 'the', 'asphalted', 'body', 'of', 'george', 'floyd', 'are', 'be', 'expressed', 'express', 'in', 'protest']",trust,4.0,1.8279999999999998
2020-05-30 04:35:23,These cop losing their patience in the video coming out just continue to show they are nothing more than ill-trained racist that get a hard-on for having power over black people. #BlackLivesmatter,"['these', 'cops', 'cop', 'losing', 'lose', 'their', 'they', 'patience', 'in', 'the', 'videos', 'video', 'coming', 'come', 'out', 'just', 'continue', 'to', 'show', 'they', 'are', 'be', 'nothing', 'more', 'than', 'ill', 'trained', 'train', 'racists', 'racist', 'that', 'get', 'a', 'hard', 'on', 'for', 'having', 'have', 'power', 'over', 'black', 'people', 'blacklivesmatter']",sadness,4.0,1.9780000000000002
2020-05-30 04:35:25,"Here are the detail for tomorrow is protest in DC. Please be sure to wear a mask, bring water, and wear comfortable shoes. let is join our black brother and sisters, they need us. To my white individual —> white silence is violence. #dcprotest #blacklivesmatter","['here', 'are', 'be', 'the', 'details', 'detail', 'for', 'tomorrow', 'is', 'be', 'protest', 'in', 'dc', 'please', 'be', 'sure', 'to', 'wear', 'a', 'mask', 'bring', 'water', 'and', 'wear', 'comfortable', 'shoes', 'shoe', 'let', 'is', 'be', 'join', 'our', 'we', 'black', 'brothers', 'brother', 'and', 'sisters', 'sister', 'they', 'need', 'us', 'we', 'to', 'my', 'white', 'individuals', 'individual', 'white', 'silence', 'is', 'be', 'violence', '#dcprotest', 'blacklivesmatter']",trust,3.0,1.3199999999999998
2020-05-30 04:52:30,"Un mort dans l'une de nombreuses manifestation #GeorgeFloyd. A Détroit, un homme a ouvert le feu sur la foule, tuant un jeune homme de 19 an","['un', 'mort', 'dans', ""l'une"", 'des', 'nombreuses', 'nombreuse', 'manifestations', 'manifestation', 'georgefloyd', 'a', 'détroit', 'un', 'homme', 'a', 'ouvert', 'le', 'feu', 'sur', 'la', 'foule', 'tuant', 'un', 'jeune', 'homme', 'de', '19']",fear,1.0,0.531
2020-05-30 04:59:59,"blUe liVeS mAtTeR, AlL liVeS mAtTeR cut it. All life matter when black life matter too, period.","['bl', 'ue', 'li', 'ves', 'm', 'atter', 'all', 'li', 'ves', 'm', 'atter', 'cut', 'it', 'all', 'lives', 'life', 'matter', 'when', 'black', 'lives', 'life', 'matter', 'too', 'period']",trust,1.0,0.47700000000000004
2020-05-30 05:07:06,"Looters in Atlanta have now broken into one of the most expensive mall in all of America. Make no mistake, this ha absolutely nothing to do with George floyd is death or justice.","['looters', 'looter', 'in', 'atlanta', 'have', 'now', 'broken', 'break', 'into', 'one', 'of', 'the', 'most', 'expensive', 'malls', 'mall', 'in', 'all', 'of', 'america', 'make', 'no', 'mistake', 'this', 'has', 'have', 'absolutely', 'nothing', 'to', 'do', 'with', 'george', 'floyd', 'is', 'be', 'death', 'or', 'justice']",sadness,3.0,1.821
2020-05-30 05:35:59,we raised 2k at the spiral to donate. YOU ATE THIS UP. I LOVE YOU #BLACKLIVESMATTER,"['we', 'raised', 'raise', '2', 'k', 'at', 'the', 'spiral', 'to', 'donate', 'you', 'ate', 'eat', 'this', 'up', 'i', 'love', 'you', 'blacklivesmatter']",joy,1.0,0.828
2020-05-30 05:58:06,Protest in front of the White House. using their plastic shield to push back v some in crowd who are pulling on metal barricade #georgefloyd – at Lafayette Square Park,"['protest', 'in', 'front', 'of', 'the', 'white', 'house', 'using', 'use', 'their', 'they', 'plastic', 'shields', 'shield', 'to', 'push', 'back', 'vs', 'versus', 'some', 'in', 'crowd', 'who', 'are', 'be', 'pulling', 'pull', 'on', 'metal', 'barricades', 'barricade', '#georgefloyd', 'at', 'lafayette', 'square', 'park']",fear,1.0,0.375
2020-05-30 05:59:26,before i go to sleep i have a couple more thing to say. BURN THIS SHIT DOWN. FUCK THE POLICE. ABOLISH THE POLICE. BLACK LIVES MATTER. BLACK TRANS LIVES MATTER. NO JUSTICE NO FUCKING PEACE. PERIOD.,"['before', 'i', 'go', 'to', 'sleep', 'i', 'have', 'a', 'couple', 'more', 'things', 'thing', 'to', 'say', 'burn', 'this', 'shit', 'down', 'fuck', 'the', 'police', 'abolish', 'the', 'police', 'black', 'lives', 'life', 'matter', 'black', 'trans', 'tran', 'lives', 'life', 'matter', 'no', 'justice', 'no', 'fucking', 'peace', 'period']",trust,5.0,2.594
2020-05-30 06:35:08,You can bet money that when #GeorgeFloyd autopsy come back it gonna say he died from something in his system or a previous health problem. Anything that will get that cop off.,"['you', 'can', 'bet', 'money', 'that', 'when', 'george', 'floyd', 'autopsy', 'comes', 'come', 'back', 'it', 's', 'be', 'gon', 'go', 'na', 'to', 'say', 'he', 'died', 'die', 'from', 'something', 'in', 'his', 'he', 'system', 'or', 'a', 'previous', 'health', 'problem', 'anything', 'that', 'will', 'get', 'that', 'cop', 'off']",sadness,4.0,2.679
2020-05-30 06:41:45,"thank you richmond, va! please participate in this movement, whether it is to donate, sign petitions, or protest. anything and everything help #BlackLivesMatter","['thank', 'you', 'richmond', 'va', 'please', 'participate', 'in', 'this', 'movement', 'whether', 'it', 'is', 'be', 'to', 'donate', 'sign', 'petitions', 'petition', 'or', 'protest', 'anything', 'and', 'everything', 'helps', 'help', 'blacklivesmatter']",,0.0,0.0
2020-05-30 08:04:05,guys. i wa on tiktok live talking about #GeorgeFloyd and how everyone should be educated on the #BlacklivesMaters movement and they banned me. permanently. i can never go live on tiktok again. what do i do? you have banned me from going live before because pt 1,"['guys', 'guy', 'i', 'was', 'be', 'on', 'tiktok', 'live', 'talking', 'talk', 'about', 'georgefloyd', 'and', 'how', 'everyone', 'should', 'be', 'educated', 'on', 'the', 'blacklives', 'maters', 'movement', 'and', 'they', 'banned', 'ban', 'me', 'i', 'permanently', 'i', 'can', 'never', 'go', 'live', 'on', 'tiktok', 'again', 'what', 'do', 'i', 'do', 'you', 'have', 'banned', 'ban', 'me', 'i', 'from', 'going', 'go', 'live', 'before', 'because', 'pt', '1']",joy,1.0,0.406
2020-05-30 08:47:34,Lawyers offering free legal service for protester arrested in many cities. Share widely! RT! #GeorgeFloyd #BlackLivesMatter #AtlantaProtest #chicagoprotest #Minneapolisprotests #dcprotest #nycprotests #riots2020,"['lawyers', 'lawyer', 'offering', 'offer', 'free', 'legal', 'services', 'service', 'for', 'protesters', 'protester', 'arrested', 'arrest', 'in', 'many', 'cities', 'city', 'share', 'widely', 'rt', 'george', 'floyd', 'blacklives', 'matter', 'atlanta', 'protest', '#chicagoprotest', 'minneapolisprotests', '#dcprotest', '#nycprotests', '#nycprotest', '#riots', 'ariot', '2020']",trust,4.0,2.118
2020-05-30 10:22:45,"#BREAKINGOVERNIGHT A look at destruction following protest that turned violent overnight in #Richmond, this wa lit on fire. Demonstrators joined others around the nation protesting the death of George Floyd. we are live from the scene on #GeorgeFloydProtests","['#breakingovernight', 'a', 'look', 'at', 'destruction', 'following', 'follow', 'protests', 'protest', 'that', 'turned', 'turn', 'violent', 'overnight', 'in', 'richmond', 'this', 'was', 'be', 'lit', 'light', 'on', 'fire', 'demonstrators', 'joined', 'join', 'others', 'other', 'around', 'the', 'nation', 'protesting', 'protest', 'the', 'death', 'of', 'george', 'floyd', 'we', 'are', 'be', 'live', 'from', 'the', 'scene', 'on', 'georgefloyd', 'protests']",fear,4.0,3.088
2020-05-30 10:45:39,Let u stand against racism and violence a we unite in the because of justice for George Floyd. Together we must be build a more peaceful world.,"['let', 'us', 'we', 'stand', 'against', 'racism', 'and', 'violence', 'as', 'we', 'unite', 'in', 'the', 'because', 'of', 'justice', 'for', 'george', 'floyd', 'together', 'we', 'must', 'be', 'build', 'a', 'more', 'peaceful', 'world']",trust,2.0,1.359
2020-05-30 11:19:27,"David Rubenstein Fellow Rashawn Ray place #georgefloyd is killing into a continuum of #police violence, explains how internal discipline fall short of accountability, nan identifies systemic change needed for bad apple","['david', 'rubenstein', 'fellow', 'rashawn', 'ray', 'places', 'place', '#georgefloyd', 'is', 'be', 'killing', 'kill', 'into', 'a', 'continuum', 'of', '#police', 'violence', 'explains', 'explain', 'how', 'internal', 'discipline', 'falls', 'fall', 'short', 'of', 'accountability', 'nan', 'identifies', 'identify', 'systemic', 'changes', 'change', 'needed', 'need', 'for', 'bad', 'apples', 'apple']",fear,6.0,3.5970000000000004
