Correction	ErrorFrequency	Errors
ticket	26	[toliet, ticke, ticke, tiket, ticke, tiket, tickts, tickit, thicket, tickct, tickiet, tickte, tickt, ticke, ticked, tkcket, tickes, tiket, ticker, tick, ticekts, tickle, tciket, ticeket, tickect, picket, ticker]
burnt	1	[burned]
confirmation	1	[confimation]
on	5	[0n, no, in, 0n, pm]
tuition	1	[tuitions]
pleasant	2	[pleastant, pleasan]
decorated	1	[decrated]
alright	1	[all right]
activities	10	[activites, activties, activitivs, activties, active, activeties, actives, activties, active, activies, activites, activites]
that's	2	[thats, thats]
legally	1	[leagally]
earrings	14	[earings, earing, earings, earings, earings, earings, earings, earings, earings, earings, earri ngs, earings, earings, earings]
wonderful	10	[wondul, woderful, wondeful, wanderfull, wanderful, wondeful, wondful, wonderfull, wenderful, wondeful]
aspirin	5	[asprin, asprin, asprine, asprine, asprin, asprin, asprin]
waterproof	3	[waterpoof, waterporoof, waterpoof]
ladies	1	[laids]
animals	12	[ainimals, aniamals, anmials, anmails, anmials, anamals, anamals, anmail, anmials, annimals, annimals, annimals, anmimals, animanls, anamals]
maybe	14	[mabe, mabe, mayble, mybye, mybe, may be, may be, mabe, mabe, may be, may be, mybe, mybe, may be, may be, may be, mabe, may be]
commitment	1	[comittement]
questions	3	[qustions, qustions, questons]
sunscreen	12	[suncreen, sunscreent, suncreen, suncreen, suncreen, suncream, sunscreem, suncreen, suncreen, suncreen, sunscream, sunsreen]
bedrooms	3	[bedroomes, bedromm, bdrooms]
unbeatable	1	[unbeatble]
hobbies	5	[activites, habbies, hobbise, hobbys, hobbys]
board	2	[boad, borading]
reality	2	[reatily, rality]
powerful	1	[powful]
pursuit	1	[persuit]
attending	1	[attented]
flew	1	[flow]
spreading	1	[speading]
committed	2	[commited, commited]
thinking	2	[thingking, thingking]
disorganized	1	[disorganzied]
month	6	[mounth, monteh, mouth, manth, menth, mouth]
financier	1	[financer]
reporting	2	[reportting, reproting]
delay	1	[dealy]
weird	1	[wierd]
small	29	[smoll, samll, samll, samll, samll, samll, samll, sall, samll, samll, samll, smill, smaill, smll, smil, samll, smaill, samll, samll, smlla, samll, samll, samll, samll, samll, samll, smail, samll, samll, mall, samll]
plant	1	[planting]
plans	3	[planes, planes, plane]
fashion	1	[fashing]
development	2	[developping, developemnt]
unbelievably	1	[unbelievablly]
gradually	1	[grudully]
eleven	11	[elevsen, elven, elven, evelen, elever, zero, elecen, eveven, elever, elevent, elevent, eveven, elven]
workplace	2	[workpalce, worklace]
across	1	[accross]
chicken	29	[chiken, chichen, chichen, chincken, chitchen, chichen, chiken, chichen, chiken, chinken, chicker, chickes, chiken, chiken, chichen, chichens, chiecken, chichen, chinken, chinken, hicken, chickn, chiken, chincken, chinken, checken, checken, chiken, chccken, chinken]
inspiring	1	[inspireing]
principle	1	[princile]
massage	1	[message]
solve	4	[sovle, sovle, slove, slove, slove]
patients	6	[panient, paintent, patent's, pateints, paitents, petients]
officially	1	[offical]
swimsuit	1	[swimcoat]
unbelievable	1	[unbelieveable]
me	1	[i]
situation	1	[satuation]
inspired	1	[insired]
completed	2	[compeleted, complted]
wrinkled	1	[wirkled]
untidy	1	[utidy]
fluently	7	[fruently, fuletly, fluely, fluntly, fluntly, fluenty, fluncy]
ideas	2	[idears, idears]
stepped	2	[steped, steped]
thankful	2	[thankul, thinkful]
appreciation	1	[appreation]
enjoying	1	[enioy]
collected	1	[collectted]
absolutely	6	[absolutly, abserlutely, absolutly, absolutly, absolutly, absulutely]
ms	1	[ma]
dollars	43	[dollors, dolars, dollors, dollors, dollors, dollors, dollors, dollors, dollors, dollors, dollors, dollors, dollors, dollors, dollors, dollors, dollares, dollors, dollors, dollors, dollors, dollors, dollors, dollors, dollors, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dollers, dolls, dolls, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dillars, dolars, dollare, dallars, dollers, dollers, dollers, dollers, dollers, dollers, dollers, dollers, dollers, dollers, dollers, dollers, dollers, dollors, dollors, dollors, dollors, dollors, dollors, dollers, dollor, dollers, dolles, dolles, dolles, dolles, dolles, dolles, dolles, dolles, dallor, dallor, dallor, dallor, dallor, dollers, dollors, dols, dols, dols, dols, dols, dols, dols, dols, dolas, dollors, dollors, dollors, dollors, dollors, dollors, dollors, dallors, dallors, dallors, dalls, dalls, dalls, dalls, dalls, dollarshoe, dollors, dollors, dollors, dollors, dollors, dollors, dollors, dollors, dollors, dollers, dollors, dollors, dollors, dollors, dollas, dollas, dallars, dollor, dollor, dollor, dollor, dollers, dollers, dollers, dollers, dollers, dollers, dollers, dollors, dollers, dallor, dollors, dollors, dollors, dollors, dollors]
ideal	2	[idel, ieal]
true	19	[ture, ture, ture, ture, ture, ture, ture, ture, ture, ture, ture, ture, ture, ture, ture, ture, ture, ture, ture, ture, ture]
delicious	30	[delicous, delicions, dilicious, delicous, delicous, delicioius, delcious, delicous, delicous, delious, delicous, dellicious, dilicious, delicous, dilicious, delicous, delicous, decilious, dilecious, delicioas, dilicious, dilicious, delicioous, dilicious, delious, delicous, decious, delicous, dilicious, delicous, delicous, delious]
marriage	2	[marrige, marage]
my	15	[mu, i m, ma, ma, mu, mu, mu, may, my's, ma, may, ma, my', mu, ma]
product	3	[proudct, porduct, procuct]
plane	3	[plan, plan, palne]
violin	4	[vilin, voilin, vioilin, volin]
additional	3	[addtional, [[additonal, addtional]
item	1	[itme]
account	3	[accout, accout, acount]
sometime	1	[sometings]
necklaces	4	[nacklaces, snecklaces, nacklaces, cecklaces]
described	2	[descriped, decribed]
attendant	7	[attendent, attandent, attedant, assidant, attendent, attendent, attentand]
technology	5	[technolegy, technoly, technologys, technoloy, tochnology]
individual	1	[individule]
last	4	[iast, lst, lask, lasr]
sometimes	37	[sometims, somtimes, simetimes, aometiimes, sometims, someting, sametimes, sometines, somtimes, simetimes, sotime, some times, sometims, simetimes, sometings, sometmes, sametime, sometings, somtimes, sometimse, smetime, sometime, but [[somestimes, somrtimes, songtimes, songtimes, sometiomes, some times, somes, somtimes, sometime, sometims, somtimes, sometings, someetimes, sometines, sometims, somtimes, sometims, somtimes, somtimes]
spelt	2	[spell, spell]
being	2	[beeing, bing]
cousin	1	[consin]
actually	8	[actully, acturelly, acutally, accturaly, actully, acutully, actully, acctually, actuallt]
fever	1	[fver]
studies	3	[studles, studys, studys, studys]
military	1	[mitary]
love	5	[lvoe, live, ove, live, live]
contacted	1	[contracted]
regularly	1	[regularlly]
more	4	[mre, morn, moer, mor]
relaxed	2	[relaxe, releaxed]
when	6	[whem, whne, whe, whe, whe, wnen]
train	2	[trian, trian, trian]
investigation	1	[incestigation]
credit	1	[creid]
loves	1	[lcves]
live	2	[liv, llive]
stove	1	[stover, stover]
everywhere	4	[evey where, everwhere, evrywhere, everwhere]
aspired	1	[asprie]
challenges	2	[challanges, challanges, chanllege]
hometown	6	[hometow, homtown, home town, homeown, hometwon, hometomn]
lots	2	[lot's, losts]
peter	2	[pter, piter, pter]
remembering	6	[remerber, remmber, rember, remeber, menbering, remeber]
freelancer	1	[freelance]
studied	8	[studried, studyed, stuied, stuied, studaied, studed, studyed, stutied, sudied]
sharply	1	[shaply]
liquid	1	[liqued]
permanent	4	[permanet, permenant, permenant, permenant, permannent]
homework	4	[houswork, homwork, houeswork, homeword]
late	1	[leate]
tub	1	[tup, tup, tup, tup]
attendants	1	[attendents]
thoughtful	1	[thoughful]
lawyer	6	[layer, lawer, lawer, layer, lawer, laywer]
parents	12	[parentsa, pearents, prrents, pparents, parants, paraents, prants, prants, prants, partents, panents, partens, parents']
loss	1	[lose]
fitness	3	[fitnes, fittness, fieness]
volunteer	3	[voluneer, voluteer, voluteer, volenteer]
potatoes	11	[potatos, potatos, potaboes, potatos, potatos, potatos, patatoes, potatopes, patatoes, patotoes, potatos, potatos]
listened	1	[lisent]
hi	1	[heel]
sleeping	4	[sheeping, sleepling, slleep, slleeping, sleepping]
improve	20	[impove, inporve, impove, imorove, inprove, imporve, inprove, imporove, inprove, impove, impove, impove, imporve, inprove, inprove, imporove, inprove, impove, improe, impove, improver]
add	1	[addes]
throwing	1	[throughing]
father	29	[fater, faher, fathter, farther, farther, farther, fother, father's, fateher, fater, fathter, farther, fater, fater, farther, fathter, fahter, facher, fatehr, fatehr, fathere, fother, farther, faher, fatehr, fateher, fater, fayher, fanther, fatyer, fatyer]
disappointment	1	[dissappointment]
playing	19	[palying, palying, plaing, palying, palying, paly, palying, palying, palying, palying, palying, palying, palying, plrying, palying, piaying, palying, palying, pyaying, palying, palying]
achieved	1	[achived]
japan	6	[japa, janpan, japen, jappan, japen, janpan]
continuing	1	[countinuing]
ain't	1	[amn't]
nausea	2	[nuasea, nusea]
crazy	1	[carzy]
if	1	[id]
diamond	1	[diamon]
cooperation	2	[coorperation, coorperations]
discontented	1	[disconten]
spent	1	[spended]
celebrate	7	[celereate, celebrat, celebrete, clcebrate, celeberate, celerate, celebrite]
less	1	[leass]
those	3	[thouse, thoes, thoes, thoes]
is	28	[ia, si, us, ia, si, iis, si, si, si, ia, are, ia, ia, si, si, ia, i, shi, ia, ius, ia, si, ia, us, i s, ie, si, it]
fluctuating	1	[flutcuating]
it	11	[it's, is, in, it', iit, it', tt, tt, t, i t, i]
besides	2	[becides, becises]
mops	1	[maps]
afternoon	86	[afteroon, afteroon, aternoon, afernoon, afternoor, afternnon, afernoon, atternoon, afernoon, afernoon, afternnon, aftenoon, afeternoon, afternon, affternoon, afernoon, afrernoon, afternon, afernoon, affternoon, aftermoon, aftenoon, afteternoon, afernoon, aternoon, aftermoon, atfernoon, affernoon, afernoon, afteen, ofternoon, afrernoon, afteernoon, aftenoon, afternoonm, afternoo, aftrenoon, afternnon, afteroom, afteronn, affternoon, afernoon, afternoo, afernoon, afteroon, afternon, afernoon, afternon, aferinoon, afternoo, aternoon, aternoon, afteroon, afternoom, affternoon, aftrernoon, aftermoon, afternon, afternonn, aftrnoon, aftroom, aternoon, afernoon, afernoon, aftenoon, aftnoon, afernoon, afernoon, afterning, afternoom, arfternoon, arternoon, afernoon, atfertoon, aternoon, afernnon, afernoon, afterternoon, affternoon, affternoon, afternoo, afteroon, afternon, afernoon, afternon, afernoon, aftertoon, afternon, afternoo, afternoo, afternoom, affernoon]
gets	3	[get, ge, get]
resource	3	[resouce, resouce, resourses]
agency	1	[agancy]
customers	8	[costomers, custmers, cutomers, custemers, custemers, cutomers, customer, cusomers]
in	11	[jin, lin, im, is, is, im, i, i, is, int, avout, i n]
know	28	[knew, kown, knwo, knwo, konw, konw, kown, konw, knew, kown, konw, konw, konw, konw, kwon, konw, konw, konw, konw, kown, konw, konw, konw, knowd, konw, konw, konw, konw, konw, konw, konw]
rapid	1	[repid]
section	1	[secetion]
human	2	[hunmer, humain]
spend	5	[espent, speng, speng, spent, sepnd]
certification	2	[certificantion, certificatoin]
two	28	[tow, tow, tow, twon, twon, tow, tow, tow, tow, twe, tow, tow, tow, too, tow, tow, tow, tow, tow, tow, teo, tow, tow, tow, twwo, tow, tow, tow, tow, tow]
lose	1	[loes]
hurt	1	[hurted]
opportunity	8	[oppotuint, oppotunity, opprtunity, oppotunity, oppotunity, opportuniy, oppertunity, opportuinity]
electrical	3	[electrial, electrica, elctrical]
twenty	34	[twnty, tweny, twenyty, tweenty, twety, tweny, twnty, twenly, tewnty, ttwenty, tenty, wenty, twinty, twety, tewenty, twety, twety, twety, twety, twent, wenty, tweety, tewenty, twety, twent, tewnty, twelty, twety, twelty, tweny, tewntly, tweny, tweety, twety, tweny, twenteen, tweny]
dormitories	1	[domitories]
blue	40	[bule, bule, bleu, brue, bule, bule, bule, bule, bule, bule, bule, bule, bule, bule, bue, bule, bule, bule, bule, bule, bule, bule, bule, bule, bule, blud, blud, bule, bule, bule, bule, bule, bule, bule, bule, bule, bule, bule, bule, bule, bule, bule, bule, bule, bule, bule, biue]
suited	1	[ssutied]
necessary	5	[nescessary, necessarly, necessarly, necessay, nessassary, neccessary]
dumplings	2	[dumpings, danplings]
hotel	11	[hotle, hotle, hotle, hotal, hotal, hotle, hotle, hotal, hotal, the      bank      next    to      is    a    [[hoel, hotal, hotal, hotal, hotle]
snowboarding	1	[snowbording]
breaking	1	[broking]
adventurous	1	[advententous]
intelligent	7	[intelligiant, intellgent, intelligentized, intellingent, inteligent, intelligential, intelegent]
eighteen	1	[eighteies]
apologies	2	[appolygizes, appologize]
knew	2	[knowed, knowed]
winner	10	[winer, winnter, winnner, winnier, winneer, winer, winer, winer, winer, winer]
preferring	1	[prefering]
disappeared	1	[dissapeared]
strange	1	[strang]
elevator	1	[evevator]
assistant	27	[assitant, assistan, assistand, asistant, assistent, assisstant, assitant, assitant, assisant, assitant, addidtant, assiatant, assitant, asistant, asistant, massitant, assitant, assitant, assistent, assiatant, assitant, assitant, assistent, assitant, assiatant, assiatant, asssissant, assiatant, asssistant]
baseball	2	[beseball, baseboll]
occurring	1	[occuring]
leafy	1	[leavy]
forgot	2	[forget, fogot]
place	7	[palce, pleace, police, palce, palac, plac, palce]
serious	2	[unserious, seriours]
option	1	[opthion]
books	1	[bookd]
handbag	2	[handbage, hangbag]
going	22	[goning, goting, gong, goingt, gointg, gong, gonna, goning, gonging, goning, goiing, goning, goint, goning, goning, goning, goning, goning, gong, doing, goimg, goning, goning]
how	4	[hou, hou, hou, hao]
catalog	10	[catalong, catelog, catlog, catsliog, catolog, cataloa, catalong, cotalog, catelog, catalong]
international	9	[internetional, internation, internaltion, internation, internatinal, internatinal, intenational, internatinal, internatinal, internation, internationa, internatioanl, internation]
journey	5	[journy, jurney, jourey, jourey, jouaney, jounery]
windows	2	[wondiws, windowns]
mop	1	[mops]
realizes	1	[relise]
loan	1	[load, load]
mom	17	[mon, mon, mon, mon, mun, mon, man, mon, man, mon, mon, mon, mon, mon, momu, mon, mon]
reads	7	[reades, reades, reades, eads, reds, read, reak]
twentieth	2	[twenth, twenth]
floor	6	[floof, fioor, floar, foor, foor, foor]
chores	9	[chroes, chors, chroes, chorse, chorse, shores, clores, chors, chorse]
outdoors	1	[ourdoors]
independence	3	[independense, independance, indeppendence]
brilliant	1	[brillant]
conflict	3	[confilct, are always something to [[confict, confict]
nearby	1	[near by]
repairs	1	[reparetions]
exam	1	[exame]
we	3	[wen, wo, w]
trends	1	[trens]
wildly	1	[widly]
reasonably	1	[resonably]
climb	3	[clibe, climp, climd]
assurance	1	[assurece]
frank	1	[frsnk]
prescription	1	[priscription]
choice	5	[choise, chice, choise, choise, chose]
give	4	[gove, gove, gibe, gvie, gvie]
simple	3	[simpl, simle, sample]
chrome	1	[chrom]
data	1	[datas, datas, datas]
sentence	1	[senctence]
brought	2	[buought, broutht]
robbed	5	[roobed, robben, robed, roobed, rodded]
desk	7	[dest, deak, dask, dask, dask, desh, dest, dest]
date	1	[dat]
reasons	3	[resons, resons, ressons]
eats	10	[eates, eates, eates, eates, eat, eat, eag, eates, sats, ests, ests, dats, eates, eates]
mouths	1	[mouthes]
spring	17	[sping, sping, sping, srping, sping, sprng, sping, sping, sping, sping, sping, sping, sping, sping, sping, sping, sprint, sping, sping, pring, sping, sping, smpring]
running	14	[runing, runing, runnig, runing, runnig, runnning, runing, runing, runing, runing, runing, runing, runing, rvnning]
plot	1	[polt]
executed	1	[excecued]
noticed	3	[moticed, notied, noited]
personal	4	[personnel, personnal, persional, personl]
easy	4	[esay, easily, esay, eazy]
racing	1	[raing]
older	1	[eld]
complained	1	[complainted]
reply	8	[replay, repaly, replay, repply, replay, replay, suplly, repy]
fabrics	1	[fabircs]
hard	4	[hand, hark, hards, harding]
ability	5	[abilitiy, abilit, abilit, ablity, aliblity, ablity]
entitled	2	[entiled, entled]
extremely	5	[extremly, extremly, extremly, extremly, extremly]
catches	2	[catchs, catchs]
payment	3	[peyment, paymeng, pay ment]
park	8	[oark, pack, part, parke, pard, prak, part, oark]
trips	6	[tips, trios, tirps, tirp, tirps, tripes]
induce	1	[enduce]
smith	1	[smomth]
us	1	[is]
front	2	[fornt, frond]
suggested	2	[sugested, suggesed]
eventually	2	[evently, eventially]
cannot	16	[can not, cann't, cann't, cann't, cann't, cann't, can not, cann't, can not, can not, canot, can't, can not, can not, cann't, can not, couldn't, can not, cann't]
up	1	[uo]
field	4	[feild, feild, feild, filed]
relationship	4	[ralationship, relationsihp, relantionship, talationship]
banana	1	[banane]
institute	2	[institue, insititute]
careless	1	[caleness]
transferred	1	[trasferred]
inventory	2	[inventroy, inventry]
doesn't	11	[does't, desn't, don't, doens't, doesn''t, dosen't, doen't, doesn's, does't, does't, donesn't]
part	1	[prat]
dog	12	[dag, doy, doy, dag, doy, doy, dag, god, dag, dag, doy, doy, doy, doy, dag, dag, dag]
confirm	3	[comfirm, comfirm, confrim]
invited	2	[invitated, invitant]
discovered	3	[dicovered, discoveried, discoveryed]
respect	2	[respection, respcet]
happens	2	[as below often [[heppens, happends]
afford	1	[offord]
to	18	[rto, ot, two, o, tp, t, tu, ti, too, tu, ti, th, tp, ro, wo, ot, toa, t]
harry	4	[herry, herry, herry, herry]
invites	5	[inviter, inxites, invltes, inviters, intives]
portable	1	[poctable]
conspiracy	1	[consporac]
attend	5	[attand, attand, attaned, attent, attendant]
instructions	5	[istructions, instuctions, instuctions, instuctions, insructions]
sprite	1	[spirite]
half	2	[helf, helf, helf, hafl]
round	2	[around, around]
bathroom	8	[barthroom, fathroom, bathromm, bothroom, bath room, bashroom, batchroom, barthroom]
eligible	1	[eligiable]
owls	1	[owles]
didn't	12	[i found that she [[didnt, did't, didn’t, didn’t, did't, did't, did'nt, didn’t, didn’t, didn’t, did't, did't, didn'c, did't, didnt't]
questionnaire	2	[qustionnaire, questionair]
student	12	[studen, studen, stunent, studant, sutdent, studen, studen, studend, studens, studen, studen, sturdent, studer, studend]
lifestyle	2	[liftstyle, lifestlye]
dark	4	[darck, drak, dak, daek]
shirt's	1	[shirt 's]
connections	1	[connetions]
welcome	54	[wecome, welcom, welcom, wellcome, well come, welcom, wellcome, wellcome, welcom, wecome, weclome, weclome, welome, welcom, wellcome, welcom, wecome, welcom, welcom, welcom, wellcome, wellcome, wlcome, wlcome, wellcome, wellcome, wellcom, wellcome, welocme, welcom, welcom, wellcom, welcom, wellcome, wlcome, wlecome, wellcome, welcom, wellcome, wellcome, wellcome, wellcome, welcom, wellcome, wecome, welcomcome, welcom, wellcom, welocme, welocome, wellcome, welcomw, wellcome, wellcom, wellcome]
tickets	5	[tikets, tikects, tickert, tikets, tict]
dessert	8	[dissert, dessers, bessert, desset, desert, deesert, dessret, deserts]
follow	3	[folllow, follw, following]
however	5	[howere, howver, howeve, howerer, howerever]
so	1	[soi]
impression	1	[imperssion]
maintenance	3	[miantenance, maintainance, maintainance]
oilfield	1	[oilfiled]
helpful	1	[helpfull]
palm	1	[puml]
architect	1	[aychitect]
weigh	1	[weight]
finish	2	[finsh, finsh]
unpleasant	2	[unpleasent, unpleasent]
continually	1	[countinually]
coughed	1	[coughted]
scuba	20	[scube, csuba, scube, scube, suba, scauba, scube, scuda, sduba, scube, sguba, sucba, scuga, scube, scube, scube, subca, subca, scube, sguba, scoba]
survived	1	[savived]
due	1	[dute]
husband's	5	[husbood's, hasband's, husbend's, hunsband's, hasband's]
shopping	45	[shoping, shoping, shoping, shoping, shoping, nshsopping, shoping, shoping, shoping, shoping, shoping, shoping, shpping, shoping, shoping, shoping, shoping, shoping, shoping, shoping, shoping, shoping, shoping, shapping, shoping, shoping, shoping, shoping, shoping, shoping, shoping, shoping, shoping, shoping, shpping, shoping, shoping, shoping, shoping, shoping, shoping, shoping, shiping, shoping, shoping, shooping, shoping, shoping, shoping, shoping]
natural	11	[natual, natursl, natual, natrual, natual, batural, natual, natral, natual, natual, naural, natura]
birthday	85	[brithday, brithday, birther, brithday, birthdday, birtyday, brithday, brithday, brithday, drithday, brithday, brithday, brithday, brithday, brithday, borthday, brithday, brithday, birthdat, brithday, brithday, brithday, brithday, brithday, brithday, brithday, birther, biethday, brithday, brithday, brithday, brithday, brithday, bithday, birthyday, brithday, bithday, birthady, brithday, birtherday, birther, biethday, brithday, birthdy, happy [[birth day, birth day, birtherday, brithday, birtday, brithday, biuthday, birthyday, brithday, brithday, brithday, brithday, brithday, brithday, brithday, brithday, brithday, brithday, brithday, brithday, brithday, birday, bithay, birtyday, brithday, brithday, brithday, brithday, brithday, brithday, biethday, barthday, brithday, birtday, brithday, brithday, brithday, brithday, borthday, brithday, birthady, brithday, brithday, birhthday, brithday, birday, brithday, brithday, brithday, borthday, brithday]
weight	1	[weith]
outlined	1	[outlind]
land	1	[lan]
weighs	1	[weitht, weitht]
phones	1	[phoes]
consume	1	[cosume]
hand	1	[hal]
destroy	2	[destory, distroy]
meters	4	[merers, metersx, metets, metersx]
tolerant	1	[tollerent]
fifteen	10	[fiteen, firteen, fivteen, fifeen, fiveteen, fiften, fiteen, fifhteen, fitteen, fifyteen]
compatible	1	[competible]
jackets	1	[jeckets]
instruction	1	[instructruction]
four	8	[fore, frou, forur, fou, fruo, fou, fure, fou]
drawn	1	[drawed]
too	5	[to, to, to, tool, to]
top	1	[mop]
separate	1	[seperate]
reschedule	3	[reschescle, reshedle, reschudle]
cleaning	5	[cleening, cleanning, clearning, cleanning, cleanning]
pleasurably	1	[pleasurely]
babyish	1	[baboosh]
boarding	8	[bording, bording, boading, boading, bording, bording, boarting, bordring, bording, bording]
attachment	1	[attchment]
mum	7	[mam, mun, mumu, mun, mun, mun, mun, mun]
medicines	4	[medisines, medcines, medicen, medichine]
forty	80	[frouty, fourty, fourty, fourty, fouty, fourty, fourty, fouerty, fouty, fourty, fourty, fourty, fourty, fourty, fouty, fourty, fourty, fouty, fourty, foutry, fourty, fourty, fourty, fourty, foty, fourty, fouty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourth, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fouty, fouty, fourty, fourty, fuorty, fouty, fourty, fourty, fourty, fourty, fourty, furty, fourty, fourty, fourty, foryt, fourty, fourty, fouty, fourty, fourty, fourty, fourty, fourty, fourty, fourt, fourty, fourty, fourty, fouty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty]
couples	1	[couplies]
knocking	1	[knocing]
pant	2	[pants, pan]
months	12	[mounths, monthes, mounthes, monthes, monthes, monthes, monthes, monthes, mouths, monthes, monthrs, monthes, monthes, mouth]
school	31	[shool, shchool, sclool, shool, shool, schoool, shool, sclool, shool, schook, shcool, shool, shool, shool, shcool, shool, shcool, shool, shcool, shool, shcool, shool, shool, shcool, shoole, shool, shool, shool, schol, scool, schoo l, scool, schcool]
dilemma	1	[dillemma]
provided	2	[provied, provied]
increasingly	1	[increasingy]
success	4	[sucess, succeess, succes, seccess]
countryside	1	[countyside]
flooding	1	[fooding]
quarrelled	1	[qurralled, qurralled]
schoolmates	1	[schioolmate, schioolmate]
wrapped	1	[wraped, wraped]
garlic	2	[gartic, gralic]
relax	3	[relex, lelax, relex]
guests	5	[gueste, guesrs, guestes, guesters, quests]
insist	1	[insisit]
excite	1	[exite]
technical	2	[techanical, techinical]
energetic	1	[energeic]
maintaining	1	[mantiancing]
whether	5	[wether, wheather, wheather, wether, wheaher]
city	1	[ciyt]
filled	4	[fulled, filed, fulled, fliied]
expect	2	[epxcet, expext]
center	1	[conter]
course	36	[cause, courese, couice, sourse, coures, couse, couse, couse, cousre, couse, corros, ourse, crouse, couse, couse, coures, couse, coure, couse, coures, couse, couse, couse, cource, coures, coures, couse, couse, couse, coures, couse, caurse, couse, couse, couse, couse, couse, cource]
dealer	1	[deale]
airport	5	[air port, airpot, ariport, aireport, aiport]
slim	12	[silm, silm, silm, smil, silm, silm, silm, silm, silm, silm, silm, silm]
hazards	1	[harzards]
are	21	[ere, sre, ae, aye, arw, ar, re, all, rare, aire, arre, aie, ard, zre, ard, air, aer, aer, ara, ara, aie, aire]
shouldn't	19	[shoudn't, souldn't, shouldn’t, shouln't, should't, should't, should't, shouln't, shouldnot, shouldn’t, shoudn't, shoudn't, shouldn’t, shouldn’t, should't, houldn't, shuoldn't, should't, shoudn't, should't, should't]
initial	2	[initail, nitial]
describe	23	[desoribe, describr, descibe, discribe, discribe, discribe, discribe, dsecribe, descrlibe, descrlbe, desribe, descrllbe, descibe, desribe, [[discribe, [[discribe, discribe, describle, ddscribe, discrible, descride, desribe, describ, decribe]
flower	1	[folwer]
shiny	1	[glimer]
brothers	2	[brthers, borthers]
occasions	1	[occassions]
garish	1	[graish]
piano	11	[paino, pinpo, pion, piana, pieno, piaist, paino, pinao, pinao, paino, paino, paino, paino, pianio]
problems	9	[peoblems, problesm, promble, prlblem, probles, problmes, porblems, peoblems, prolems]
knocks	1	[knockes, knockes]
alert	1	[alter]
brochure	1	[brothure]
damn	1	[damit]
did	3	[dis, didi, dd]
runny	1	[runy]
wasn't	3	[wans't, wans't, wan't, wasn’t, wasn’t]
prepare	10	[prapar, perpare, repare, prepair, prapare, parepare, rapare, prepear, prepaer, perpare]
without	1	[withou]
concrete	1	[conrete]
exit	1	[exixt]
ambitious	4	[ambious, ambusition, smbitious, ambious]
hawk	1	[hwak]
record	1	[recoard]
present	1	[pressent]
fence	2	[fense, fense]
plug	1	[pludge]
impatient	1	[unpatient]
cakes	1	[caks]
clogged	2	[logged, cloggeed]
tired	8	[tied, tred, teird, tried, tried, tied, tried, tring]
colleague's	1	[coleague's]
trees	3	[tress, threes, threes]
disgusting	4	[disfusting, discusting, disgursting, disguss]
divided	3	[devide, devided, devided]
sneakers	17	[sweakers, sneaks, sneaks, snekers, snewbers, sneakes, snkakers, seneakers, seneakers, sneakets, sneakets, snaker, steakers, snaekers, sneakes, sweaker, seakers, sweakers, sneakes]
picnic	1	[sicnic]
cabin	5	[captain, carbin, carbin, capin, canbine]
budget	4	[buddget, budge, burget, budgent]
hesitate	3	[hestitate, heisit, hasitate]
tomorrow	34	[tommorrow, tommorrow, tommorow, tommorow, tommorrow, toworrow, tommorrow, tommorrow, tommorrow, tomrrow, tomorrw, tommorrow, tomorrw, tomorow, tormorrow, tommory, tommory, tomrrow, torrow, tomrrow, tommorrow, tomorow, tommorrow, tommorrow, tommorrow, tomorrw, tommorrow, tomrrow, tomorror, tomorrw, tommorrow, tomorow, tommrow, tommrow, tommorrow, tomoroow, tommorow, tomrrow, tomoror, toworrow, tomorrrow, tomorrw]
ship	1	[trip]
institutions	1	[insistitutions]
raincoat	6	[raincout, raincoad, roatcoat, taincoat, rainclat, raincost]
launch	1	[lanch]
plugging	1	[pluging]
encountered	1	[encounted]
finally	28	[fianlly, finaly, fanilly, finnally, finnaly, finnally, fianlly, fianlly, fianlly, finaly, final, finilly, fnally, sinally, finaly, finaly, finelly, finallly, finnally, hinally, finnally, findly, finallly, inally, fianlly, finall, finaly, finaly, finllay, finnally]
stranger	1	[strenger]
contact	8	[contanct, cantact, cantact, contect, contract, concact, contect, contant, contace, contace]
kind	1	[kindly]
private	1	[pravite, pravite]
rectangle	1	[regtangle]
sections	1	[sctions]
partnerships	1	[partern]
typical	2	[tipical, tpyical]
paid	30	[paied, payed, payed, paied, payed, payed, paied, paied, payed, payed, paied, payed, payed, paied, paied, paied, paied, payed, payed, payed, pay, payed, payed, payed, paied, payed, played, paied, paied, payed]
wasted	1	[waisted]
jasmine	1	[jsamine]
money	11	[mmoney, mony, monney, mony, momey, moeny, mony, mony, moeny, meney, moeny]
acquired	1	[accquired]
logo	4	[logol, loge, log, olgo]
viewers	1	[viewes]
signed	3	[singed, sighned, signned]
speak	14	[speake, speack, speake, spead, spek, spake, speack, spearl, spead, sepeak, speake, spesk, spesk, sepek]
gloves	2	[golves, goves]
figures	2	[figuires, finguers]
