Correction	ErrorFrequency	Errors
forty	61	[fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourtee, fourty, fourty, ferty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fouty, fouty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, forte, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, ferty, fourty, fourty]
months	10	[mounth, monhs, monthes, monthes, mounth, monts, mounth, monhts, monthes, mounth]
school	30	[shcool, schol, scool, scool, shcool, shcool, shcool, scholl, scoole, shool, shool, shool, scool, shcool, scool, shcool, scoole, shool, scool, scool, shool, shool, shool, scool, schooll, schooll, scholl, shcool, scoole, scool, scool, scool, scool, scool, shool, s?hool]
appliances	1	[appliences]
viewpoints	1	[viepoints]
certain	2	[cirtain, cirtain]
success	4	[succsess, succes, sucsess, sussecc]
flooding	2	[floodin, flooting]
schoolmates	1	[scoolmates]
garlic	7	[calic, gralic, garkic, carlic, garli, garli, garlick]
acquaintance	2	[aquentance, aquaintance]
applies	1	[applys]
guests	5	[quests, quests, gast, gestes, quests]
rescue	1	[resque]
technical	7	[techincal, technial, tecnical, techical, technics, technics, tehnikal, technikal]
energetic	1	[enegetic]
unlawful	1	[unlawfull]
whether	1	[wheather]
filled	1	[fille]
city	29	[sity, sity, sity, sity, citi, sity, sity, sity, sity, sity, cite, citi, sity, sity, sity, sity, sity, sity, sity, sity, sity, sity, sity, citi, sity, sity, citi, citi, sity, sity, sity, sity, sity, citi]
distinctive	1	[distictive]
center	4	[centr, centr, cener, senter]
course	34	[cause, cause, cource, cource, cours, cours, couse, cours, cours, cours, couse, cource, corse, cours, cours, cource, cousr, couse, couse, couse, couse, cource, corse, cours, cause, cource, corse, corse, couse, couse, couse, corse, cource, cours, couse, couse, corse, corse, courser, cource, cours, cours]
airport	11	[airoport, airoport, airoport, aeroport, airoport, airoport, airoport, airoport, aeroport, aeroport, airoport, airoport]
slim	3	[slime, sleam, clim]
ether	1	[enther]
are	10	[ara, [[ara, a, arre, ara, ara, ara, ara, ale, aer]
shouldn't	16	[shouldnt, should't, should'nt, shouln't, shouldn’t, souldn't, should't, shoudn't, shouldn’t, should't, shouldh't, shouldh't, shouldnt, should't, should't, should't, should't, should't, should't, souldn't]
clarify	1	[clerify]
describe	19	[deshribe, prescribe, deschribe, descride, descrlbe, desctibe, describle, discribe, discribe, discribe, descride, descride, discribe, describle, discribe, descript, descript, discribe, discribe, discribe]
brothers	3	[brithers, brasers, brothes]
piano	1	[pianino]
problems	3	[probles, probles, problms, proslems]
form	1	[formate]
knocks	3	[knoks, knoks, knockes, knockes]
art	1	[ard]
brochure	1	[brouchure, brouchure]
did	1	[doin]
disagree	2	[disagriy, disargee]
wasn't	2	[wasnt, wasn’t]
prepare	5	[prepearing, prepar, preper, prepere, prepere]
without	3	[wihout, whithout, withaut]
concrete	1	[concret]
ambitious	1	[ambitions]
present	2	[preasent, preasent]
impatient	2	[unpatiend, impationt]
tired	8	[tiered, tiried, tird, tied, tied, tirgit, taired, tirid, tierd]
trees	1	[three]
disgusting	1	[disqusting]
divided	1	[devided]
sneakers	14	[sneackers, sneackers, sneekers, sneackers, snearers, sneackers, snickers, sneackers, snekers, sneackers, sneackers, sneackers, sneackers, sneackers, snickers, snickers]
unfairly	1	[unfairy]
cross	1	[crosse]
picnic	1	[picnick]
vinaigrette	1	[vinegret]
might	1	[migh]
budget	2	[buget, budjet, budjet]
cabin	4	[cabine, cabine, cabian, cabine]
hesitate	2	[hesistate, hesistate]
tomorrow	32	[tommorrow, tommorow, tommorow, tommorow, tomourow, tomorrou, tommorow, tomorow, tomorow, tomorow, tomorow, tomorow, tommorrow, tommorow, tomorow, tommorow, tomorow, tommorow, tommorrow, tommorow, tomorrou, tommorow, tommorow, tommorow, tommorow, tomorow, tomorow, tomorow, tommorow, tommorow, tomorow, tommorow, tommorow, tomorow, tomorow, tommorow, tomorow, tommorow, tommorow]
additionally	2	[additionaly, additionaly]
ship	2	[shiff, chip]
engraving	1	[engraiving]
donut	1	[donat, donat]
raincoat	3	[raincoap, raincoutch, raincout]
schoolboy	1	[scoolboy]
finally	29	[finaly, finaly, finnaly, finnaly, finaly, finaly, finaly, finaly, finnaly, finaly, finaly, finnaly, finnaly, finnaly, finnaly, finaly, finaly, finaly, finnaly, finilly, finilly, finaly, finaly, finaly, finnaly, finaly, finaly, finnaly, finaly, finaly, finaly]
contact	5	[contakt, conntact, contat, contat, contack, contacte]
possibilities	3	[posibilities, possibilitys, posssibilities]
quarreling	1	[quarelling]
kind	2	[king, king]
private	7	[privat, privite, privat, privat, privit, privat, privite, privite]
reviewed	1	[reviewd]
typical	1	[tupical]
paid	27	[paied, payed, paied, payd, payd, payed, payd, payed, payed, payed, payed, paied, payed, paied, payed, paied, payed, payed, payed, paied, payed, payed, payed, payed, payed, payed, payed]
bike	1	[bake]
engage	1	[engege]
possessions	1	[possessins]
money	4	[many, monye, mony, many, many]
acquired	1	[acqured]
campaign	1	[campaine]
acquire	1	[aquire]
viewers	1	[wiewers]
speak	21	[speek, speake, sheak, spiak, speack, speek, speek, speek, speek, speek, spear, speek, speek, speek, speek, speek, speek, spek, spesk, spik, speek, speek, spek, speack]
gloves	4	[glovers, glowes, glover, glovers]
dictionary	1	[dictionaty]
figures	3	[fiures, fiures, figuers, fingures]
should	38	[shuld, schould, shoud, shound, shold, shoud, shouid, shoold, sould, shouls, shoulds, shoud, shoulg, sould, shoud, schould, shoul, sould, schould, schould, shoud, shold, shold, sould, shold, shoul?, schould, schould, schould, shoud, sould, shuld, shoud, shouls, sould, sould, shoud, shold, sould, shold, shoud, shoud, shoud]
research	5	[reserch, reseach, reseach, reseach, reasearch, researge]
compensated	1	[conpensated, conpensated]
valuable	2	[valueable, valueable]
point	4	[pointt, poind, poing, poit]
groceries	1	[groseries]
twain	1	[tven, tven]
mustn't	1	[must't]
decides	4	[deside, desides, desides, desides]
hadn't	2	[had't, hadn’t, hadn’t]
grandmothers	3	[grandmathers, grandmathers, gtandmothers]
little	15	[litl, lettle, littl, litle, leatle, litle, litle, litle, littel, littel, litle, litle, litle, littel, liffle, littel, littel]
rounds	1	[raunds]
tea	5	[tae, tae, tee, tee, tee]
charity	1	[charty]
shot	1	[shoot]
though	1	[through]
hasn't	3	[hasn’t, hasnot, [[hasnt]
fragrant	2	[fragnant, fragnant]
woman	2	[women, wumen]
martin	1	[maartin]
dedicated	1	[dedicative]
garnish	1	[gamish]
fishes	1	[fishs]
repair	1	[repear, repear]
concerning	1	[conserning]
giraffes	1	[gurrafes]
shirt	10	[short, short, short, short, short, shert, shitr, sirt, thirt, short]
shoes	17	[shoots, shose, choes, shose, shues, shoose, shouses, shoese, shose, shoos, shoose, shues, shose, schose, shoess, shose, shues]
systems	4	[sistem, sistems, sistems, sisrems]
except	3	[exept, exept, exept]
millionaire	1	[millioner, millioner]
businesswoman	1	[bussinesswoman]
properties	1	[propeties]
producing	1	[produsing]
himself	1	[himsef]
contaminated	2	[combained, conteminated]
market	2	[marker, marker]
beverage	1	[bevarage]
temperament	1	[temperment]
food	1	[foot]
talented	5	[talanted, talanted, tallented, talanted, talanted]
prepared	2	[prepeare, praprared]
family's	1	[familie's]
babies	1	[babys]
revenge	1	[reveng]
scratches	1	[scrathes]
other	5	[over, ether, ather, othep, oter]
courses	5	[cources, cources, cources, coursies, corses]
have	16	[hava, heve, habe, hav, hav, heva, hav, have's, have's, hve, hav, hane, hve, hav, hav, yave, heve]
specific	2	[specifery, spesific]
excess	1	[exess]
beneficial	1	[benefitial]
departments	2	[departaments, departmens]
analytical	2	[analitical, analitical]
invaluable	1	[ivaluable]
routines	3	[routins, rutines, rutines, rutines]
assistants	1	[assistans]
protected	1	[proteted]
girl	2	[girle, gerl, gerl]
order	2	[oder, oder, oder]
deadlines	2	[dead-lines, deadines]
fresh	3	[frash, frash, frest]
balcony	1	[balkony, balkony]
skinny	1	[skining]
participated	1	[partisipated]
folk	1	[falk, falk]
nearly	1	[nearlly]
relaxation	1	[relax]
the	33	[th, he, tne, tha, hte, tte, thay, he, thet, th, thr, hte, thr, tje, rhe, hte, hte, yhe, th?, thy, tne, tge, th, tne, th, tho, thr, hte, th, yhe, ther, thr, tehe, thw]
terrified	1	[terrifyed]
degrees	6	[degress, degees, degreeses, degress, degress, degress]
women	5	[womens, wemen, wemen, womens, womens, womans, woomens]
technologies	4	[technologes, tchnologies, tecnologies, techologies]
blonde	4	[blond, blong, blounde, blondy]
administrator	1	[administratior]
applied	3	[apllied, applyed, appied]
remembered	1	[remebered]
swam	2	[swimmed, swum]
guarantee	1	[garantee]
summer	11	[sommer, sommer, sammer, sammer, sammer, sammer, sammer, sommer, sommer, sommer, sammer, sammer, sommer]
daughters	8	[dothers, douthers, dourters, thoghters, daugthers, doughters, daugthers, daugthers, daugthers]
disappear	2	[dissappear, dissapear]
vacuumed	5	[vacuumin, vacumed, vaccumed, vacoomed, wacuumed]
