Correction	ErrorFrequency	Errors
birthday	492	[birhday, birsday, birthiday, birtheday, birtsday, birtday, birth day, birth day, brithday, brithday, brithday, birhtday, brithday, bithday, brthday, birsday, burthday, birthay, brithday, birithday, brithday, berthday, niver, birdthday, birthdy, brithday, birthsday, birthay, bithday, brithday, brithday, bhirtday, birthay, brithday, birtday, brithday, birthday', birthday's, brithday, birthay, bithday, brithday, birthdey, birfhday, brithday, birsday, birasday, birthaday, brithday, irthday, bithday, birthsday, birdthday, birthaday, brithday, brithday, birthaday, birtday, birtday, birthsday, birtday, birth day, bithday, birthay, birtday, berthday, brithday, bithday, birdhday, bithday, bithday, borthday, bartyday, bithday, birthady, birtday, birtday, bithday, birtday, birther, bhirtday, burthday, bhirthday, birhday, birthaday, brithday, birthyday, birthay, birthay, brithday, birthdday, byrthday, birtyday, bithday, bithday, birthsay, brithday, brithday, birtday, birtday, bith, birtday, brithday, bairthday, brithday, bithday, brithday, birhday, birthda, birdthay, birthbay, birth day, borthday, birhtday, brithday, brithday, drithday, brithday, birtday, bhirtday, brithday, berthday, brithday, brihday, birhday, brithey, brithday, brithday, brithday, brithday, birthay, brithday, brithday, bithday, bithday, pirthday, pirthday, birthay, birthay, burthday, brithday, birthiday, brithday, brithday, birthady, borthday, bithday, brithday, birthiday, birhtday, bithday, birthaday, birthaday, birthaday, birtday, birthay, birhday, birthay, bithday, brithday, birhtday, birthay, birhday, birhday, bithday, barthday, barthday, brithday, birdhday, bithday, bithday, birday, birtday, birthay, birtday, brithday, bhirstday, birthdat, brithday, brisday, brithday, brithday, birtday, brithday, birthsday, brithday, bhirday, birthady, brithday, brithday, brithday, brithday, byrthday, birfday, brithday, bithday, brithday, brithday, brithday, brithday, bithirday, bhirtday, birthdays, birsthday, birthiday, birthay, bithday, brithday, birthay, birthay, birthaday, birther, bhirsday, bhirsday, bhrisday, barithday, bithday, brithday, birtyday, birday, brithday, burthday, brithday, brithday, bhirsday, birhday, birthady, berthday, berthday, bithday, birthay, brithday, bridthay, birthiday, bithday, birthay, birhtday, biethday, birthay, birthyday, bithday, bithrday, brirthday, birthay, brithday, brthday, brithday, birtday, brithday, birth day, bithday, birthsday, birdthday, brithday, brithday, brithday, brithday, birthay, birthay, brithday, birthay, birthdat, brithday, burthday, bithday, brithday, birdday, bithday's, bithday, birthay, birthay, birthay, birthay's, brithday, britday, brithday, barthday, birtday, birtday, burthday, byrthiday, birtday, birtday, birthda, birtday, brirthday, bithday, pirthday, birthay, bierthday, birthyday, bithday, brithday, brithday, brithday, brithday, birthay, bitthday, birsbay, bithday, bothday, brithday, birthaday, birtday's, brithday, brithday, birthady, burthay, bithday, byrthday, bierthday, brithday, birtdhay, brithday, birttday, biryhday, birthdar, birtdhay, birthay, brirthday, bithday, birhday, bithday, brithday, birthay, birtday, bouersty, brirthday, bhirthday, birthaday, birdthday, birthaday, brithday, birthday's, i like to do in my [[brithday, brithday, brithday, birtherday, barithday, birthay, bhirhday, birthady, birtday, birthsday, bithday, brithday, birther, biethday, brithday, birthay, brithday, birthaday, brithday, brithday, brithday, brithday, brithday, brithday, birhtday, brithday, birthiday, birthiday, birthay, brithday, birtday, brithday, bithday, bithday, birtday, birthiday, birthaday, brithday, birthay, birhtday, bhirtday, barthdays, brithday's, birtday, britday, borthday, birthaday, brithday, birthay, bithday, birtday, birtday, barthiday, birtday, birtday, brithday, birtday, birthady, birthady, barthey, bithday, bithday, bithday, birtday, bithday, brithday's, brithday, birthay, brithday, bithday, birthdy, birthaday, birthay, birhtday, birthaday, birthfay, birtdhay, berthday, happy [[birth day, birth day, birthay, birthay, birth day, brithday, birtherday, brithday, birtday, brithday, berthday, raedi am 22 years old. my [[brithday, birtday, bithday, birtyday, bithday, burthday, brithday, barthday, birth day, bhirthday, bhirtday, birdthay, biuthday, birthyday, brithday, brithday, brithday, brithday, brithday, brithday, brithday, brithday, brithday, brithday, brithday, brithday, brithday, birday, bithay, birtyday, brithday, brithday, brithday, brithday, brithday, brithday, biethday, barthday, brithday, birtday, brithday, brithday, brithday, brithday, borthday, brithday, birthady, brithday, brithday, birhthday, brithday, birday, brithday, brithday, brithday, borthday, brithday, birthaday, birthay, my [[bithday, birthay, bithday, birhtday, bithday, birthay, birtday, birhtday, birtday, bithday]
outlined	2	[outlind, outlines]
ma'am	1	[mam]
appears	4	[[[apearss, appers, appear, apears]
consume	1	[cosume]
liberty	1	[libetrty]
reach	3	[riched, reah, reacht]
meters	61	[meteres, meteres, meteres, meteres, mpetrs, metres, metters, metters, mts, metters, meteres, meteres, metest, metest, meteres, merets, metrers, metersx, merers, meteres, metters, metters, metters, metters, metters, metters, metrs, metters, meteres, metesrs, metersx, meterers, meyers, meaters, meaters, metters, meaters, merters, meteres, metere, meteres, meeters, meeters, maters, metets, metters, metters, metters, metetrs, mts, mts, metes, mitters, meteres, metters, metters, metters, metters, metris, metersx, metersx]
deny	3	[dney, dney, denie]
tolerant	1	[tollerent]
jackets	13	[jakets, jackect, gackets, jakets, jakets, jackt, jaquets, jackts, jacketa, jacktes, jackts, jacketts, jeckets]
implement	2	[inplement, implemente]
bunch	1	[bouch]
institution	6	[instituition, in istitution, instituition, instrution, intistuition, instituition]
provides	1	[provids]
knocking	4	[knoching, knoking, knocing, nocking]
pant	6	[paint, paint, paint, paint, pants, pan]
school	255	[scholl, shool, scool, shool, shcool, scholl, shool, scholl, schol, shool, scool, scool, shool, scool, scholl, scool, scool, scholl, schoole, scholl, scholl, shool, scholl, scholl, shool, scool, shcool, shcool, shcool, shool, scoll, shcool, scholl, scholl, scool, scholl, scool, scool, scool, scool, scool, scool, scool, scool, scool, scoole, shool, scool, scholl, scholl, schol, schoo, shcool, scholl, scool, scool, shool, schooll, scool, scholl, scholl, scholl, shool, scool, scool, scool, shool, scholl, scool, schoool, scool, schoole, schoole, shcool, scholl, shool, scool, scholl, shchool, shcool, sclool, scholl, scholl, scholl, scholl, scholl, scool, scool, scoole, shool, shool, shool, shool, scool, schooll, scool, shool, shool, shool, shool, shool, schoo, scool, schoole, scool, scool, schol, scholl, schoool, scool, scholl, shool, scool, shcool, shcool, scool, schooll, scool, shcool, shool, shcool, scool, schooi, shool, shool, scool, shool, scholl, scool, shool, shool, shchool, schooll, shool, scool, shool, scholl, shool, scool, scool, scool, shool, schooll, schooll, schooll, scholl, scool, scool, scholl, scool, shcoo, scholl, eschool, sclool, shooll, scool, shcool, eschool, shool, scool, shool, scoole, scool, scholl, schoole, schoole, shcool, schook, shcool, schooll, scholl, scool, sckool, shcool, scool, shcool, scool, scohol, scohol, scholl, scholl, scool, shool, scholl, scholl, scholl, scool, shool, shcool, shool, shool, shcool, scholl, shool, schooi, scholl, scholl, scool, shool, scool, shool, scholl, scool, schcool, scool, schooll, scholl, scool, schooll, scool, scool, scool, scholl, shool, shool, scholl, scoohl, scool, scool, scholl, shcool, shool, scholl, scholl, schol, shcool, shcool, s?hool, shcool, shool, shool, shool, shcool, shool, shcool, shool, shcool, shool, shcool, shool, shool, shcool, shoole, shool, shool, shool, schol, scool, schoo l, scool, schcool, scool, shool, scholl, shool]
appliances	6	[applienses, applianes, applaiances, appliences, applicantes, appliences]
dilemma	3	[dilema, deliema, dillemma]
provided	4	[provied, proveded, privided, provied]
handles	2	[handless, handels]
flooding	8	[floodin, flooting, flooting, flodding, floodng, fooding, fooding, fooding]
quarrelled	2	[qurralled, qurralled]
examine	2	[examinate, examin]
wrapped	4	[rapide, wraped, wraped, wraped]
apartment's	1	[appartement's]
test	4	[teste, teste, tast, text]
acquaintance	2	[aquentance, aquaintance]
guardian	1	[garding]
applies	2	[applys, apllies]
insist	1	[insisit]
energetic	10	[energitic, enegetic, energic, energic, energic, energic, energic, energic, energety, energeic]
unlawful	5	[uniawful, unlawaful, unlawfull, anlawful, unalwful]
addressed	10	[adressed, adressed, adressed, adressed, adressed, adressed, adressed, adressed, adressed, adressed]
whether	24	[wether, wether, wether, wheter, wheater, wheather, wether, wheather, wether, wheter, wether, wether, wether, wether, wether, wheather, wether, wether, wheather, wheter, wheter, wheather, wether, wheaher]
course	257	[cause, couse, cause, couse, couse, cours, corse, coure, couse, courese, corse, corser, cause, curses, curse, cours, couse, couse, curse, curse, curse, cousre, cours, coures, couse, cours, cause, couice, cource, cource, curse, cours, couse, cours, cours, cours, coure, couse, couse, couse, court, courter, couse, couse, curse, couser, sourse, coures, couse, corse, cours, curse, curse, corse, cours, cours, couse, couse, sourse, cours, cource, couse, corse, couter, cours, couse, couse, couse, cours, corse, curse, cours, curso, corse, corse, curse, couse, couse, couse, corse, couse, couse, curse, cours, couse, corse, curse, curse, curse, concurse, couse, cource, corse, cousre, couse, curse, cours, cours, corros, cource, couse, cours, ourse, on second photo of [[corse, couse, crouse, cousr, couse, cours, couse, curse, couse, couse, cusro, couse, curse, curse, curse, couse, curse, curse, cours, couse, couse, couse, coures, couse, cours, couse, coruse, coruse, cource, corse, couse, cours, corse, couse, couse, curse, corse, corse, couse, curse, couse, cause, cours, cource, cours, cource, couse, cours, curse, curse, couse, couse, coure, corse, corse, curse, couse, cource, corse, corse, couse, couse, couse, cause, couse, corse, corse, curse, crouse, cource, couse, cource, corse, corse, cours, cource, cours, cours, corse, couse, curse, curse, corse, cours, cours, cource, cuores, couse, couse, coures, couse, curse, corse, cource, cours, corse, corse, cours, corse, corse, couse, corse, cours, corse, couse, couse, courser, couse, courts, couse, courser, court, couse, curse, cours, coure, coures, cruse, curs, curse, curse, court, couse, cource, couser, corse, curse, cours, couse, curse, cours, corse, couse, couse, cource, coures, coures, couse, couse, couse, coures, couse, caurse, couse, couse, couse, couse, couse, cource, curse, courso, couse, couse, couse]
airport	58	[aiport, aiport, aiport, airoport, airoport, airpot, aiport, aeroport, airpot, aerport, aeroport, air port, airoport, aiport, aiport, airoport, aeroport, airpor, aiport, airpot, airoport, airoport, aiport, airpot, aerport, airoport, aeroport, airoport, air port, aiport, airpot, aeroport, aeroport, airoport, airoport, aiport, aeroport, airoport, airporte, airpot, airoport, airpot, aeroport, airportl, aeroport, airoport, aiport, aeroport, aiport, airoport, are arriving on [[aeroport, ariport, aireport, aiport, airoport, airoport, aiport, airpor]
open	5	[oppened, opet, oben, offen, opent]
hazards	2	[harzards, hazands]
frightening	2	[frithening, frightned]
rigidity	1	[rigidy]
midnight	4	[mitnight, midnoon, midy nigth, midnigth]
deaths	1	[deads]
clarify	4	[clarfy, clerify, calrify, claryfy]
vengeance	1	[vengense]
essay	1	[essey]
brothers	72	[brothes, brohters, brother's, bhoter, prothers, brother's, brithers, brothes, brothera, brother's, brodhers, broters, brothes, brother's, brhoters, brotheres, borothers, brothres, btrothers, brathers, brothres, brather, brother's, brother's, brodhers, brothes, brother's, brothres, broters, broters, brtothers, brothe''s, brthers, brdar, bhothers, bhothers, brothres, brothes, broders, brther's, brohers, broters, brothres, broders, brothers's, brothes, bothes, brithers, broters, broters, brothres, borthers, brothes, brothres, borothers, borothers, brohters, brotheres, brothres, borthers, brotheres, broters, brasers, bhothers, brothes, broters, bothers, brother’s, brotheres, brohers, borthers, brotheres]
projector	1	[projetor]
journals	2	[jouranls, jornals]
knocks	15	[knoched, knockes, knocs, knock, knock, nockes, nockes, knoks, konck, knoch, knoks, knockes, knockes, knockes, knockes]
interaction	2	[interation, interation]
prepare	83	[prepear, prepar, preapare, prepaire, perpare, preper, prapare, prepair, preparate, preparate, preparee, preparer, prepaer, prepaire, prepair, prepearing, prapar, prepar, prepar, perpare, prepar, prepar, prepar, prep, preper, preper, preparate, prepar, prepar, preper, preapre, prepar, prepar, prepair, prepar, prerare, prepair, prapare, preper, prepar, prepar, preparate, prepair, preper, prepar, prpepared, prepair, prepar, prepar, prepar, papare, prépare, prepar, prepar, prepar, preparet, prepar, preper, prepar, repare, prepair, prapare, prefare, preparer, praper, perpare, prepar, prepair, prepere, prepere, prepar, prepar, prepar, prepair, prepere, parepare, rapare, prepear, prepaer, perpare, prepar, prerare, preper]
strategic	1	[srategic]
assessor	1	[assesor]
aquarium	4	[akvarium, acquarium, acuarium, aguario]
adults	3	[edults, aduls, aldults]
contractors	1	[[[condactors]
colleague's	2	[colleagues's, coleague's]
viewpoint	1	[view point]
sneakers	197	[sneachers, snearks, seckrs, snakers, snickers, sneakears, snackeres, sneackers, sneakears, sneackers, sweakers, snickers, sneackers, sneackers, sneceres, skearkes, seneackers, sneekers, sneaks, sneaks, skeaners, snearkers, sneackers, sneakrs, snakers, snikers, sneakes, snicars, sneackers, esniakers, sneakes, sneackers, snearks, snickers, snearkes, snakers, snakers, snakers, snekers, snekers, sneackers, sneackers, snearers, sneakres, sneackers, sneakrs, snekears, snearkers, snikers, snearkers, snakers, sneakrs, sneakrs, sneackers, snickers, snecker, sneackers, snickers, sneackes, snickers, snearks, snickers, snekers, snakers, sneakrs, sneacker's, snickers, snearers, snearers, sneackers, sneackers, snikers, sneackers, sneackears, snekears, sneakrs, seakers, sneackers, snekers, snikers, snewbers, snickers, sneackers, sneackers, snakers, sneakears, sneakers's, sneackers, sneakears, sneackers, sneakrs, snearks, sneackers, sneackers, sneackers, sneakes, sneackers, sneckers, sneackers, sneackers, snekers, snearks, sneackers, sneacker, sneackers, sneackers, sneackers, snekears, sneakes, sneakears, sneakears, snickers, snearkers, sinkers, snearkers, snikers, sneakears, seneakers, snearkers, snearkers, sneackers, sneackers, sneckers, snekers, sneacker, sneackers, sneackers, snkakers, snearkes, snaekers, snaekers, sneekers, sneackers, snekers, snerker, snekears, snekears, senakers, sneakears, sneakres, snikers, snickers, sneackers, sneakears, sneakears, sneekers, snickers, sneakrs, sneaker, snikers, sneackers, sneekers, snickers, sneakes, sneackers, snikers, snearkers, sneackers, snikers, snearkers, sneackers, sneakes, sneakears, snearkes, sneackers, snearks, sneakrs, snearks, sneackers, snearker, steakers, snickers, sneackers, sneackers, sneackers, snearkes, sneaker, snickers, snickers, snearks, sneackers, sneakears, snakers, seneakers, seneakers, sneakets, sneakets, snaker, steakers, snaekers, sneakes, sweaker, seakers, sweakers, sneakes, snearkes, sneckears]
addresses	2	[adresses, adresses]
redeemer	1	[redeeemer]
tomorrow	346	[tomorow, tommorrow, tommorow, tommorow, tommorow, tomourow, twomorrow, tommorow, tomorow, tommrow, tomorow, tmorrow, tomorrou, tomorow, tommorow, tomorow, tommorow, tommorow, tommorrow, tomoorrow, tommorow, tomorow, tomorow, tomorow, tomorow, tomomorow, tomorow, tommorow, tommorrow, tomorow, tommorrow, tommorrow, tomarrow, tomorow, tomorow, tomorow, temorrow, tommorrow, tommorow, tommorow, tomorow, tommorow, tomorow, tomorroy, tommorow, tommorrow, tomorow, tomorro, tommorow, tomorow, tomorow, tomorow, tomorow, tomorow, tomorroy, tomorow, tomorow, toworrow, tomorow, tomorow, tommorow, tommorrow, tomoroow, tommorow, [[tomorow, to morrow, tommorrow, tommorrow, tomorron, tomorow, tomorow, tomorow, tomorow, tomorow, tommorow, tommorow, tommorrow, tommorrow, tomorow, tommorrow, tomorow, tomorow, tomorrov, tomorow, tomorow, tomorow, tomrrow, tomarrow, tomorrw, tomorow, tomorow, tomorow, tomorow, tomorow, tommorow, tomorom, tomorow, tomorow, tomorow, tomorow, tomorow, tommorow, tomorow, tomorow, tomorow, tomorror, tomorow, tomorow, tmorrow, tomorow, tormorrow, tomorow, tomorow, tomarow, tomorow, tomorow, tomorow, tomorow, tomorro, tomorow, tmorrow, tomorow, tomorow, tommorrow, tomorow, tommorow, tomorow, tomorow, tomorow, tomorro, tomorow, tommorrow, tommorow, tomorow, tomorow, tomorow, tommorow, tomorow, tomorrown, tommorow, tomorow, tomorow, to morrow, tommorrow, tomorow, tomorrrow, tomorrou, tomorow, tomorrw, tomorro, tomorow, tomarrow, tomorro, tomorrom, tomorow, tomorow, tomorow, tommorow, tomorow, tomorow, tormorrow, to moroow, tommorow, tomorow, tomorow, tomorow, tomorow, tommorow, tomorrw, tomorow, tommorrow, tomorow, tommorow, tommorow, tomorow, tomorow, tomorro, tomorow, tomorow, tomorow, tomorow, to morrow, tomorow, tomorow, tomorow, tomorow, tommorow, tommorow, tommorow, tommorow, tomorow, tumorrow, tommorow, hy, tomorroy, tommory, tommory, tommorow, tomrrow, tomorow, tomorow, tomorow, tomorow, tommorow, tomorow, tomorow, tomorow, tomorow, tomorow, tommorow, toomorrow, tommorow, tommorrow, tommorrow, tomorow, tomorow, to morrow, tomorow, tomorow, tommorrow, tomorow, tomorow, tomorow, tomorow, tommorow, tommorrow, tomorow, tomorow, tomorow, tomower, tomorro, tomorow, tomorow, tommorow, tomorow, torrow, tomrrow, tumorrow, tomorow, tomorow, tomorow, tomorow, tommorow, tomorow, to morrow, tomorow, tomorow, tomorow, tomorroy, tommorow, tomorow, tomarrow, tomorow, tomorrou, tomorow, tomorrom, tomorow, tomorow, tomorrou, tommorrw, tomorow, tommorrow, tommorrow, tomorow, tomorow, tomorow, tomorow, tommorrow, tomorow, tomorow, tommorrow, tommorow, tommorrow, tomorow, tomorow, tomorow, tomorow, tomorow, tomoro, tomorow, tumorow, tomorow, tommorow, tomorow, tomorow, tomorow, tomorow, tomorrw, tommorow, tommorow, tomorow, tomorror, tomorow, tommorow, tomorow, tomorow, tomorow, tommorrow, tomorroy, tomorow, tomorro, tommorow, tomorow, tomorou, tmorrow, tommorow, tomorow, tomorow, tomorow, tomorow, tommorow, tomorow, tomorron, tommorrow, tommorrow, tommorrow, tomorrw, tommorrow, tomrrow, tomorror, tomorrw, tommorrow, tomorow, tommrow, tommrow, tommorrow, tomoroow, tommorow, tomrrow, tomoror, toworrow, tomorrrow, tomorrw, tommorrow, tomorow, tomorow, tommow, tomorow, tommorow, tommorow, tomorow, tomorow, tomorow, tomorow, tomarrow, tomarrow]
pair	5	[pai, pare, pairs, par, par]
institutions	1	[insistitutions]
undersea	1	[undersea's]
finally	308	[fanally, finaly, finnaly, finaly, finnally, fianlly, finaly, finaly, finaly, finnaly, finaly, finalli, finaly, finaly, finaly, finily, finaly, finaly, finnaly, finaly, protests from civilians and troops in exercise play added to violent disputes between some civilians observers and [[finaly, finaly, finaly, protests from civilians and troops in exercise play added to violent disputes between some civilians observers and [[finaly, finaly, fanilly, finaly, finaly, finaly, finaly, finaliy, finnaly, finnaly, finaly, finaly, finnaly, finaly, finaly, finaly, finaly, finnaly, finnaly, finaly, fanally, finnaly, finaly, finaly, finnaly, finallly, finily, finnaly, finaly, finully, finnally, finaly, finaly, finially, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finnaly, finnally, finnaly, fianlly, finnally, finaly, finnaly, finaly, finilly, fianlly, finanlly, finaly, finality, finaly, finnaly, finaly, finaly, finaly, finaly, finaly, finnaly, finaly, finely, finnaly, finall, finaly, finnaly, finaly, finnally, finaly, finnaly, finaly, finaly, finaly, fianlly, finaly, finnaly, finaly, finnaly, finaly, finaly, filally, finaly, finnally, finlly, finaly, finnaly, finaly, finaly, finnaly, finaly, finaly, finaly, finaly, finaly, finaly, finnaly, finely, finaly, finaly, finishly, finaly, finnaly, fainly, finaly, finelly, finaly, finaly, finaly, finaly, filally, finaly, finaly, finaly, finially, finaly, finaly, finaly, finnaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finelly, finaly, findly, finaly, finnaly, finaly, final, finnaly, finaly, finlly, finaly, finilly, finilly, finaly, finnaly, finaly, finaly, finaly, finnaly, finaly, finaly, fainally, finilly, fainaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finnaly, finaly, finaly, finaly, finnally, finaly, finnaly, finaliy, finilly, finaly, finnaly, finaly, finaly, finaly, finaly, finaly, finaly, finnaly, finaly, finaly, finnlay, finaally, finaly, finaly, finaly, finnaly, finaly, finaly, finaly, finaly, finnaly, finaly, finnaly, finaly, finnaly, finaly, finaly, finnaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finnaly, finnaly, finaly, final, finaly, finilly, finaly, finnaly, finnaly, finnaly, finaly, fnally, finaly, finnaly, fianlly, finaly, finaly, finaly, finaly, finnaly, finnaly, finnally, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finelly, finaly, finaly, finaly, finaly, finilly, finaly, finaly, finaly, finaly, finaly, sinally, fianlly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finelly, finallly, finnally, hinally, finnally, findly, finallly, inally, fianlly, finall, finaly, finaly, finllay, finnally, fanally, finaly, finaly, finaly]
