tweet_text,sentiment,sentiment_score,tweet_text_tmp
Packed up my beer engine to head to Spring Beer Fest tomorrow Ill be pouring Draft Punk IPA amp Sea Of Spears red wheat ale,anticipation,1.109,packed head pouring 
Last show here at the Thank you Baltimore for the great run Next up a very fun time in the city,anticipation,1.078,thank 
Ready for the Orioles game Time for a snack before the game,anticipation,1.016,
And the most awkward couple at the military ball award go to peoplewithbunnyearspartying milball Loyola University…,anticipation,1.047,go 
Here in Baltimore hoping to wait out the unrest The FMC is still on for now but well be following this closely and will update if needed,anticipation,1.296,hoping wait following update needed 
just like last time except now it worse I didnt think that could happen wearyface,anticipation,1.0,think happen 
Dont Be Blinded By Money And Looking the Best Its Time We Build Our Own Empire,anticipation,1.102,blinded looking build 
I am none of these Dont treat me or my people a such The Baltimore Museum of Art,anticipation,0.907,treat 
While attempting to break a sourdough pretzel in half a piece of it cut my thumb so deep that it is affecting my daily life rockbottom,anticipation,0.914,attempting break cut affecting 
Police advancing on protester along S Howard St Plastic bottle thrown at mounted cop Misses Police chant Move Move Move,anticipation,1.0779999999999998,advancing thrown mounted 
Class today were sharing our perspective on the Baltimore protest amp the change we hope to see therealbaltimore,anticipation,1.71,sharing hope see 
Me amp Babes ready to turn up before the festival tomorrow,anticipation,1.71,turn 
I wanted to go get dinner but Im staying inside bc anything could happen and any time and it so dangerous,anticipation,1.0,wanted go get staying happen 
Wait a minute arent they working with these organization via Ceasefire Couldnt they track down the source,anticipation,1.101,wait working track 
Waiting for respectable civil right organization to run to the mic to condemn protester in 3 2,anticipation,1.39,waiting run condemn 
Been waiting for age,anticipation,1.187,waiting 
908 rightarrow ️ 410 glad my brother richiem1221 finally got to roll thru sgoHop Johns Hopkins University,anticipation,1.5119999999999998,got roll 
listenupbmore event is starting now and the event is packed Come join u at Millers Court on N Howard Street in Baltimore,anticipation,1.242,starting packed come join 
Remember this moment in time before the BaltimoreRevolution ha even started It probably already begun RIPFreddieGray Baltimore,anticipation,1.7819999999999998,remember started begun 
SCOPE Spring Baltimore getting started with exciting keynote session John Singleton and Roddy Martin SupplyChain,anticipation,1.5470000000000002,started 
Watching 3 of my fave people tearing it up UNC DUKE and 321Launch,anticipation,1.1640000000000001,watching tearing 
they havent worn riot gear all week This is entirely in preparation for a planned protest intended to be destructive,anticipation,1.758,worn planned intended 
I hope Lissa ready for the steam room,anticipation,1.273,hope 
We should be doing much better a a society in 2015 But I can say there actually a glimpse of hope on the horizon,anticipation,1.281,doing say 
Sooooo much time and money is spent on manipulating the public thinking advertising,anticipation,1.477,spent manipulating 
happy to see yall progress UpandUp,anticipation,1.258,see 
Still waiting for Kiss Cam emptystadium,anticipation,1.898,waiting 
How long would you watch a baseball game w this view,anticipation,0.929,watch 
If they sex is great wait If it stale then bail,anticipation,1.218,bail 
Finally get a sunny day Spends most of it inside staring at a computer for homework help,anticipation,1.0699999999999998,get spends staring 
got this ball just waiting for ur autograph birdland,anticipation,1.187,got waiting 
Americas past time meet Americas present day America protest baseball Oriole Park at Camden…,anticipation,1.032,meet protest 
Despite the madness downtown we made it safely amp were ready to enjoy some baseball sox Oriole…,anticipation,1.0779999999999998,made enjoy 
Its a great night for baseball A fun first time at camdenyards but also a sobering reminder of…,anticipation,1.078,
christopherscott is so excited to be at opacy for the first time thisisbirdland packtheyard…,anticipation,1.375,
Great game 187 Orioles over the Red Sox kinda like a football score lol camdenyards Orioles…,anticipation,0.946,
They would stop selling newpapers I like the iniquity a long woman have the same opportunity in life,anticipation,1.054,stop selling like have 
Converting business to retirement cash can be complicated LifeInsurance,anticipation,1.094,converting 
Plan on not working past age 65 retirement EstatePlanning,anticipation,1.1949999999999998,plan working 
What Happens to Your Credit When You Die EstatePlanning IdentityTheft,anticipation,1.577,happens die 
Hope no one is planning on coming to the yard today All gate are now closed except one Where is the love PrayForBaltimore,anticipation,2.499,hope planning coming closed 
This girl wa starring me in my face amp when I looked at her she hurried up amp turned her head facewithtearsofjoy loudlycryingface loudlycryingface facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy sleepingface sleepingface sleepingface,anticipation,1.226,starring looked hurried turned sleepingface sleepingface 
I mean what happened is wrong but dont threaten my wellbeing ya know,anticipation,0.968,mean happened threaten know 
Perfect day in Birdland watching the BackTheBirds Orioles WeWontStop,anticipation,0.968,watching 
watching Rey Navarros debut in person Here is my attempt to tweet camera photo from phone,anticipation,1.085,watching tweet 
Finally Abreu pointed at an empty seat and toss a ball into the stand This joke ha been waiting ALL day emptystadium CamdenYards,anticipation,1.757,pointed toss waiting 
the same applies for all QBs in the draft Jameis can find Mike Evans all game but defense will let him down,anticipation,0.953,find let 
Nothing sweeter than watching my 7 year old score a game MLB baseball Orioles,anticipation,1.0,watching 
Orioles Chen Masterson to duel for second time this week SportsRoadhouse,anticipation,1.0,duel 
Orioles As Orioles watch protest develop emotion range from fear to understanding to… SportsRoadhouse,anticipation,1.031,watch develop 
Orioles Royals Edinson Volquez drop appeal start brawl suspension SportsRoadhouse,anticipation,1.281,drop 
Orioles Lefty prospect Gonzalez off to strong start with Shorebirds SportsRoadhouse,anticipation,1.469,
Orioles Nationals Scherzer hoping to make his next scheduled start SportsRoadhouse,anticipation,1.523,hoping make scheduled 
Should be an easy winner for today guess the attendance game,anticipation,1.102,guess 
patiently waiting for them to walk in my hospital room,anticipation,1.187,waiting walk 
Not happy for extra inning but at least I have some baseball to watch,anticipation,1.078,have watch 
Well Im not eligible for a public defender cuz I make too much money smh,anticipation,0.961,make 
watch out elephant poacher Im coming for you all,anticipation,1.156,watch coming 
Its sick to see my peer make fun of whats going on in the city I know we all grew up in the same time period But for the sake of our,anticipation,1.633,see make going know grew 
sun ️ sun ️ cherryblossom cherryblossom vscocam liveauthentic 74 n sunny,anticipation,0.945,️ 
we didnt vote for a celebrity president Baltimore residence are in danger and I honestly feel you staff are just watching,anticipation,1.5859999999999999,vote feel watching 
ayee girl big turn up raisinghands raisinghands clappinghands clappinghands clappinghands cant wait im excited,anticipation,1.382,turn raisinghands wait 
Anyone is welcome to come join u in prayer in Campion 302 a we seek to find God in all of this,anticipation,1.0699999999999998,come join seek find 
The worst shit is when the wire start poking out from your bra and start poking your skin unamusedface,anticipation,1.141,is start poking start poking 
This is amp he paid to watch today Orioles game from room 1733 in the Hilton Check out Deadspin,anticipation,0.9840000000000001,paid watch 
I post whatever I want It doesnt always mean thats how Im feeling or doing Sometimes it just relatable or thought,anticipation,0.969,post want mean feeling doing thought 
UPDATE We are waiting to hear on the status of the forum tonight from Loyola Vice Presidents who are discussing on campus,anticipation,1.187,waiting hear discussing 
Miracle in progress Just wait on it heartdecoration raisinghands mediumdarkskintone clappinghands mediumdarkskintone PrayForAri mendedlittleheart alcapa chdbabies,anticipation,1.859,wait raisinghands clappinghands mendedlittleheart 
Vivian meeting her little sister for the 1st time University of MD Medical Center,anticipation,1.36,meeting 
Labor and Delivery or MotherBaby RN contract Supplemental Health Care GlenBurnie MD Nursing Job Jobs,anticipation,1.031,
GlenBurnie MD Transportation Job Delivery Driver Part Time at Genuine Parts Company NAPA Jobs Hiring,anticipation,1.164,
smoke a joint and watch it unfold lmao,anticipation,1.078,smoke watch unfold 
Starting at 11am Free lunch for city youth,anticipation,1.242,starting 
