tweet_text,sentiment,sentiment_score,tweet_text_tmp
Guy look like he is taking his god damn SATs trying to work a treadmill,trust,1.101,look taking sat trying work 
So my mom call to tell me that if I go to my grandma in Brooklyn to be careful because gang have gotten together to kill police,trust,1.4209999999999998,call tell go gotten kill 
True Or like I said a purge Cause we all have the right to purge facewithtearsofjoy winkingface smilingfacewithsmilingeyes,trust,1.273,said have purge winkingface 
Nurse in the ER just to let eveyone know it tigerfest weekend so be prepared,trust,1.297,let know prepared 
so far so good pretty intense man be safe dawg,trust,2.0540000000000003,
thats a very accurate tweet my friend,trust,1.375,thats 
I hope all them down there be safe hundredpoints wearyface hundredpoints exclamationmark ️,trust,1.3519999999999999,hope be 
Keep it real wit YA dog no matter what PREACH,trust,1.118,keep preach 
United Rentals Region Recruiter IISpeciality Business GlenBurnie Maryland HR VeteranJob Job Jobs Hiring,trust,1.25,
3rd Annual SGA Honors with a very zealous gal and dear friend Pier 5 Hotel,trust,1.8519999999999999,
My mother go straight pas my school everyday and never wait for me facewithtearsofjoy facewithtearsofjoy unamusedface,trust,1.234,go wait 
Like I can teach myself fr,trust,1.101,teach 
Judge your mother,trust,1.281,judge 
I told my father ti take me to school tomorrow cuz im not sure about the MTA he gon say You better walk back anguishedface anguishedface anguishedface From Fucking ESSEX MD questionmark questionmark questionmark,trust,1.406,told take say walk anguishedface fucking 
Had to cut my white friend off before i fucked yo up all that racist shit he said bout freddie grey and black period,trust,1.094,had cut fucked said 
I mean it true I dont identify a a lesbian,trust,1.391,mean identify 
I love being african american raisedfist darkskintone boy darkskintone oncomingfist darkskintone foldedhands darkskintone raisinghands darkskintone 🇿🇦🇺🇸 BlackLivesMatter BlackandProud,trust,1.7819999999999998,love 
Proverbs 1311 Wealth gotten by vanity shall be diminishe Tongue sticking out cheeky playful or blowing a raspberry but he that gathereth by labour shall increase,trust,1.3519999999999999,gotten sticking blowing increase 
Psalm 3318 The eye of the LORD are on those who fear him on those whose hope is in his unfailing love,trust,2.9610000000000003,fear 
Once again I am sending you major love your wayI appreciate communicating with all of youSo much hate in the World,trust,1.4220000000000002,sending appreciate communicating hate 
Psalms 8610 For thou art great and doest wondrous thing thou art God alone,trust,1.648,art doest art 
Proverbs 245 A wise man is strong yea a man of knowledge increaseth strength,trust,1.71,
Hello Everyone thank you for your goodness friendship tweet and for favoring tweet that you all like Thank You,trust,1.891,thank favoring like thank 
Regardless of what you may have heard 83 is not closed and it perfectly safe to come hang with u at our show at Power Plant Live grinningfacewithsmilingeyes thumbsup,trust,1.415,heard closed come hang 
Is It weir to anyone else that my friend drug me to the PBR bull riding bar and they are playing Usher Yeah whatisirony,trust,1.141,drug playing 
DigitalHarbor March For Understanding I love these kid justice Baltimore,trust,2.6489999999999996,love 
a much a I love ah hood nigga I gotta stop messing with their kind facewithtearsofjoy openhands mediumskintone,trust,1.6720000000000002,love got stop messing 
Baltimore police admit FreddieGray should have gotten medical treatment instead of being shoved into transport van wo being seatbelted,trust,1.554,admit gotten shoved seatbelted 
speaking to Digital Harbor High School student showing his support Baltimore,trust,1.375,speaking showing 
I kind of feel like I missed out on history because i missed the BruceJennerInterview what happened,trust,1.125,feel missed missed happened 
School wise Im very proud of myself relievedface nigga worked so hard,trust,1.351,worked 
Id like to ask for some reassurance from my peer If you could convince it possible to write a 6 pg paper in 1 night itd be appreciated,trust,1.804,like ask convince write appreciated 
My aunt dead as said ima make you pay your own bill if you delete me a your friend on Facebook,trust,1.641,said pay delete 
Maybe down the line God will bless me with some height pensiveface foldedhands mediumdarkskintone,trust,1.25,bless 
Re FreddieGray protest This wa posted by a police officer friend of mine Please DONT lump…,trust,1.8430000000000002,protest posted lump 
New Attorney General Loretta Lynchs first priority is to boost police officer morale,trust,1.82,is boost 
Just posted a photo Baltimore Inner Harbor Marine center,trust,1.39,posted 
when you bitch talk about me I feel so important smilingface smilingface like yes bitch yes,trust,1.117,bitch talk feel smilingface smilingface 
She gon keep it so real with a nigga Im always gon fuck with her,trust,1.2029999999999998,keep fuck 
My crew eat like god Birthdaybehavior BirthdayBoy Big11 Hard Rock Cafe Baltimore,trust,1.546,eat 
Fun day at the Thomas event day Great job by the museum team a usual,trust,1.109,
Helicopter circling protest a a cop look like some sort of com liaison talk to organizer…,trust,1.344,circling look 
Beyond proud of my little for her role in Sweeney Todd I always love watching your show and Im so…,trust,1.6569999999999998,love watching 
My brother from VA txtd me Never a good thing unamusedface,trust,1.265,txtd 
Seemed like a good morning for chocolate chip pancake and sausage,trust,1.546,seemed 
Now Hiring Personal Banker Towson Courthouse Financial Center Towson MD Bank of America MD Towso job,trust,1.844,
I love you smilingfacewithsmilingeyes revolvinghearts cheesy Federal Hill Inner Harbor,trust,1.25,love revolvinghearts 
JUST IN say credible threat show gang including Crips amp Bloods partneredup to takeout law enforcement officer,trust,2.281,say including partneredup 
In psychology classJust found out that people with OCD cant be in a relationship for too long Lmao now it make sense facewithtearsofjoy skull,trust,1.14,found make 
Drinking a Brother Soigné by Stoneleigh Duckpin Bowling Center —,trust,1.179,drinking 
it really is I wa just listening to ityea everybody deserve a chance she did a good job clappinghands clappinghands clappinghands,trust,1.133,listening ityea deserve did clappinghands 
havent worn make up for over a week and Im already seeing a huge difference in my skin I love it,trust,1.086,worn make seeing love 
the yearbook signing episode of one tree hillI miss my h friend loudlycryingface val14y,trust,1.156,miss 
I believe we need a cultural shift in who we see a leader and I believe Baltimore can lead the country in this change BlackLivesMatter,trust,1.157,believe need see believe lead 
About 100 demonstrator outside Baltimore City Hallright next to all the TV camera No justice no peace,trust,1.3130000000000002,
Baltimore Police officer now in vehicle heading west on Fayatte away from headquarters Officers also on foot,trust,1.093,heading 
I project love because I am loved If everyone showed a little more love or compassion maybe others would project it a well,trust,1.869,project loved showed project 
Gonna support bae amp going to see BrotherlyLoveTheMovie,trust,1.391,support going see 
Hmm I wonder why there are like 10 police officer strolling around campus,trust,1.577,wonder are strolling 
I have so much love for the people I am privileged to call my team,trust,1.781,have call 
The kid that always peer edits my paper in class literally rape my papersand I write like good title on his,trust,1.5699999999999998,peer edits rape write 
What would Lord Calvert do JusticeForFreddie,trust,1.156,do 
I Hope Stephanie RawlingBlake Aint Married,trust,1.5319999999999998,hope married 
If you dont act gay around your friend then are you even friend,trust,1.141,act 
Huge turnout of peaceful deomstrators outside Baltimore city call this evening FreddieGrey BlackLivesMatter,trust,1.125,call 
Hey downtown friend thought on a Doobys Inner Harbor smilingfacewithsunglasses Inner Harbor,trust,1.242,thought 
Good morning from Charm City Bmore Inner Harbor,trust,1.109,
Good morning from Baltimore Inner Harbor,trust,1.109,
Congratulations to Mr And Mrs John Harrison I love you both so much I can not begin to explain my…,trust,1.156,love begin explain 
Good morning Baltimore smilingfacewithsunglasses Inner Harbor,trust,1.109,
Baltimore for the day with my wonderful man Lets go Os Inner Harbor,trust,1.117,lets go 
24 trophy Superior Concert and Chamber Choirs Excellent Show Choir and Best Overall Chamber…,trust,1.828,
True patriotJohn Morgantini Inner Harbor,trust,1.281,
at work innerharbor baltimore notrioting peace victoryhand ️ victoryhand lightskintone victoryhand mediumskintone Inner Harbor,trust,1.094,notrioting 
here your precious inner harbor now keep your focus on the real issue at hand here it bigger…,trust,1.133,keep 
Aerial patrol curfew baltimore nationalguard Inner Harbor,trust,1.281,
Feeling the least bit safe being in Towson right now,trust,1.19,feeling 
Teams of police in riot gear heading west through downtown,trust,1.148,heading 
You constantly just wreck me and shit all over me and it so real I love you,trust,2.016,wreck shit love 
Baltimore protest The World Trade Center Baltimore Top of the World Observation Level,trust,1.9140000000000001,protest 
More Baltimore protest The World Trade Center Baltimore Top of the World Observation Level,trust,1.9140000000000001,protest 
